# RBHG Variable-Width Bremsstrahlung Distribution
# SOURCE: ../../../../hdsim_cobrems/BGRate_42559.root : dRtdkH1
# GENERATED: 2025-11-17 13:03:35
#
# ENERGY_LIMITS (GeV):
# E_MIN_AVAILABLE 2.907218
# E_MAX_AVAILABLE 11.406374
# TOTAL_BINS 649
# TOTAL_COUNTS 13263793923.59
#
# WARNING: User-set E_LO must be >= E_MIN_AVAILABLE
# WARNING: User-set E_HI must be <= E_MAX_AVAILABLE
#
# Format: lowEdge(GeV)  highEdge(GeV)  counts
8.289299  8.291682  31586316.0538
8.291682  8.292788  31728822.3114
8.292788  8.302763  31871379.4802
8.302763  8.307730  32014486.2003
8.307730  8.310507  32158439.5075
8.310507  8.312715  32303280.1461
8.312715  8.322646  32448802.8830
8.322646  8.329971  32594636.0031
8.329971  8.331831  32740364.6301
8.331831  8.332554  32885653.2247
8.332554  8.342441  33030329.9792
8.342441  8.348158  33174422.3254
8.348158  8.350900  33318153.3818
8.350900  8.352306  33461908.3524
8.352306  8.362148  33606167.6016
8.362148  8.365426  33751402.2736
8.365426  8.368389  33897949.4762
8.368389  8.371970  34045912.6454
8.371970  8.381770  34195139.1110
8.381770  8.386645  34345293.5286
8.386645  8.388551  34495990.9338
8.388551  8.391549  34646921.5466
8.391549  8.401306  34797918.3256
8.401306  8.404785  34948965.8055
8.404785  8.408178  35100178.4767
8.408178  8.411042  35251768.9157
8.411042  8.420758  35404000.1966
8.420758  8.423111  35557105.2154
8.423111  8.426585  35711174.5029
8.426585  8.430453  35866057.1336
8.430453  8.440127  36021349.5613
8.440127  8.444167  36176517.5810
8.444167  8.446061  36331109.2805
8.446061  8.449781  36484946.2450
8.449781  8.459414  36638197.2890
8.459414  8.460529  36791325.0125
8.460529  8.464213  36944968.9774
8.464213  8.469027  37099836.6408
8.469027  8.478041  37256619.5524
8.478041  8.478620  37415884.9661
8.478620  8.482236  37577891.9623
8.482236  8.488192  37742391.6205
8.488192  8.497745  37908588.2808
8.497745  8.500957  38075375.2501
8.500957  8.502700  38241720.0280
8.502700  8.507279  38406934.8550
8.507279  8.516792  38570710.5196
8.516792  8.519469  38733026.2601
8.519469  8.521235  38894094.0479
8.521235  8.526286  39054370.2989
8.526286  8.535761  39214567.8615
8.535761  8.536063  39375572.6253
8.536063  8.538131  39538192.8970
8.538131  8.545217  39702822.0271
8.545217  8.554653  39869288.2916
8.554653  8.555504  40037065.4821
8.555504  8.557154  40205625.9401
8.557154  8.564071  40374590.1652
8.564071  8.573470  40543687.5077
8.573470  8.573934  40712787.8919
8.573934  8.575817  40881998.6483
8.575817  8.582850  41051609.4271
8.582850  8.591667  41221942.8196
8.591667  8.592211  41393327.4636
8.592211  8.593875  41566053.3069
8.593875  8.601554  41740070.4127
8.601554  8.610879  41914768.4369
8.610879  8.611202  42089349.7898
8.611202  8.612817  42263495.5944
8.612817  8.620186  42437571.8688
8.620186  8.628447  42612413.8239
8.628447  8.629474  42789262.4119
8.629474  8.630073  42969651.6482
8.630073  8.638745  43154688.1824
8.638745  8.647998  43344399.7061
8.647998  8.649259  43538341.9786
8.649259  8.651688  43736734.9373
8.651688  8.657233  43940027.9829
8.657233  8.666450  44147024.9071
8.666450  8.674046  44354528.2883
8.674046  8.675651  44559852.8085
8.675651  8.675870  44763164.6456
8.675870  8.684834  44966316.1397
8.684834  8.693999  45169826.4096
8.693999  8.696415  45372398.2870
8.696415  8.698019  45573307.8093
8.698019  8.703148  45773618.6701
8.703148  8.712280  45974632.2852
8.712280  8.716229  46176834.5052
8.716229  8.718541  46381233.2753
8.718541  8.721395  46589863.2816
8.721395  8.730494  46803095.0442
8.730494  8.739576  47017752.0907
8.739576  8.739702  47230438.1556
8.739702  8.741492  47442216.7519
8.741492  8.748642  47657160.5543
8.748642  8.757691  47876100.3482
8.757691  8.762467  48094949.9506
8.762467  8.764129  48310387.7544
8.764129  8.766725  48524080.9396
8.766725  8.775742  48738934.9924
8.775742  8.782884  48954021.3349
8.782884  8.784744  49167180.0767
8.784744  8.785115  49380824.1268
8.785115  8.793730  49599835.9467
8.793730  8.802700  49823829.8606
8.802700  8.805138  50047197.2068
8.805138  8.806823  50268030.5963
8.806823  8.811655  50491029.9383
8.811655  8.820595  50718057.7550
8.820595  8.826648  50937320.1109
8.826648  8.828274  51108021.5908
8.828274  8.829519  51089710.2974
8.829519  8.838428  50454602.2227
8.838428  8.847323  48289911.3987
8.847323  8.847367  43457955.6425
8.847367  8.849796  35675795.8972
8.849796  8.856202  26492414.3583
8.856202  8.865067  18516507.2753
8.865067  8.870387  13386224.0458
8.870387  8.872003  10916143.6705
8.872003  8.873917  10013477.0334
8.873917  8.882753  9760642.7160
8.882753  8.890677  9707980.4034
8.890677  8.891575  9702686.9915
8.891575  8.892199  9706457.0764
8.892199  8.900383  9712494.8022
8.900383  8.910072  9720359.2550
8.910072  8.912419  9730248.6814
8.912419  8.933278  9742065.7290
8.933278  8.935021  9755354.8742
8.935021  8.954428  9769508.8965
8.954428  8.955915  9784116.9209
8.955915  8.972881  9799161.4757
8.972881  8.975054  9814907.8568
8.975054  8.994507  9831584.3070
8.994507  8.996180  9849171.3903
8.996180  9.015575  9867479.3017
9.015575  9.017144  9886363.3394
9.017144  9.035016  9905902.7571
9.035016  9.037248  9926382.5165
9.037248  9.056003  9947956.8933
9.056003  9.061023  9970309.2395
9.061023  9.075526  9992849.1802
9.075526  9.080604  10015276.8544
9.080604  9.094340  10037942.5053
9.094340  9.096559  10061819.7828
9.096559  9.116291  10087685.7415
9.116291  9.121288  10115023.3778
9.121288  9.135976  10142415.5518
9.135976  9.140380  10168984.8697
9.140380  9.153454  10195101.0242
9.153454  9.155464  10222248.8188
9.155464  9.174045  10251879.2026
9.174045  9.178728  10283836.9757
9.178728  9.194416  10316616.2109
9.194416  9.198762  10348940.4431
9.198762  9.212695  10380638.1351
9.212695  9.214764  10412811.8021
9.214764  9.232416  10446814.3009
9.232416  9.236309  10482511.4741
9.236309  9.251113  10518709.9726
9.251113  9.254878  10555113.2196
9.254878  9.268904  10592882.5448
9.268904  9.274389  10633317.3844
9.274389  9.293017  10675442.1683
9.293017  9.293505  10716392.2851
9.293505  9.308484  10755347.7111
9.308484  9.311726  10793998.0520
9.311726  9.324939  10834171.8820
9.324939  9.329703  10877305.8038
9.329703  9.347250  10922747.2102
9.347250  9.347762  10967830.0076
9.347762  9.363496  11012089.2716
9.363496  9.366599  11057169.2095
9.366599  9.380904  11104155.5820
9.380904  9.385412  11153744.3127
9.385412  9.402227  11204870.5883
9.402227  9.402657  11255224.9639
9.402657  9.419926  11304736.7953
9.419926  9.420321  11354347.8280
9.420321  9.436880  11404727.0377
9.436880  9.437972  11456909.0054
9.437972  9.455612  11511180.6519
9.455612  9.456089  11566773.1666
9.456089  9.473996  11622985.5769
9.473996  9.474391  11678600.1829
9.474391  9.490056  11732900.8829
9.490056  9.491079  11787358.3261
9.491079  9.507196  11843037.2075
9.507196  9.507638  11900152.5942
9.507638  9.524906  11959173.4286
9.524906  9.525290  12019359.0234
9.525290  9.541779  12080149.2173
9.541779  9.542872  12142374.6095
9.542872  9.559640  12205816.3522
9.559640  9.560105  12269198.6229
9.560105  9.576455  12332032.0118
9.576455  9.576815  12393942.0647
9.576815  9.591783  12454937.2877
9.591783  9.592782  12517388.6412
9.592782  9.608784  12582491.6488
9.608784  9.609260  12649625.4889
9.609260  9.626366  12719094.0572
9.626366  9.626761  12789125.3960
9.626761  9.642507  12858137.1863
9.642507  9.643541  12927477.4345
9.643541  9.658892  12996781.5967
9.658892  9.659333  13065589.8359
9.659333  9.674882  13134808.1635
9.674882  9.675219  13204096.3193
9.675219  9.690046  13273308.2503
9.690046  9.691092  13344776.6994
9.691092  9.706594  13418722.2545
9.706594  9.707059  13493336.6198
9.707059  9.722933  13568935.5257
9.722933  9.723258  13644154.5863
9.723258  9.737842  13718463.2750
9.737842  9.739027  13804285.2230
9.739027  9.763094  13916551.5037
9.763094  9.763744  14040311.4483
9.763744  9.788473  14168194.1318
9.788473  9.789112  14296837.5123
9.789112  9.811772  14422382.2693
9.811772  9.813016  14551252.1808
9.813016  9.837245  14687034.8359
9.837245  9.837884  14822834.4271
9.837884  9.860044  14954207.5098
9.860044  9.861253  15089000.6792
9.861253  9.884970  15231281.4943
9.884970  9.885586  15370955.8666
9.885586  9.904935  15498071.4303
9.904935  9.907305  15630543.8523
9.907305  9.928222  15774985.4644
9.928222  9.932336  15928797.7246
9.932336  9.951440  16077743.9597
9.951440  9.953602  16220517.2332
9.953602  9.974251  16371977.3344
9.974251  9.978144  16533597.7645
9.978144  9.996935  16689383.6331
9.996935  9.998899  16838083.6294
9.998899  10.019200  16996251.4511
10.019200  10.022895  17165741.1163
10.022895  10.041384  17319868.7986
10.041384  10.043173  16349240.1738
10.043173  10.063149  10153242.0127
10.063149  10.066624  9031026.1765
10.066624  10.084787  9043739.3653
10.084787  10.086414  9065797.6685
10.086414  10.106052  9089790.0009
10.106052  10.109329  9116036.7472
10.109329  10.127179  9141452.3846
10.127179  10.128643  9166410.2435
10.128643  10.153127  9198561.7509
10.153127  10.153476  9231400.5859
10.153476  10.177043  9264318.2365
10.177043  10.178855  9300068.1133
10.178855  10.204049  9339010.9993
10.204049  10.204397  9377321.4335
10.204397  10.227255  9413658.5752
10.227255  10.229022  9452858.8634
10.229022  10.253483  9495532.7772
10.253483  10.253832  9537322.2249
10.253832  10.276015  9576695.9736
10.276015  10.277735  9619149.1986
10.277735  10.301499  9665364.9558
10.301499  10.301848  9710456.2647
10.301848  10.323369  9752668.3281
10.323369  10.325054  9798195.7640
10.325054  10.348109  9847739.9685
10.348109  10.348470  9895939.8728
10.348470  10.369329  9940847.3449
10.369329  10.370979  9989282.6221
10.370979  10.393325  10041985.7399
10.393325  10.393662  10093081.1613
10.393662  10.413894  10140557.3778
10.413894  10.415486  10191826.5830
10.415486  10.437181  10247677.3005
10.437181  10.437530  10301805.9115
10.437530  10.457099  10351818.7914
10.457099  10.458656  10405842.7975
10.458656  10.479678  10464791.8252
10.479678  10.480015  10521821.2357
10.480015  10.498968  10574419.4299
10.498968  10.500502  10631341.2086
10.500502  10.520861  10693457.6406
10.520861  10.521210  10747980.3615
10.521210  10.539570  8409224.7299
10.539570  10.541046  8414260.7251
10.541046  10.560790  8427255.1154
10.560790  10.561127  8439999.8834
10.561127  10.578906  8451873.4097
10.578906  10.580347  8464869.5150
10.580347  10.599475  8479243.4037
10.599475  10.599823  8493291.1650
10.599823  10.617045  8506336.8435
10.617045  10.618439  8520556.5185
10.618439  10.636963  8536230.3118
10.636963  10.637300  8551514.5512
10.637300  10.653952  8565657.2813
10.653952  10.655254  8580999.9913
10.655254  10.683817  8607452.3750
10.683817  10.684654  8634655.0582
10.684654  10.710045  8659937.3656
10.710045  10.711776  8687138.5503
10.711776  10.738864  8717280.6295
10.738864  10.739677  8747751.1824
10.739677  10.763709  8776018.7417
10.763709  10.765359  8806436.5497
10.765359  10.791017  8045758.3906
10.791017  10.791807  8053638.2951
10.791807  10.814572  8061414.8951
10.814572  10.817698  8070869.1140
10.817698  10.841218  8081695.7508
10.841218  10.841915  8092608.7755
10.841915  10.862751  8103264.6430
10.862751  10.865714  8116198.6866
10.865714  10.888003  8131401.8537
10.888003  10.888653  8146690.8266
10.888653  10.908373  8161583.9779
10.908373  10.911186  8179661.8258
10.911186  10.932939  8201517.8509
10.932939  10.933532  8223584.4221
10.933532  10.952741  7948014.9433
10.952741  10.954252  7963543.4656
10.954252  10.974797  7982544.9723
10.974797  10.975389  8003438.0929
10.975389  10.993506  8024378.0627
10.993506  10.994935  8048985.1182
10.994935  11.014318  8078597.1194
11.014318  11.014888  8110663.9768
11.014888  11.031959  8142341.5340
11.031959  11.033318  8179121.6268
11.033318  11.051609  8222911.0386
11.051609  11.052155  8269783.3310
11.052155  11.068238  8315543.5019
11.068238  11.069470  8367975.1759
11.069470  11.092014  8448735.4020
11.092014  11.092804  8538991.8876
11.092804  11.112408  8627835.5148
11.112408  11.113860  8730377.6965
11.113860  11.134719  8852256.9258
11.134719  11.135463  8984570.7982
11.135463  11.153580  9112688.0906
11.153580  11.154951  9258475.2102
11.154951  11.174253  9429216.5554
11.174253  11.174938  9611267.9939
11.174938  11.191672  9784486.6953
11.191672  11.192974  9979018.5904
11.192974  11.210800  10203076.2304
11.210800  11.211439  10437656.9759
11.211439  11.226894  10657406.4908
11.226894  11.228103  10900487.5068
11.228103  11.244569  11176128.0541
11.244569  11.245173  11460268.4827
11.245173  11.259397  11721694.6242
11.259397  11.260524  11718784.8407
11.260524  11.275677  12025391.0400
11.275677  11.276247  12337378.1106
11.276247  11.289308  12620608.2947
11.289308  11.290366  12926616.6272
11.290366  11.304299  12703182.6096
11.304299  11.304845  13021758.9386
11.304845  11.316838  13308486.8231
11.316838  11.317825  13616163.5968
11.317825  11.330631  12863645.6212
11.330631  11.331119  13158691.6927
11.331119  11.342136  13423302.2618
11.342136  11.343054  11775154.6231
11.343054  11.354802  12006134.1958
11.354802  11.355278  12238320.9385
11.355278  11.365377  12447037.1604
11.365377  11.366225  10299750.1146
11.366225  11.377021  10450021.7341
11.377021  11.377497  10603093.3646
11.377497  11.386770  9048038.1363
11.386770  11.387549  9133544.1837
11.387549  11.397473  9230854.2813
11.397473  11.397880  8528269.7667
11.397880  11.406374  8591786.8463
