# RBHG Variable-Width Bremsstrahlung Distribution
# SOURCE: ../../../../hdsim_cobrems/BGRate_30888.root : dRtdkH1
# GENERATED: 2025-11-17 13:01:11
#
# ENERGY_LIMITS (GeV):
# E_MIN_AVAILABLE 2.907819
# E_MAX_AVAILABLE 11.408730
# TOTAL_BINS 649
# TOTAL_COUNTS 11135595204.60
#
# WARNING: User-set E_LO must be >= E_MIN_AVAILABLE
# WARNING: User-set E_HI must be <= E_MAX_AVAILABLE
#
# Format: lowEdge(GeV)  highEdge(GeV)  counts
8.312223  8.314432  29088760.3232
8.314432  8.324365  29220313.6507
8.324365  8.331692  29351936.2540
8.331692  8.333552  29483152.7192
8.333552  8.334275  29613591.0498
8.334275  8.344164  29743068.2094
8.344164  8.349882  29871614.4278
8.349882  8.352625  29999460.3486
8.352625  8.354031  30127004.8100
8.354031  8.363876  30254754.3985
8.363876  8.367154  30383216.9758
8.367154  8.370117  30512759.4900
8.370117  8.373699  30643485.5119
8.373699  8.383501  30775204.5664
8.383501  8.388377  30907522.9987
8.388377  8.390283  31040008.5461
8.390283  8.393282  31172335.5687
8.393282  8.403041  31304347.8554
8.403041  8.406521  31436047.3593
8.406521  8.409915  31567558.4052
8.409915  8.412780  31699099.3195
8.412780  8.422497  31830949.9927
8.422497  8.424850  31963380.6326
8.424850  8.428325  32096528.1487
8.428325  8.432194  32230267.4810
8.432194  8.441870  32364177.4957
8.441870  8.445911  32497671.9526
8.445911  8.447806  32630248.7586
8.447806  8.451526  32761710.9116
8.451526  8.461161  32892236.2412
8.461161  8.462276  33022292.5386
8.462276  8.465961  33152491.9110
8.465961  8.470776  33283483.6801
8.470776  8.479792  33415908.7668
8.479792  8.480371  33550335.1234
8.480371  8.483988  33687073.4239
8.483988  8.489945  33825922.4959
8.489945  8.499500  33966083.8229
8.499500  8.502713  34106423.7362
8.502713  8.504456  34245930.2121
8.504456  8.509036  34384006.7660
8.509036  8.518551  34520450.1346
8.518551  8.521228  34655290.4592
8.521228  8.522995  34788715.0220
8.522995  8.528047  34921104.9233
8.528047  8.537524  35053093.2987
8.537524  8.537826  35185529.1583
8.537826  8.539895  35319230.2537
8.539895  8.546982  35454584.4317
8.546982  8.556420  35591354.0293
8.556420  8.557271  35728943.4260
8.557271  8.558921  35866839.5058
8.558921  8.565840  36004739.8080
8.565840  8.575240  36142417.4088
8.575240  8.575705  36279736.5418
8.575705  8.577588  36416806.9163
8.577588  8.584622  36553920.9649
8.584622  8.593442  36691354.6040
8.593442  8.593986  36829393.2558
8.593986  8.595650  36968381.0435
8.595650  8.603331  37108358.7010
8.603331  8.612657  37248701.1565
8.612657  8.612980  37388521.8474
8.612980  8.614596  37527479.8152
8.614596  8.621966  37665943.1781
8.621966  8.630229  37804612.8605
8.630229  8.631256  37944522.6725
8.631256  8.631856  38087132.7458
8.631856  8.640529  38233534.0968
8.640529  8.649784  38383529.6701
8.649784  8.651045  38536350.8039
8.651045  8.653475  38692266.6258
8.653475  8.659021  38852231.4228
8.659021  8.668240  39015446.6748
8.668240  8.675837  39178610.2578
8.675837  8.677442  39338843.8268
8.677442  8.677662  39496613.0766
8.677662  8.686627  39654333.1967
8.686627  8.695795  39812623.0136
8.695795  8.698212  39969767.0026
8.698212  8.699815  40124801.9972
8.699815  8.704946  40278997.1398
8.704946  8.714080  40433704.0599
8.714080  8.718029  40588927.6231
8.718029  8.720342  40745254.2620
8.720342  8.723197  40904967.9644
8.723197  8.732297  41068908.7360
8.732297  8.741381  41233771.0631
8.741381  8.741507  41395653.7473
8.741507  8.743297  41555690.1107
8.743297  8.750449  41718650.0261
8.750449  8.759500  41885682.3659
8.759500  8.764277  42052237.6405
8.764277  8.765939  42214653.8542
8.765939  8.768535  42375105.5751
8.768535  8.777555  42537122.3817
8.777555  8.784698  42699403.7986
8.784698  8.786558  42858457.4425
8.786558  8.786930  43012905.8440
8.786930  8.795546  43144981.5960
8.795546  8.804518  43145035.8465
8.804518  8.806956  42643730.6037
8.806956  8.808642  40836202.3284
8.808642  8.813475  36705559.4739
8.813475  8.822416  29984948.3650
8.822416  8.828470  22036115.3854
8.828470  8.830098  15165473.5165
8.830098  8.831343  10812128.5835
8.831343  8.840254  8782931.8806
8.840254  8.849150  8084568.2876
8.849150  8.849194  7907505.1863
8.849194  8.851624  7876255.4738
8.851624  8.858031  7875145.0782
8.858031  8.866898  7878947.3250
8.866898  8.872219  7883343.5858
8.872219  8.873835  7887622.5767
8.873835  8.875750  7891918.0274
8.875750  8.884588  7896508.6724
8.884588  8.892513  7901284.4550
8.892513  8.893411  7905956.1683
8.893411  8.894036  7910748.6020
8.894036  8.902221  7916468.1969
8.902221  8.911912  7923878.0554
8.911912  8.914260  7933317.7728
8.914260  8.935123  7944712.0660
8.935123  8.936867  7957598.3925
8.936867  8.956277  7971335.5608
8.956277  8.957765  7985497.1694
8.957765  8.974734  8000095.0408
8.974734  8.976908  8015455.2477
8.976908  8.996365  8031843.9424
8.996365  8.998038  8049226.7792
8.998038  9.017437  8067377.2578
9.017437  9.019006  8086121.1343
9.019006  9.036882  8105541.3723
9.036882  9.039114  8125985.9832
9.039114  9.057874  8147674.6438
9.057874  9.062895  8170251.9880
9.062895  9.077400  8193020.4910
9.077400  9.082480  8215618.6020
9.082480  9.096218  8238401.0312
9.096218  9.098438  8262489.6476
9.098438  9.118174  8288867.6096
9.118174  9.123172  8316936.2917
9.123172  9.137863  8345002.2080
9.137863  9.142268  8372067.8138
9.142268  9.155344  8398533.4989
9.155344  9.157355  8426089.9569
9.157355  9.175940  8456474.1615
9.175940  9.180624  8489474.1466
9.180624  9.196315  8523288.0637
9.196315  9.200662  8556490.9221
9.200662  9.214598  8588883.2132
9.214598  9.216667  8621734.5895
9.216667  9.234322  8656694.4281
9.234322  9.238216  8693552.1981
9.238216  9.253024  8730789.0714
9.253024  9.256790  8768030.7298
9.256790  9.270819  8806633.5095
9.270819  9.276305  8848251.9415
9.276305  9.294936  8891845.8529
9.294936  9.295425  8933929.5994
9.295425  9.310407  8973634.1640
9.310407  9.313649  9013038.4420
9.313649  9.326865  9053994.7940
9.326865  9.331630  9098130.7895
9.331630  9.349181  9144794.8539
9.349181  9.349692  9190748.2735
9.349692  9.365430  9235583.1028
9.365430  9.368533  9281318.9984
9.368533  9.382841  9328949.8098
9.382841  9.387351  9379319.8688
9.387351  9.404169  9431309.6489
9.404169  9.404599  9482153.6029
9.404599  9.421871  9531958.3395
9.421871  9.422266  9581812.5433
9.422266  9.438829  9632282.7649
9.438829  9.439922  9684517.2663
9.439922  9.457565  9738821.8131
9.457565  9.458042  9794278.2082
9.458042  9.475953  9850258.2142
9.475953  9.476348  9905474.3543
9.476348  9.492016  9959034.1186
9.492016  9.493039  10012660.1861
9.493039  9.509160  10067423.7308
9.509160  9.509602  10123391.7429
9.509602  9.526873  10181168.9785
9.526873  9.527257  10239894.0560
9.527257  9.543750  10298894.0990
9.543750  9.544842  10359180.9666
9.544842  9.561614  10420521.3668
9.561614  9.562079  10481524.5022
9.562079  9.578433  10541786.0833
9.578433  9.578793  10600963.9437
9.578793  9.593764  10658887.5310
9.593764  9.594763  10718082.0445
9.594763  9.610768  10779711.0729
9.610768  9.611245  10842918.1695
9.611245  9.628354  10908222.5106
9.628354  9.628749  10973798.2771
9.628749  9.644498  11037955.0694
9.644498  9.645533  11102302.2260
9.645533  9.660887  11166361.3756
9.660887  9.661328  11229621.9924
9.661328  9.676880  11293090.2762
9.676880  9.677217  11356378.7056
9.677217  9.692048  11419194.8318
9.692048  9.693094  11483919.6589
9.693094  9.708599  11550728.7667
9.708599  9.709064  11617713.8856
9.709064  9.724941  11685394.1379
9.724941  9.725266  11752468.3050
9.725266  9.739853  11817945.1510
9.739853  9.741039  11892948.2437
9.741039  9.765110  11992328.3439
9.765110  9.765761  12100495.4653
9.765761  9.790495  12211429.9402
9.790495  9.791134  12322367.6606
9.791134  9.813799  12429453.9126
9.813799  9.815042  12538780.8617
9.815042  9.839276  12653600.3678
9.839276  9.839916  12767595.7606
9.839916  9.862081  12876690.3125
9.862081  9.863289  12988058.8456
9.863289  9.887012  13105297.2013
9.887012  9.887628  13219798.4524
9.887628  9.906980  13322325.0950
9.906980  9.909351  13429163.5728
9.909351  9.930273  13545077.0799
9.930273  9.934387  13668189.7593
9.934387  9.953496  13786302.8121
9.953496  9.955657  13898380.0631
9.955657  9.976311  14017038.2424
9.976311  9.980205  14143472.8133
9.980205  9.999000  14264218.2843
9.999000  10.000964  14378350.8357
10.000964  10.021269  14496242.6994
10.021269  10.024965  13779256.2374
10.024965  10.043458  8305055.8315
10.043458  10.045247  7457970.5152
10.045247  10.065227  7476048.4647
10.065227  10.068703  7500143.1604
10.068703  10.086869  7523463.0738
10.086869  10.088497  7545754.3724
10.088497  10.108140  7569975.6768
10.108140  10.111417  7596455.3200
10.111417  10.129270  7621884.4525
10.129270  10.130735  7646483.9423
10.130735  10.155224  7678533.4367
10.155224  10.155573  7710841.0892
10.155573  10.179144  7742949.1474
10.179144  10.180958  7777655.7673
10.180958  10.206156  7815288.6610
10.206156  10.206505  7851967.2279
10.206505  10.229367  7886358.9672
10.229367  10.231134  7923298.8080
10.231134  10.255601  7963286.0130
10.255601  10.255949  8002056.1060
10.255949  10.278138  8038162.8337
10.278138  10.279858  8076891.2831
10.279858  10.303627  8118777.3684
10.303627  10.303975  8159224.7856
10.303975  10.325501  8196657.7337
10.325501  10.327187  8236794.1166
10.327187  10.350247  8280159.8282
10.350247  10.350607  8321920.9323
10.350607  10.371470  8360386.1250
10.371470  10.373121  8401620.2628
10.373121  10.395472  8446146.4499
10.395472  10.395809  8488880.1897
10.395809  10.416044  8528184.6604
10.416044  10.417637  8570339.6886
10.417637  10.439337  8615892.5659
10.439337  10.439686  8659614.5628
10.439686  10.459259  8699630.8005
10.459259  10.460816  8742549.4919
10.460816  10.481842  8788998.7660
10.481842  10.482179  8833522.4148
10.482179  10.501136  8874230.2275
10.501136  10.502671  8915503.1566
10.502671  10.523034  6950954.2861
10.523034  10.523383  6959036.9212
10.523383  10.541747  6969359.8677
10.541747  10.543223  6980576.2070
10.543223  10.562971  6992876.3917
10.562971  10.563308  7004792.1759
10.563308  10.581091  7015766.4659
10.581091  10.582532  7027639.6176
10.582532  10.601664  7040592.1029
10.601664  10.602012  7053088.3399
10.602012  10.619238  7064549.1237
10.619238  10.620632  7076882.5944
10.620632  10.639160  7090288.8270
10.639160  10.639497  7103177.1711
10.639497  10.656152  7114944.4184
10.656152  10.657454  7127539.5146
10.657454  10.686023  7148847.7897
10.686023  10.686860  7170250.3390
10.686860  10.712257  7189698.7438
10.712257  10.713988  7210167.5058
10.713988  10.741082  7232325.6898
10.741082  10.741895  7254198.9716
10.741895  10.765932  7274048.6042
10.765932  10.767582  7294975.0051
10.767582  10.793246  6629149.9433
10.793246  10.794036  6633609.2643
10.794036  10.816805  6637889.4782
10.816805  10.819932  6642970.2730
10.819932  10.843457  6648667.6558
10.843457  10.844154  6654321.3313
10.844154  10.864994  6659787.6837
10.864994  10.867958  6666385.8215
10.867958  10.890251  6674131.2316
10.890251  10.890902  6681946.4317
10.890902  10.910626  6689611.5286
10.910626  10.913439  6699011.7205
10.913439  10.935197  6710547.8837
10.935197  10.935790  6472002.5924
10.935790  10.955003  6477920.6204
10.955003  10.956514  6485519.6746
10.956514  10.977063  6495426.9427
10.977063  10.977656  6506949.8661
10.977656  10.995776  6519046.9081
10.995776  10.997206  6533853.3178
10.997206  11.016593  6552389.5152
11.016593  11.017163  6573214.8829
11.017163  11.034237  6594447.1607
11.034237  11.035597  6619812.1795
11.035597  11.053891  6650878.2111
11.053891  11.054438  6685036.5293
11.054438  11.070524  6719170.4463
11.070524  11.071756  6759120.0173
11.071756  11.094305  6822158.0562
11.094305  11.095095  6894442.4010
11.095095  11.114703  6967177.1702
11.114703  11.116156  7052756.0897
11.116156  11.137019  7156378.2366
11.137019  11.137763  7270780.0567
11.137763  11.155883  7383106.4418
11.155883  11.157255  7512424.3755
11.157255  11.176561  7665501.5743
11.176561  11.177246  7830177.0250
11.177246  11.193983  7987897.5487
11.193983  11.195285  8165859.1443
11.195285  11.213115  8371468.5626
11.213115  11.213754  8587022.1376
11.213754  11.229213  8788839.8047
11.229213  11.230422  9011592.1621
11.230422  11.246891  9263124.0230
11.246891  11.247496  9520807.8227
11.247496  11.261722  9756101.0648
11.261722  11.262850  9774842.3382
11.262850  11.278006  10048024.3029
11.278006  11.278576  10322310.3274
11.278576  11.291640  10567823.4677
11.291640  11.292698  10829117.4589
11.292698  11.306634  10653508.8343
11.306634  11.307180  10919697.8085
11.307180  11.319175  11154698.1571
11.319175  11.320163  11402000.4506
11.320163  11.332971  10772163.2345
11.332971  11.333459  11004471.6623
11.333459  11.344478  11208398.1678
11.344478  11.345396  9821139.9173
11.345396  11.357147  9998359.4068
11.357147  11.357624  10172760.3851
11.357624  11.367724  10326608.7716
11.367724  11.368573  8526749.3810
11.368573  11.379370  8640058.6499
11.379370  11.379847  8754046.9806
11.379847  11.389122  7449812.7977
11.389122  11.389901  7517504.6568
11.389901  11.399827  7594492.8404
11.399827  11.400234  7006381.4847
11.400234  11.408730  7060729.2232
