# RBHG Variable-Width Bremsstrahlung Distribution
# SOURCE: ../../../../hdsim_cobrems/BGRate_30480.root : dRtdkH1
# GENERATED: 2025-11-17 13:00:24
#
# ENERGY_LIMITS (GeV):
# E_MIN_AVAILABLE 2.906568
# E_MAX_AVAILABLE 11.403822
# TOTAL_BINS 649
# TOTAL_COUNTS 9076995434.12
#
# WARNING: User-set E_LO must be >= E_MIN_AVAILABLE
# WARNING: User-set E_HI must be <= E_MAX_AVAILABLE
#
# Format: lowEdge(GeV)  highEdge(GeV)  counts
7.635036  7.650046  12698729.7926
7.650046  7.655437  12839608.4107
7.655437  7.664441  12973263.6118
7.664441  7.670494  13099751.6088
7.670494  7.683030  13219420.3536
7.683030  7.685934  13332852.7505
7.685934  7.698342  13440798.0110
7.698342  7.704151  13544100.2640
7.704151  7.713876  13643632.4928
7.713876  7.720312  13740241.6544
7.720312  7.732964  13834708.0801
7.732964  7.735718  13927719.6090
7.735718  7.747254  14019858.8701
7.747254  7.752564  14111600.9519
7.752564  7.761533  14203318.3543
7.761533  7.767644  14295290.3944
7.767644  7.780261  14387714.8037
7.780261  7.783165  14480719.8341
7.783165  7.795597  14574375.5865
7.795597  7.801278  14668703.4812
7.801278  7.810712  14763682.8970
7.810712  7.816846  14859254.2169
7.816846  7.828859  14955318.0052
7.828859  7.831531  15051730.8679
7.831531  7.842905  15148299.6412
7.842905  7.848168  15244776.6127
7.848168  7.857172  15340859.1442
7.857172  7.863330  15436196.9356
7.863330  7.875993  15530409.0423
7.875993  7.878863  15623110.7275
7.878863  7.891120  15713947.7207
7.891120  7.896627  15802633.1372
7.896627  7.905035  15888980.9179
7.905035  7.905631  15972929.6627
7.905631  7.911521  16054552.2646
7.911521  7.915926  16134049.4256
7.915926  7.925683  16211728.2480
7.925683  7.925811  16287969.8059
7.925811  7.926791  16363191.2611
7.926791  7.937628  16437808.3754
7.937628  7.944853  16512203.3080
7.944853  7.944993  16586700.8280
7.944993  7.948438  16661554.1209
7.948438  7.959222  16736939.7656
7.959222  7.964790  16812960.5000
7.964790  7.965568  16889654.0648
7.965568  7.969979  16967006.4656
7.969979  7.980709  17044968.0953
7.980709  7.986236  17123471.0818
7.986236  7.988688  17202445.9802
7.988688  7.991413  17281835.7056
7.991413  8.002091  17361604.7041
8.002091  8.007439  17441741.9825
8.007439  8.007567  17522257.7561
8.007567  8.012742  17603174.8907
8.012742  8.023368  17684517.5985
8.023368  8.026795  17766300.5915
8.026795  8.028874  17848521.7853
8.028874  8.033968  17931160.6319
8.033968  8.044542  18014182.4663
8.044542  8.049345  18097547.3625
8.049345  8.049787  18181220.5240
8.049787  8.055090  18265180.7087
8.055090  8.065613  18349423.8276
8.065613  8.069247  18433960.4972
8.069247  8.069328  18518808.4065
8.069328  8.076110  18603982.1876
8.076110  8.086582  18689484.4427
8.086582  8.088719  18775301.3827
8.088719  8.091170  18861405.2450
8.091170  8.097029  18947763.6400
8.097029  8.107452  19034353.7295
8.107452  8.109747  19121177.2233
8.109747  8.110712  19208271.1205
8.110712  8.117849  19295709.4278
8.117849  8.128222  19383593.0145
8.128222  8.128778  19472028.1328
8.128778  8.128813  19561098.0593
8.128813  8.138570  19650835.4080
8.138570  8.148893  19741203.6176
8.148893  8.149005  19832094.3640
8.149005  8.152095  19923343.7098
8.152095  8.159193  20014764.8938
8.159193  8.169468  20106191.0837
8.169468  8.170730  20197518.1822
8.170730  8.172124  20288736.6534
8.172124  8.179719  20379943.0140
8.179719  8.188715  20471326.4244
8.188715  8.188785  20563133.1029
8.188785  8.189946  20655619.0137
8.189946  8.200150  20749006.3801
8.200150  8.207629  20843459.2178
8.207629  8.210329  20939086.3103
8.210329  8.211161  21035968.4913
8.211161  8.220486  21134194.7010
8.220486  8.229552  21233883.4059
8.229552  8.230619  21335167.9704
8.230619  8.231562  21438139.1716
8.231562  8.240728  21542761.5808
8.240728  8.248629  21648801.5208
8.248629  8.250815  21755808.3794
8.250815  8.260878  21863171.3500
8.260878  8.267067  21970238.6391
8.267067  8.270877  22076456.2500
8.270877  8.270919  22181476.6992
8.270919  8.280937  22285206.5661
8.280937  8.287445  22387790.8446
8.287445  8.289826  22489552.8639
8.289826  8.290932  22590912.6364
8.290932  8.300905  22692299.5101
8.300905  8.305871  22794068.6015
8.305871  8.308648  22896431.5679
8.308648  8.310856  22999417.7240
8.310856  8.320784  23102881.3949
8.320784  8.328108  23206558.4791
8.328108  8.329967  23310154.1835
8.329967  8.330690  23413430.1542
8.330690  8.340574  23516264.4818
8.340574  8.346290  23618676.9166
8.346290  8.349032  23720826.3086
8.349032  8.350437  23822986.7059
8.350437  8.360278  23925499.7857
8.360278  8.363554  24028700.6688
8.363554  8.366517  24132829.2005
8.366517  8.370097  24237959.1209
8.370097  8.379895  24343982.1158
8.379895  8.384769  24450660.0251
8.384769  8.386674  24557719.4406
8.386674  8.389671  24664940.4236
8.389671  8.399426  24772204.5025
8.399426  8.402904  24879500.9208
8.402904  8.406297  24986911.2474
8.406297  8.409161  25094586.7300
8.409161  8.418874  25202714.4994
8.418874  8.421226  25311460.2716
8.421226  8.424700  25420888.6428
8.424700  8.428567  25530892.6632
8.428567  8.438239  25641185.8751
8.438239  8.442278  25751388.9587
8.442278  8.444172  25861181.0521
8.444172  8.447890  25970435.6128
8.447890  8.457521  26079272.7867
8.457521  8.458636  26188021.4035
8.458636  8.462319  26297135.9558
8.462319  8.467132  26407119.1242
8.467132  8.476144  26518462.2934
8.476144  8.476723  26631568.6195
8.476723  8.480338  26746622.4198
8.480338  8.486293  26863447.1531
8.486293  8.495844  26981477.8306
8.495844  8.499055  27099928.4783
8.499055  8.500798  27218065.8782
8.500798  8.505375  27335401.7781
8.505375  8.514887  27451716.8248
8.514887  8.517562  27566996.4836
8.517562  8.519328  27681391.4640
8.519328  8.524379  27795226.0910
8.524379  8.533851  27909006.8771
8.533851  8.534153  28023363.3378
8.534153  8.536221  28138869.9459
8.536221  8.543305  28255806.3530
8.543305  8.552739  28374050.6592
8.552739  8.553590  28493229.1089
8.553590  8.555240  28612967.0333
8.555240  8.562155  28732995.0913
8.562155  8.571551  28853121.1926
8.571551  8.572016  28973253.0538
8.572016  8.573898  29093467.1289
8.573898  8.580929  29213969.4516
8.580929  8.589745  29334989.3927
8.589745  8.590289  29456760.6299
8.590289  8.591952  29579489.4823
8.591952  8.599630  29703140.7201
8.599630  8.608952  29827280.6150
8.608952  8.609275  29951342.2676
8.609275  8.610890  30075099.2088
8.610890  8.618257  30198811.8853
8.618257  8.626516  30323074.1189
8.626516  8.627543  30448768.1720
8.627543  8.628143  30576984.9580
8.628143  8.636812  30708511.6835
8.636812  8.646063  30843368.1995
8.646063  8.647324  30981238.8249
8.647324  8.649752  31122280.7327
8.649752  8.655296  31266814.6210
8.655296  8.664511  31413990.3623
8.664511  8.672105  31561533.7997
8.672105  8.673709  31707535.0730
8.673709  8.673929  31852113.1771
8.673929  8.682890  31996586.4630
8.682890  8.692054  32141323.9557
8.692054  8.694470  32285402.0853
8.694470  8.696073  32428305.7143
8.696073  8.701201  32570792.2124
8.701201  8.710331  32713787.7031
8.710331  8.714278  32857637.4360
8.714278  8.716590  33003058.6891
8.716590  8.719444  33151500.3207
8.719444  8.728541  33303226.6078
8.728541  8.737621  33455976.2992
8.737621  8.737747  33607331.6946
8.737747  8.739536  33758050.8538
8.739536  8.746684  33911034.3443
8.746684  8.755732  34066873.5433
8.755732  8.760506  34222658.1847
8.760506  8.762168  34376023.1041
8.762168  8.764763  34528154.5637
8.764763  8.773779  34681098.6606
8.773779  8.780919  34833992.3167
8.780919  8.782778  34983910.7287
8.782778  8.783150  35124835.2435
8.783150  8.791762  35225636.5533
8.791762  8.800731  35164690.4203
8.800731  8.803168  34616958.5953
8.803168  8.804852  32983963.5654
8.804852  8.809684  29613752.3063
8.809684  8.818621  24426708.6601
8.818621  8.824673  18397158.4762
8.824673  8.826299  13085264.7116
8.826299  8.827543  9521218.7943
8.827543  8.836451  7684125.7724
8.836451  8.845343  6948046.5789
8.845343  8.845388  6716363.4625
8.845388  8.847816  6659687.4463
8.847816  8.854221  6650736.2464
8.854221  8.863084  6652357.1066
8.863084  8.868403  6655853.3883
8.868403  8.870018  6659515.6097
8.870018  8.871932  6663213.2019
8.871932  8.880766  6667084.0618
8.880766  8.888688  6671067.4211
8.888688  8.889586  6675020.6810
8.889586  8.890210  6679135.7875
8.890210  8.898391  6683982.1202
8.898391  8.908078  6690116.0246
8.908078  8.910425  6697795.9975
8.910425  8.931279  6706949.6086
8.931279  8.933022  6717217.9170
8.933022  8.952424  6728126.4473
8.952424  8.953911  6739355.0306
8.953911  8.970874  6750888.2074
8.970874  8.973046  6762928.2122
8.973046  8.992495  6775648.7280
8.992495  8.994168  6789033.8145
8.994168  9.013558  6802937.6500
9.013558  9.015127  6817249.0011
9.015127  9.032995  6832026.4761
9.032995  9.035226  6847484.1128
9.035226  9.053977  6863737.4342
9.053977  9.058996  6880547.6101
9.058996  9.073495  6897470.6330
9.073495  9.078572  6914281.5652
9.078572  9.092305  6931242.6172
9.092305  9.094524  6949080.8692
9.094524  9.114251  6968375.3980
9.114251  9.119247  6988739.6505
9.119247  9.133932  7009117.2608
9.133932  9.138335  7028855.8413
9.138335  9.151406  7048230.7627
9.151406  9.153416  7068342.8867
9.153416  9.171993  7090265.5553
9.171993  9.176675  7113881.8763
9.176675  9.192359  7138076.7201
9.192359  9.196704  7161907.2171
9.196704  9.210634  7185247.5111
9.210634  9.212702  7208909.3692
9.212702  9.230350  7233887.3117
9.230350  9.234242  7260082.0748
9.234242  9.249043  7286616.3537
9.249043  9.252808  7313270.9740
9.252808  9.266830  7340894.2667
9.266830  9.272314  7370434.8781
9.272314  9.290938  7401180.5922
9.290938  9.291426  7431043.3429
9.291426  9.306401  7459430.8131
9.306401  9.309643  7487579.6366
9.309643  9.322852  7516812.6496
9.322852  9.327616  7548152.6773
9.327616  9.345159  7581117.2854
9.345159  9.345670  7613788.1430
9.345670  9.361401  7645848.5149
9.361401  9.364503  7678493.2628
9.364503  9.378805  7712499.2654
9.378805  9.383313  7748361.3939
9.383313  9.400124  7785306.1535
9.400124  9.400554  7821663.5305
9.400554  9.417818  7857383.0821
9.417818  9.418213  7893146.1233
9.418213  9.434769  7929435.2082
9.434769  9.435861  7966994.6210
9.435861  9.453497  8006029.7505
9.453497  9.453973  8045986.2481
9.453973  9.471877  8086359.9182
9.471877  9.472272  8126277.5308
9.472272  9.487933  8165226.4854
9.487933  9.488955  8204262.8707
9.488955  9.505069  8244150.6303
9.505069  9.505511  8285042.9969
9.505511  9.522775  8327274.7853
9.522775  9.523158  8370315.5112
9.523158  9.539644  8413763.8943
9.539644  9.540736  8458213.3107
9.540736  9.557501  8503507.5533
9.557501  9.557966  8548736.0558
9.557966  9.574312  8593550.6266
9.574312  9.574673  8637686.0356
9.574673  9.589637  8681149.6094
9.589637  9.590636  8725631.1866
9.590636  9.606634  8771982.0614
9.606634  9.607110  8819758.9677
9.607110  9.624212  8869177.3254
9.624212  9.624607  8918976.8516
9.624607  9.640349  8968032.8802
9.640349  9.641383  9017304.7745
9.641383  9.656731  9066534.6900
9.656731  9.657172  9115396.7833
9.657172  9.672717  9164535.3343
9.672717  9.673054  9213709.6827
9.673054  9.687878  9262816.6779
9.687878  9.688924  9313511.5854
9.688924  9.704422  9365950.8627
9.704422  9.704887  9418852.0539
9.704887  9.720757  9472439.3733
9.720757  9.721083  9525746.6114
9.721083  9.735663  9578398.3418
9.735663  9.736848  9639194.7849
9.736848  9.760909  9718708.3554
9.760909  9.761560  9806344.4462
9.761560  9.786283  9896881.4004
9.786283  9.786922  9987940.8480
9.786922  9.809577  10076793.5365
9.809577  9.810820  10167987.8268
9.810820  9.835044  10264063.8387
9.835044  9.835683  10360143.8555
9.835683  9.857838  10453086.0847
9.857838  9.859046  10548443.3484
9.859046  9.882759  10649094.3498
9.882759  9.883375  10747899.7246
9.883375  9.902718  10837820.5766
9.902718  9.905089  10931530.9991
9.905089  9.926001  11033709.3874
9.926001  9.930114  11142518.4294
9.930114  9.949214  11247887.8111
9.949214  9.951375  11348893.8215
9.951375  9.972020  11456053.2337
9.972020  9.975912  11570416.4215
9.975912  9.994698  11680647.0596
9.994698  9.996662  11785845.9678
9.996662  10.016958  11889515.3708
10.016958  10.020653  11181459.7206
10.020653  10.039137  7008092.8562
10.039137  10.040926  6181931.5399
10.040926  10.060898  6188162.0384
10.060898  10.064371  6205171.2851
10.064371  10.082530  6221739.4895
10.082530  10.084157  6237684.8799
10.084157  10.103791  6254997.9102
10.103791  10.107067  6273911.2087
10.107067  10.124913  6292201.0093
10.124913  10.126377  6310138.1777
10.126377  10.150856  6333215.4229
10.150856  10.151204  6356754.5746
10.151204  10.174766  6380319.6653
10.174766  10.176578  6405880.5385
10.176578  10.201766  6433690.4910
10.201766  10.202114  6461017.2175
10.202114  10.224967  6486909.3810
10.224967  10.226733  6514814.7090
10.226733  10.251189  6545164.2726
10.251189  10.251537  6574858.5216
10.251537  10.273716  6602814.2495
10.273716  10.275436  6632934.6649
10.275436  10.299194  6665701.5749
10.299194  10.299543  6697650.2632
10.299543  10.321059  6727541.7088
10.321059  10.322744  6759764.0791
10.322744  10.345794  6794813.5051
10.345794  10.346154  6828902.2889
10.346154  10.367009  6860635.6261
10.367009  10.368658  6894858.8647
10.368658  10.391000  6932088.7494
10.391000  10.391337  6968171.7163
10.391337  10.411564  7001689.7530
10.411564  10.413155  7037876.6414
10.413155  10.434846  7077287.8370
10.434846  10.435195  7115475.6496
10.435195  10.454759  7150753.5214
10.454759  10.456316  7188854.4331
10.456316  10.477333  7230422.1680
10.477333  10.477670  7270630.8622
10.477670  10.496619  7307711.6805
10.496619  10.498153  7342172.8422
10.498153  10.518507  5751309.1916
10.518507  10.518856  5752776.5424
10.518856  10.537212  5760403.6838
10.537212  10.538688  5768764.9490
10.538688  10.558427  5778028.1813
10.558427  10.558764  5787098.9495
10.558764  10.576539  5795538.4781
10.576539  10.577980  5804766.3473
10.577980  10.597103  5814952.4906
10.597103  10.597452  5824899.3939
10.597452  10.614670  5834127.7232
10.614670  10.616064  5844176.4127
10.616064  10.634583  5855241.4863
10.634583  10.634920  5866021.3355
10.634920  10.651568  5875987.9084
10.651568  10.652870  5886791.9255
10.652870  10.681427  5905401.0825
10.681427  10.682263  5924517.3514
10.682263  10.707648  5942267.7264
10.707648  10.709379  5961349.8814
10.709379  10.736461  5982478.7558
10.736461  10.737274  6003822.6361
10.737274  10.761300  6023611.6281
10.761300  10.762950  6044897.8078
10.762950  10.788603  5503721.5312
10.788603  10.789393  5509188.2780
10.789393  10.812152  5514569.4773
10.812152  10.815278  5521097.1410
10.815278  10.838792  5528557.3326
10.838792  10.839489  5536064.4294
10.839489  10.860321  5543384.9830
10.860321  10.863283  5552260.4259
10.863283  10.885566  5562681.5557
10.885566  10.886217  5573151.6282
10.886217  10.905933  5583342.9890
10.905933  10.908744  5595705.4645
10.908744  10.930493  5610642.5086
10.930493  10.931086  5420726.9443
10.931086  10.950290  5429435.5223
10.950290  10.951801  5439877.5426
10.951801  10.972341  5452665.5213
10.972341  10.972934  5466737.3489
10.972934  10.991046  5480850.0662
10.991046  10.992475  5497444.3017
10.992475  11.011854  5517425.9787
11.011854  11.012423  5539077.1234
11.012423  11.029490  5560476.9589
11.029490  11.030850  5585336.5293
11.030850  11.049136  5614949.5115
11.049136  11.049682  5646664.3171
11.049682  11.065762  5677641.4084
11.065762  11.066993  5713151.8204
11.066993  11.089532  5767877.5452
11.089532  11.090322  5829077.1097
11.090322  11.109922  5889354.4811
11.109922  11.111374  5958961.2174
11.111374  11.132228  6041747.8103
11.132228  11.132972  6131668.2373
11.132972  11.151084  6218781.5834
11.151084  11.152455  6317952.9482
11.152455  11.171753  6434161.0478
11.171753  11.172438  6558118.4358
11.172438  11.189168  6676109.5053
11.189168  11.190469  6808665.2892
11.190469  11.208291  6961393.4719
11.208291  11.208930  7121345.0173
11.208930  11.224382  7271223.7335
11.224382  11.225590  7437055.4126
11.225590  11.242053  7625137.4727
11.242053  11.242657  7819055.2927
11.242657  11.256878  7997495.3309
11.256878  11.258005  7998353.7537
11.258005  11.273155  8207731.9676
11.273155  11.273724  8420796.3818
11.273724  11.286782  8614228.5358
11.286782  11.287840  8823216.3329
11.287840  11.301770  8674472.5159
11.301770  11.302316  8892113.0350
11.302316  11.314305  9087986.5638
11.314305  11.315293  9298154.9170
11.315293  11.328096  8788850.9936
11.328096  11.328584  8990456.5435
11.328584  11.339598  9171250.3044
11.339598  11.340516  8049637.4106
11.340516  11.352261  8207509.5864
11.352261  11.352738  8366190.5703
11.352738  11.362834  8508816.6962
11.362834  11.363682  7042696.6444
11.363682  11.374475  7145390.9408
11.374475  11.374951  7249988.6694
11.374951  11.384223  6185478.4368
11.384223  11.385001  6243860.4476
11.385001  11.394923  6310298.7022
11.394923  11.395329  5828130.3643
11.395329  11.403822  5871443.9693
