# RBHG Variable-Width Bremsstrahlung Distribution
# SOURCE: ../../../../hdsim_cobrems/BGRate_30327.root : dRtdkH1
# GENERATED: 2025-11-17 12:59:11
#
# ENERGY_LIMITS (GeV):
# E_MIN_AVAILABLE 2.903316
# E_MAX_AVAILABLE 11.391062
# TOTAL_BINS 649
# TOTAL_COUNTS 15478854381.02
#
# WARNING: User-set E_LO must be >= E_MIN_AVAILABLE
# WARNING: User-set E_HI must be <= E_MAX_AVAILABLE
#
# Format: lowEdge(GeV)  highEdge(GeV)  counts
6.699613  6.731097  15637849.1997
6.731097  6.760075  15677205.5371
6.760075  6.788902  15723762.4140
6.788902  6.817090  15777867.2584
6.817090  6.847670  15839872.6399
6.847670  6.875162  15910133.4805
6.875162  6.904453  15989004.8645
6.904453  6.934069  16076840.7138
6.934069  6.962176  16173993.4194
6.962176  7.005822  16280814.2526
7.005822  7.030309  16397654.0654
7.030309  7.062757  16524863.4541
7.062757  7.087313  16662791.2583
7.087313  7.121408  16811780.0282
7.121408  7.144351  16972156.9696
7.144351  7.178969  17144218.8991
7.178969  7.202933  17328209.9532
7.202933  7.235903  17524291.2536
7.235903  7.259775  17732502.4888
7.259775  7.294578  17952716.4622
7.294578  7.316871  18184589.0866
7.316871  7.352023  18427508.9688
7.352023  7.375384  18680552.4130
7.375384  7.408992  18942451.0491
7.408992  7.432190  19211579.9073
7.432190  7.467736  19485973.1954
7.467736  7.489438  19763372.9714
7.489438  7.527479  20041312.3039
7.527479  7.549018  20317229.7233
7.549018  7.582347  20588606.5129
7.582347  7.604838  20853113.7057
7.604838  7.626493  21108752.6287
7.626493  7.641486  21353972.3388
7.641486  7.646871  21587749.7017
7.646871  7.655865  21809622.8863
7.655865  7.661911  22019675.7608
7.661911  7.674433  22218477.7304
7.674433  7.677334  22406989.5271
7.677334  7.689728  22586449.1909
7.689728  7.695531  22758253.4297
7.695531  7.705244  22923847.8021
7.705244  7.711673  23084635.4780
7.711673  7.724311  23241909.7279
7.724311  7.727062  23396810.8826
7.727062  7.738585  23550305.1164
7.738585  7.743889  23703180.4524
7.743889  7.752848  23856054.8338
7.752848  7.758952  24009391.5720
7.758952  7.771555  24163518.4426
7.771555  7.774456  24318647.6589
7.774456  7.786874  24474894.6094
7.786874  7.792549  24632293.5663
7.792549  7.801972  24790808.7333
7.801972  7.808099  24950339.3357
7.808099  7.820099  25110718.2546
7.820099  7.822768  25271705.0996
7.822768  7.834129  25432976.4407
7.834129  7.839386  25594117.7247
7.839386  7.848380  25754622.5225
7.848380  7.854531  25913904.5558
7.854531  7.867180  26071326.0726
7.867180  7.870047  26226242.7363
7.870047  7.882290  26378060.9708
7.882290  7.887791  26526299.8183
7.887791  7.896190  26670647.0052
7.896190  7.896785  26810998.9324
7.896785  7.902668  26947476.8746
7.902668  7.907069  27080416.1616
7.907069  7.916815  27210330.3346
7.916815  7.916943  27337856.8303
7.916943  7.917921  27463693.5207
7.917921  7.928746  27588535.9247
7.928746  7.935963  27713023.2855
7.935963  7.936102  27837698.7525
7.936102  7.939545  27962985.6363
7.939545  7.950316  28089179.0166
7.950316  7.955877  28216450.3814
7.955877  7.956655  28344862.4346
7.956655  7.961061  28474391.2975
7.961061  7.971779  28604953.5044
7.971779  7.977300  28736435.0634
7.977300  7.979749  28868719.4319
7.979749  7.982471  29001710.8765
7.982471  7.993137  29135349.8513
7.993137  7.998479  29269618.0691
7.998479  7.998607  29404532.8578
7.998607  8.003777  29540132.7690
8.003777  8.014390  29676458.5760
8.014390  8.017813  29813535.0393
8.017813  8.019891  29951358.6443
8.019891  8.024978  30089894.8063
8.024978  8.035540  30229085.1900
8.035540  8.040339  30368862.6147
8.040339  8.040780  30509168.5412
8.040780  8.046077  30649967.2463
8.046077  8.056588  30791251.8759
8.056588  8.060218  30933040.3197
8.060218  8.060299  31075362.3586
8.060299  8.067073  31218242.6100
8.067073  8.077534  31361685.4197
8.077534  8.079668  31505667.5141
8.079668  8.082117  31650142.0625
8.082117  8.087969  31795054.4001
8.087969  8.098380  31940365.8914
8.098380  8.100673  32086079.1798
8.100673  8.101636  32232256.2908
8.101636  8.108765  32379021.5567
8.108765  8.119127  32526544.5745
8.119127  8.119682  32675004.0747
8.119682  8.119717  32824540.1919
8.119717  8.129463  32975207.8497
8.129463  8.139775  33126945.5752
8.139775  8.139886  33279571.1152
8.139886  8.142973  33432808.5884
8.142973  8.150063  33586343.6482
8.150063  8.160327  33739895.4261
8.160327  8.161588  33893288.5812
8.161588  8.162980  34046506.8886
8.162980  8.170566  34199712.6080
8.170566  8.179552  34353223.9299
8.179552  8.179622  34507455.0614
8.179622  8.180782  34662836.5469
8.180782  8.190974  34819742.0160
8.190974  8.198445  34978446.9759
8.198445  8.201142  35139133.8582
8.201142  8.201973  35301938.0578
8.201973  8.211287  35467008.8089
8.211287  8.220344  35634545.4310
8.220344  8.221409  35804772.8090
8.221409  8.222351  35977844.5494
8.222351  8.231507  36153701.9514
8.231507  8.239399  36331952.3841
8.239399  8.241583  36511837.5976
8.241583  8.251635  36692329.2590
8.251635  8.257816  36872329.8742
8.257816  8.261623  37050906.6957
8.261623  8.261664  37227474.8577
8.261664  8.271671  37401877.3273
8.271671  8.278171  37574358.3666
8.278171  8.280550  37745462.2624
8.280550  8.281655  37915895.8840
8.281655  8.291617  38086381.7439
8.291617  8.296577  38257517.3997
8.296577  8.299351  38429658.8898
8.299351  8.301556  38602855.1763
8.301556  8.311473  38776860.4665
8.311473  8.318789  38951229.5138
8.318789  8.320646  39125465.4927
8.320646  8.321368  39299166.8083
8.321368  8.331242  39472128.0770
8.331242  8.336951  39644382.4390
8.336951  8.339690  39816197.1642
8.339690  8.341093  39988033.4692
8.341093  8.350923  40160466.5533
8.350923  8.354196  40334060.7289
8.354196  8.357155  40509219.9055
8.357155  8.360731  40686068.1064
8.360731  8.370518  40864422.5083
8.370518  8.375387  41043881.4947
8.375387  8.377290  41223984.2299
8.377290  8.380283  41404360.2141
8.380283  8.390028  41584810.0168
8.390028  8.393502  41765315.5795
8.393502  8.396891  41946014.1789
8.396891  8.399751  42127160.3537
8.399751  8.409454  42309069.1645
8.409454  8.411803  42492019.8208
8.411803  8.415273  42676121.3749
8.415273  8.419135  42861193.8361
8.419135  8.428797  43046754.5080
8.428797  8.432831  43232163.9736
8.432831  8.434723  43416881.2938
8.434723  8.438437  43600693.1021
8.438437  8.448057  43783801.7413
8.448057  8.449171  43966760.9547
8.449171  8.452850  44150335.8064
8.452850  8.457658  44335372.2132
8.457658  8.466660  44522697.1131
8.466660  8.467238  44712989.3558
8.467238  8.470849  44906559.7797
8.470849  8.476798  45103111.4504
8.476798  8.486338  45301692.6317
8.486338  8.489545  45500979.0812
8.489545  8.491286  45699735.8916
8.491286  8.495858  45897141.4708
8.495858  8.505359  46092827.2210
8.505359  8.508032  46286768.9304
8.508032  8.509796  46479220.0409
8.509796  8.514840  46670726.0161
8.514840  8.524302  46862139.1093
8.524302  8.524604  47054519.1191
8.524604  8.526669  47248833.6663
8.526669  8.533745  47445553.7278
8.533745  8.543169  47644473.2596
8.543169  8.544019  47844961.8888
8.544019  8.545667  48046388.6239
8.545667  8.552574  48248300.5688
8.552574  8.561960  48450374.4621
8.561960  8.562424  48652454.5317
8.562424  8.564304  48854669.4553
8.564304  8.571328  49057366.3394
8.571328  8.580134  49260930.9480
8.580134  8.580677  49465756.1171
8.580677  8.582338  49672189.7027
8.582338  8.590007  49880173.3205
8.590007  8.599319  50088976.2753
8.599319  8.599642  50297642.6928
8.599642  8.601255  50505790.9446
8.601255  8.608613  50713859.9726
8.608613  8.616863  50922848.6118
8.616863  8.617890  51134240.4034
8.617890  8.618488  51349871.7932
8.618488  8.627148  51571068.7753
8.627148  8.636388  51797862.8661
8.636388  8.637648  52029718.8833
8.637648  8.640073  52266901.2436
8.640073  8.645611  52509954.4522
8.645611  8.654816  52757450.6374
8.654816  8.662401  53005558.9128
8.662401  8.664004  53251060.6894
8.664004  8.664223  53494158.6479
8.664223  8.673175  53737077.9945
8.673175  8.682328  53980441.0869
8.682328  8.684741  54222688.6437
8.684741  8.686343  54462950.9265
8.686343  8.691465  54702505.4802
8.691465  8.700584  54942912.6339
8.700584  8.704528  55184749.1754
8.704528  8.706837  55429218.3012
8.706837  8.709687  55678761.3562
8.709687  8.718774  55933827.9197
8.718774  8.727844  56190610.1218
8.727844  8.727970  56445032.6009
8.727970  8.729757  56698371.3231
8.729757  8.736897  56955515.2006
8.736897  8.745935  57217462.7949
8.745935  8.750704  57479310.8722
8.750704  8.752363  57737074.7156
8.752363  8.754956  57992758.8817
8.754956  8.763961  58249852.9945
8.763961  8.771094  58507239.7934
8.771094  8.772951  58762318.4419
8.772951  8.773322  59017955.8380
8.773322  8.781925  59279776.7143
8.781925  8.790883  59545547.1087
8.790883  8.793317  59797869.9474
8.793317  8.795000  59983439.8494
8.795000  8.799826  59917802.9917
8.799826  8.808753  59072221.0582
8.808753  8.814798  56398569.5194
8.814798  8.816423  50682914.7810
8.816423  8.817666  41708425.6429
8.817666  8.826563  31208754.4875
8.826563  8.835446  22015787.1592
8.835446  8.835490  15957747.9937
8.835490  8.837915  12924056.6798
8.837915  8.844313  11755014.3912
8.844313  8.853166  11404968.3898
8.853166  8.858479  11325033.6530
8.858479  8.860093  11314193.6194
8.860093  8.862005  11317490.3757
8.862005  8.870829  11323389.8546
8.870829  8.878742  11329784.8329
8.878742  8.879639  11336168.7316
8.879639  8.880262  11342822.5276
8.880262  8.888434  11350666.9367
8.888434  8.898111  11360605.3562
8.898111  8.900455  11373060.5766
8.900455  8.921286  11387919.8461
8.921286  8.923026  11404604.6505
8.923026  8.942407  11422347.0804
8.942407  8.943892  11440628.4746
8.943892  8.960836  11459425.0992
8.960836  8.963006  11479067.6189
8.963006  8.982432  11499840.1356
8.982432  8.984104  11521717.2656
8.984104  9.003472  11544461.4008
9.003472  9.005039  11567891.3488
9.005039  9.022887  11592104.0330
9.022887  9.025116  11617451.3916
9.025116  9.043846  11644123.7646
9.043846  9.048859  11671729.2795
9.048859  9.063343  11699538.4200
9.063343  9.068414  11727181.2795
9.068414  9.082131  11755089.2603
9.082131  9.084348  11784460.2248
9.084348  9.104053  11816249.3949
9.104053  9.109043  11849820.2266
9.109043  9.123712  11883430.8754
9.123712  9.128110  11916004.8639
9.128110  9.141166  11947996.2799
9.141166  9.143173  11981223.8915
9.143173  9.161730  12017462.9871
9.161730  9.166407  12056521.5237
9.166407  9.182073  12096555.9041
9.182073  9.186414  12136006.2441
9.186414  9.200328  12174663.7579
9.200328  9.202394  12213873.3894
9.202394  9.220022  12255284.3108
9.220022  9.223909  12298732.2074
9.223909  9.238694  12342762.1769
9.238694  9.242454  12387011.6246
9.242454  9.256461  12432890.6114
9.256461  9.261939  12481976.6091
9.261939  9.280542  12533085.2831
9.280542  9.281029  12582740.9472
9.281029  9.295988  12629952.9919
9.295988  9.299226  12676778.1211
9.299226  9.312421  12725434.4634
9.312421  9.317179  12777643.8160
9.317179  9.334702  12832589.7548
9.334702  9.335213  12887051.9980
9.335213  9.350926  12940500.0831
9.350926  9.354025  12994934.3651
9.354025  9.368310  13051656.1584
9.368310  9.372813  13111494.9212
9.372813  9.389606  13173161.1379
9.389606  9.390035  13233866.7052
9.390035  9.407280  13293527.3578
9.407280  9.407674  13353279.9544
9.407674  9.424212  13413930.2270
9.424212  9.425302  13476722.9555
9.425302  9.442919  13542002.3086
9.442919  9.443395  13608841.8656
9.443395  9.461278  13676398.6117
9.461278  9.461673  13743210.3711
9.461673  9.477316  13808417.9013
9.477316  9.478337  13873788.8809
9.478337  9.494433  13940602.0816
9.494433  9.494874  14009114.4720
9.494874  9.512119  14079887.8604
9.512119  9.512502  14152033.3893
9.512502  9.528970  14224878.7288
9.528970  9.530061  14299419.1172
9.530061  9.546807  14375392.4317
9.546807  9.547271  14451270.9837
9.547271  9.563599  14526469.9604
9.563599  9.563959  14600543.1083
9.563959  9.578906  14673501.6930
9.578906  9.579904  14748182.1941
9.579904  9.595884  14826013.9702
9.595884  9.596360  14906253.3210
9.596360  9.613443  14989262.6971
9.613443  9.613837  15072924.9311
9.613837  9.629562  15155350.1850
9.629562  9.630595  15238149.6929
9.630595  9.645925  15320889.2723
9.645925  9.646366  15403020.7695
9.646366  9.661894  15485626.4819
9.661894  9.662230  15568301.2658
9.662230  9.677038  15650871.4029
9.677038  9.678083  15736119.8268
9.678083  9.693564  15824309.5774
9.693564  9.694028  15913284.0677
9.694028  9.709880  16003419.9706
9.709880  9.710205  16093091.5911
9.710205  9.724770  16181667.8455
9.724770  9.725953  16283954.2176
9.725953  9.749987  16417738.4602
9.749987  9.750637  16565200.5690
9.750637  9.775332  16717555.1714
9.775332  9.775971  16870798.3396
9.775971  9.798601  17020336.3816
9.798601  9.799842  17173821.6876
9.799842  9.824039  17335527.7165
9.824039  9.824677  17497244.7477
9.824677  9.846808  17653684.4727
9.846808  9.848015  17814190.7870
9.848015  9.871700  17983607.3215
9.871700  9.872315  18149917.1568
9.872315  9.891638  18301275.2089
9.891638  9.894005  18459009.4915
9.894005  9.914894  18630995.0861
9.914894  9.919002  18814137.7309
9.919002  9.938081  18991489.7458
9.938081  9.940240  19161496.2048
9.940240  9.960862  19341849.2565
9.960862  9.964749  19534310.8051
9.964749  9.983515  19719841.7393
9.983515  9.985476  19896905.4663
9.985476  10.005750  20085255.4127
10.005750  10.009440  20274905.0522
10.009440  10.027904  19100441.0804
10.027904  10.029691  11891651.9615
10.029691  10.049640  10524701.2025
10.049640  10.053110  10539139.1966
10.053110  10.071248  10566740.8143
10.071248  10.072873  10593332.9004
10.072873  10.092486  10622222.3945
10.092486  10.095758  10653799.8010
10.095758  10.113583  10684353.4809
10.113583  10.115046  10714335.3351
10.115046  10.139497  10752926.4485
10.139497  10.139846  10792312.6839
10.139846  10.163380  10831763.6333
10.163380  10.165191  10874577.0589
10.165191  10.190351  10921180.0443
10.190351  10.190699  10966995.1050
10.190699  10.213526  11010424.3500
10.213526  10.215290  11057247.8479
10.215290  10.239718  11108191.2051
10.239718  10.240066  11158052.7647
10.240066  10.262220  11205010.9403
10.262220  10.263938  11255619.0354
10.263938  10.287670  11310688.4415
10.287670  10.288018  11364397.2532
10.288018  10.309511  11414660.2185
10.309511  10.311193  11468852.8532
10.311193  10.334218  11527808.7294
10.334218  10.334577  11585157.6719
10.334577  10.355408  11638562.6035
10.355408  10.357056  11696155.8448
10.357056  10.379373  11758815.6209
10.379373  10.379709  11819553.0055
10.379709  10.399914  11875979.6406
10.399914  10.401503  11936904.1209
10.401503  10.423170  12003262.4203
10.423170  10.423518  12067566.3385
10.423518  10.443061  12126974.7970
10.443061  10.444616  12191140.3989
10.444616  10.465609  12261147.8617
10.465609  10.465946  12328869.7757
10.465946  10.484874  12391325.7308
10.484874  10.486406  12458911.5590
10.486406  10.506738  12524625.5217
10.506738  10.507086  9793359.2863
10.507086  10.525422  9796548.5975
10.525422  10.526896  9810551.1675
10.526896  10.546612  9826075.0439
10.546612  10.546949  9841286.2120
10.546949  10.564705  9855445.9404
10.564705  10.566144  9870934.9797
10.566144  10.585245  9888046.8341
10.585245  10.585594  9904760.7619
10.585594  10.602792  9920273.6168
10.602792  10.604185  9937172.1412
10.604185  10.622683  9955787.1470
10.622683  10.623020  9973928.8404
10.623020  10.639650  9990706.9925
10.639650  10.640949  10008900.0364
10.640949  10.669475  10040247.3028
10.669475  10.670310  10072460.9424
10.670310  10.695667  10102381.9914
10.695667  10.697396  10134556.1068
10.697396  10.724447  10170189.1858
10.724447  10.725260  10206191.5990
10.725260  10.749259  10239575.6368
10.749259  10.750907  10275485.2548
10.750907  10.776531  9368003.0447
10.776531  10.777320  9377220.9218
10.777320  10.800054  9386302.4384
10.800054  10.803176  9397326.4640
10.803176  10.826664  9409932.8647
10.826664  10.827361  9422624.3187
10.827361  10.848168  9435004.4385
10.848168  10.851128  9450017.9503
10.851128  10.873386  9467649.9082
10.873386  10.874036  9485367.4987
10.874036  10.893730  9502615.2808
10.893730  10.896538  9523538.9832
10.896538  10.918263  9548820.9889
10.918263  10.918854  9230626.6818
10.918854  10.938037  9245393.7464
10.938037  10.939546  9263099.0235
10.939546  10.960064  9284780.2673
10.960064  10.960656  9308635.9472
10.960656  10.978748  9332558.6663
10.978748  10.980175  9360685.0856
10.980175  10.999532  9394549.3489
10.999532  11.000101  9431238.7573
11.000101  11.017149  9467498.3646
11.017149  11.018507  9509615.6271
11.018507  11.036773  9559780.4927
11.036773  11.037318  9613499.7986
11.037318  11.053380  9665964.2062
11.053380  11.054610  9726100.8517
11.054610  11.077123  9818768.3615
11.077123  11.077913  9922386.4349
11.077913  11.097490  10024433.6908
11.097490  11.098941  10142266.2843
11.098941  11.119772  10282402.5424
11.119772  11.120514  10434608.4055
11.120514  11.138607  10582061.4843
11.138607  11.139976  10749925.5018
11.139976  11.159252  10946637.4735
11.159252  11.159937  11156478.6537
11.159937  11.176648  11356238.8148
11.176648  11.177948  11580678.6418
11.177948  11.195750  11839315.9210
11.195750  11.196388  12110226.7175
11.196388  11.211823  12364119.0504
11.211823  11.213030  12645099.4094
11.213030  11.229474  12963835.7388
11.229474  11.230077  13292538.2432
11.230077  11.244282  13595079.2778
11.244282  11.245407  13593957.5193
11.245407  11.260540  13949018.6754
11.260540  11.261109  14310422.7202
11.261109  11.274153  14638590.3761
11.274153  11.275209  14993210.5748
11.275209  11.289124  14737869.2422
11.289124  11.289669  15107194.5299
11.289669  11.301645  15439621.5155
11.301645  11.302632  15796332.8574
11.302632  11.315420  14929038.0227
11.315420  11.315908  15271105.5420
11.315908  11.326909  15577850.8712
11.326909  11.327826  13673146.6240
11.327826  11.339559  13940756.3739
11.339559  11.340035  14209693.5510
11.340035  11.350119  14451363.6184
11.350119  11.350967  11965913.8377
11.350967  11.361748  12139556.4819
11.361748  11.362223  12316356.6104
11.362223  11.371484  10514330.4653
11.371484  11.372262  10612641.2599
11.372262  11.382172  10724490.9161
11.382172  11.382579  9909019.4882
11.382579  11.391062  9981681.6514
