# RBHG Variable-Width Bremsstrahlung Distribution
# SOURCE: ../../../../hdsim_cobrems/BGRate_41425.root : dRtdkH1
# GENERATED: 2025-11-17 12:51:15
#
# ENERGY_LIMITS (GeV):
# E_MIN_AVAILABLE 2.907719
# E_MAX_AVAILABLE 11.408337
# TOTAL_BINS 649
# TOTAL_COUNTS 13650029624.18
#
# WARNING: User-set E_LO must be >= E_MIN_AVAILABLE
# WARNING: User-set E_HI must be <= E_MAX_AVAILABLE
#
# Format: lowEdge(GeV)  highEdge(GeV)  counts
8.650748  8.653177  45189907.6930
8.653177  8.658723  45399899.7136
8.658723  8.667942  45613716.5967
8.667942  8.675539  45828057.6086
8.675539  8.677144  46040150.9950
8.677144  8.677363  46250167.5421
8.677363  8.686328  46460018.1005
8.686328  8.695496  46670238.3999
8.695496  8.697912  46879490.4622
8.697912  8.699516  47087027.5171
8.699516  8.704646  47293947.0684
8.704646  8.713780  47501592.5076
8.713780  8.717729  47710466.8052
8.717729  8.720042  47921611.8120
8.720042  8.722896  48137127.4597
8.722896  8.731997  48357394.9140
8.731997  8.741080  48579135.1137
8.741080  8.741206  48798843.2049
8.741206  8.742996  49017617.0312
8.742996  8.750148  49239659.3253
8.750148  8.759199  49465826.9390
8.759199  8.763975  49691902.6197
8.763975  8.765637  49914458.1167
8.765637  8.768234  50135213.2324
8.768234  8.777253  50357165.8428
8.777253  8.784396  50579358.2252
8.784396  8.786256  50799563.1092
8.786256  8.786627  51020272.1253
8.786627  8.795243  51246524.0978
8.795243  8.804215  51477919.3338
8.804215  8.806653  51708656.2752
8.806653  8.808339  51936636.3621
8.808339  8.813172  52165676.7308
8.813172  8.822113  52391230.4348
8.822113  8.828167  52569599.8189
8.828167  8.829794  52542638.4503
8.829794  8.831039  51862476.0568
8.831039  8.839949  49606526.7567
8.839949  8.848845  44640344.2434
8.848845  8.848890  36692093.4672
8.848890  8.851319  27322504.5554
8.851319  8.857726  19158125.7582
8.857726  8.866593  13868457.4341
8.866593  8.871914  11293656.1246
8.871914  8.873530  10338991.6694
8.873530  8.875445  10066531.5571
8.875445  8.884282  10008267.1727
8.884282  8.892207  10001933.4387
8.892207  8.893105  10005459.2521
8.893105  8.893730  10010723.3323
8.893730  8.901914  10017160.8405
8.901914  8.911605  10025350.7525
8.911605  8.913953  10035629.3734
8.913953  8.934816  10047907.9561
8.934816  8.936559  10061713.6774
8.936559  8.955969  10076415.4202
8.955969  8.957456  10091586.1572
8.957456  8.974425  10107207.5044
8.974425  8.976599  10123554.6873
8.976599  8.996055  10140864.4937
8.996055  8.997729  10159116.6803
8.997729  9.017127  10178114.2156
9.017127  9.018696  10197706.8826
9.018696  9.036571  10217976.7677
9.036571  9.038803  10239219.2247
9.038803  9.057562  10261594.0580
9.057562  9.062583  10284772.9128
9.062583  9.077088  10308143.7745
9.077088  9.082167  10331395.8440
9.082167  9.095905  10354892.2005
9.095905  9.098125  10379641.7687
9.098125  9.117860  10406449.4650
9.117860  9.122858  10434779.5128
9.122858  9.137549  10463163.7148
9.137549  9.141954  10490693.0968
9.141954  9.155029  10517750.7232
9.155029  9.157040  10545874.5115
9.157040  9.175624  10576566.9136
9.175624  9.180308  10609667.0714
9.180308  9.195999  10643615.4771
9.195999  9.200346  10677090.2538
9.200346  9.214281  10709913.8510
9.214281  9.216350  10743227.6711
9.216350  9.234005  10778431.9518
9.234005  9.237898  10815387.8563
9.237898  9.252705  10852860.3341
9.252705  9.256471  10890542.3080
9.256471  9.270500  10929635.3855
9.270500  9.275985  10971483.7351
9.275985  9.294616  11015077.7060
9.294616  9.295105  11057453.8397
9.295105  9.310086  11097763.8179
9.310086  9.313329  11137755.9342
9.313329  9.326544  11179323.2030
9.326544  9.331309  11223951.6965
9.331309  9.348859  11270962.6712
9.348859  9.349371  11317595.7703
9.349371  9.365108  11363373.4248
9.365108  9.368211  11409999.6152
9.368211  9.382518  11458597.1915
9.382518  9.387028  11509884.1040
9.387028  9.403846  11562758.3409
9.403846  9.404276  11614832.0149
9.404276  9.421547  11666031.7071
9.421547  9.421942  11717331.1738
9.421942  9.438504  11769422.3781
9.438504  9.439597  11823374.7264
9.439597  9.457240  11879484.7038
9.457240  9.457716  11936957.5876
9.457716  9.475627  11995068.4980
9.475627  9.476022  12052558.8798
9.476022  9.491689  12108688.9719
9.491689  9.492712  12164978.5523
9.492712  9.508833  12222528.1622
9.508833  9.509274  12281560.2718
9.509274  9.526545  12342559.1499
9.526545  9.526929  12404759.4834
9.526929  9.543421  12467582.5123
9.543421  9.544514  12531886.1544
9.544514  9.561285  12597444.2904
9.561285  9.561750  12662938.8593
9.561750  9.578103  12727864.1087
9.578103  9.578464  12791833.2728
9.578464  9.593434  12854855.6330
9.593434  9.594433  12919380.4180
9.594433  9.610437  12986642.7320
9.610437  9.610914  13056001.5327
9.610914  9.628022  13127770.1775
9.628022  9.628418  13200118.3691
9.628418  9.644166  13271411.9070
9.644166  9.645201  13343042.7508
9.645201  9.660554  13414634.7319
9.660554  9.660996  13485713.0798
9.660996  9.676547  13557213.4303
9.676547  9.676884  13628784.5492
9.676884  9.691714  13700275.9434
9.691714  9.692760  13774096.6206
9.692760  9.708265  13850474.4398
9.708265  9.708730  13927542.1540
9.708730  9.724606  14005625.3883
9.724606  9.724932  14083315.1860
9.724932  9.739518  14160064.7312
9.739518  9.740703  14248704.9356
9.740703  9.764774  14364652.3890
9.764774  9.765425  14492470.1484
9.765425  9.790158  14624544.0779
9.790158  9.790797  14757401.7660
9.790797  9.813461  14887058.9026
9.813461  9.814705  15020148.5198
9.814705  9.838938  15160375.2366
9.838938  9.839577  15300618.7023
9.839577  9.861741  15436291.1139
9.861741  9.862950  15575494.5581
9.862950  9.886672  15722429.1457
9.886672  9.887288  15866671.4033
9.887288  9.906639  15997946.3560
9.906639  9.909010  16134751.8475
9.909010  9.929931  16283917.6999
9.929931  9.934045  16442759.6559
9.934045  9.953153  16596577.4389
9.953153  9.955315  16744021.5995
9.955315  9.975968  16900435.9219
9.975968  9.979862  17067342.2949
9.979862  9.998655  17228225.4946
9.998655  10.000620  17381791.1021
10.000620  10.020924  17545132.8141
10.020924  10.024620  17720167.8611
10.024620  10.043112  17879323.9416
10.043112  10.044902  16875876.2771
10.044902  10.064881  10474031.3776
10.064881  10.068356  9314044.4026
10.068356  10.086522  9327189.4210
10.086522  10.088149  9350002.0272
10.088149  10.107792  9374812.3068
10.107792  10.111069  9401951.1582
10.111069  10.128922  9428228.4917
10.128922  10.130386  9454030.7933
10.130386  10.154875  9487266.3098
10.154875  10.155224  9521209.7759
10.155224  10.178794  9555231.9471
10.178794  10.180607  9592178.2339
10.180607  10.205805  9632420.9792
10.205805  10.206154  9672007.2897
10.206154  10.229015  9709552.2976
10.229015  10.230782  9750052.8316
10.230782  10.255248  9794139.3019
10.255248  10.255596  9837309.6529
10.255596  10.277784  9877982.6421
10.277784  10.279504  9921834.4175
10.279504  10.303272  9969570.2907
10.303272  10.303621  10016142.8394
10.303621  10.325146  10059740.1404
10.325146  10.326831  10106759.7616
10.326831  10.349890  10157925.9451
10.349890  10.350251  10207702.7000
10.350251  10.371113  10254078.4049
10.371113  10.372764  10304094.7791
10.372764  10.395114  10358518.0384
10.395114  10.395451  10411280.1669
10.395451  10.415686  10460304.2568
10.415686  10.417278  10513243.9268
10.417278  10.438978  10570913.3162
10.438978  10.439326  10626803.7296
10.439326  10.458899  10678443.8800
10.458899  10.460456  10734224.8783
10.460456  10.481482  10795090.2886
10.481482  10.481819  10853973.0996
10.481819  10.500775  10908280.2763
10.500775  10.502309  10967051.0217
10.502309  10.522672  11031184.9520
10.522672  10.523021  11087471.5435
10.523021  10.541384  8671020.5907
10.541384  10.542860  8676215.8902
10.542860  10.562607  8689641.6964
10.562607  10.562944  8702808.2293
10.562944  10.580727  8715073.5879
10.580727  10.582168  8728497.5448
10.582168  10.601299  8743343.3405
10.601299  10.601648  8757850.9627
10.601648  10.618872  8771323.0444
10.618872  10.620267  8786006.5645
10.620267  10.638793  8802190.5864
10.638793  10.639130  8817971.4079
10.639130  10.655786  8832572.8575
10.655786  10.657087  8848412.4364
10.657087  10.685656  8875719.7766
10.685656  10.686493  8903799.6921
10.686493  10.711888  8929895.7366
10.711888  10.713620  8957970.9408
10.713620  10.740712  8989079.9620
10.740712  10.741526  9020526.5194
10.741526  10.765561  9049698.3604
10.765561  10.767212  9081088.2038
10.767212  10.792874  8295146.8694
10.792874  10.793665  8303272.4796
10.793665  10.816433  8311290.4189
10.816433  10.819560  8321036.8560
10.819560  10.843084  8332196.9012
10.843084  10.843781  8343444.9729
10.843781  10.864621  8354427.2190
10.864621  10.867584  8367756.6079
10.867584  10.889876  8383423.5821
10.889876  10.890527  8399178.2113
10.890527  10.910251  8414524.3738
10.910251  10.913064  8433151.4776
10.913064  10.934821  8455670.8390
10.934821  10.935414  8478406.7564
10.935414  10.954626  8193656.8980
10.954626  10.956137  8209639.7945
10.956137  10.976686  8229198.6373
10.976686  10.977278  8250705.9199
10.977278  10.995398  8272262.5681
10.995398  10.996828  8297595.5004
10.996828  11.016214  8328082.4593
11.016214  11.016784  8361098.3054
11.016784  11.033857  8393714.6381
11.033857  11.035217  8431586.1382
11.035217  11.053511  8476676.6888
11.053511  11.054057  8524943.5612
11.054057  11.070143  8572066.7581
11.070143  11.071375  8626062.0736
11.071375  11.093923  8709233.6900
11.093923  11.094713  8802189.1485
11.094713  11.114320  8893693.1483
11.114320  11.115773  8999309.1693
11.115773  11.136636  9124847.8840
11.136636  11.137380  9261138.8115
11.137380  11.155499  9393111.4807
11.155499  11.156871  9543289.7743
11.156871  11.176176  9719180.4967
11.176176  11.176862  9906727.2587
11.176862  11.193598  10085179.4416
11.193598  11.194900  10285593.4945
11.194900  11.212729  10516431.3992
11.212729  11.213368  10758116.0674
11.213368  11.228826  10984524.5529
11.228826  11.230035  11234975.9989
11.230035  11.246504  11518978.3856
11.246504  11.247109  11811742.7554
11.247109  11.261335  12081106.5363
11.261335  11.262462  12078409.1594
11.262462  11.277618  12394336.8010
11.277618  11.278187  12715811.2710
11.278187  11.291251  13007656.0195
11.291251  11.292309  13322971.9850
11.292309  11.306244  13093154.3364
11.306244  11.306791  13421431.2003
11.306791  11.318785  13716889.9568
11.318785  11.319773  14033933.9614
11.319773  11.332581  13259023.8923
11.332581  11.333069  13563062.7920
11.333069  11.344088  13835737.7009
11.344088  11.345006  12137881.5750
11.345006  11.356756  12375908.7797
11.356756  11.357233  12615178.9226
11.357233  11.367333  12830260.7494
11.367333  11.368181  10617689.7278
11.368181  11.378979  10772548.0910
11.378979  11.379455  10930290.8386
11.379455  11.388730  9327660.8524
11.388730  11.389509  9415773.6194
11.389509  11.399434  9516049.7251
11.399434  11.399841  8791842.9616
11.399841  11.408337  8857291.8100
