# RBHG Variable-Width Bremsstrahlung Distribution
# SOURCE: ../../../../hdsim_cobrems/BGRate_101615.root : dRtdkH1
# GENERATED: 2025-11-17 12:57:23
#
# ENERGY_LIMITS (GeV):
# E_MIN_AVAILABLE 2.880798
# E_MAX_AVAILABLE 11.346467
# TOTAL_BINS 649
# TOTAL_COUNTS 1278335408.47
#
# WARNING: User-set E_LO must be >= E_MIN_AVAILABLE
# WARNING: User-set E_HI must be <= E_MAX_AVAILABLE
#
# Format: lowEdge(GeV)  highEdge(GeV)  counts
5.224371  5.227204  2576914.5477
5.227204  5.241195  2571147.0508
5.241195  5.245767  2565405.1913
5.245767  5.255190  2559688.9931
5.255190  5.269188  2553998.5421
5.269188  5.282274  2548333.9594
5.282274  5.283169  2542695.3595
5.283169  5.297153  2537082.7982
5.297153  5.304664  2531496.2256
5.304664  5.311129  2525935.4518
5.311129  5.325098  2520400.1364
5.325098  5.339060  2514889.8050
5.339060  5.339392  2509403.8911
5.339392  5.353014  2503941.7943
5.353014  5.359437  2498502.9450
5.359437  5.366972  2493086.8615
5.366972  5.380921  2487693.1909
5.380921  5.394863  2482321.7267
5.394863  5.396868  2476972.4069
5.396868  5.408797  2471645.2962
5.408797  5.417953  2466340.5648
5.417953  5.422735  2461058.4716
5.422735  5.436664  2455799.3597
5.436664  5.450586  2450563.6628
5.450586  5.453675  2445351.9176
5.453675  5.464499  2440164.7687
5.464499  5.474689  2435002.9525
5.474689  5.478404  2429867.2484
5.478404  5.492313  2424758.3934
5.492313  5.506202  2419676.9674
5.506202  5.512133  2414623.2650
5.512133  5.520093  2409597.1830
5.520093  5.531842  2404598.1458
5.531842  5.533988  2399625.0930
5.533988  5.547863  2394676.5360
5.547863  5.561740  2389750.6782
5.561740  5.564318  2384845.5794
5.564318  5.575609  2379959.3349
5.575609  5.586211  2375090.2415
5.586211  5.589470  2370236.9262
5.589470  5.603322  2365398.4241
5.603322  5.617176  2360574.2045
5.617176  5.621181  2355764.1519
5.621181  5.631010  2350968.5103
5.631010  5.642543  2346187.8037
5.642543  5.644847  2341422.7383
5.644847  5.658686  2336674.0983
5.658686  5.672505  2331942.6436
5.672505  5.679605  2327229.0263
5.679605  5.686326  2322533.7361
5.686326  5.699788  2317857.0868
5.699788  5.700127  2313199.2393
5.700127  5.713941  2308560.2525
5.713941  5.727735  2303940.1421
5.727735  5.736376  2299338.9296
5.736376  5.741520  2294756.6653
5.741520  5.755306  2290193.4168
5.755306  5.757981  2285649.2167
5.757981  5.769084  2281123.9634
5.769084  5.782851  2276617.2608
5.782851  5.794037  2272128.1665
5.794037  5.796621  2267654.7903
5.796621  5.810381  2263193.6578
5.810381  5.814521  2258738.7322
5.814521  5.824131  2254279.9965
5.824131  5.837872  2249801.5586
5.837872  5.851604  2245279.3643
5.851604  5.851710  2240678.7797
5.851710  5.865336  2235952.5101
5.865336  5.871512  2231039.4981
5.871512  5.879059  2225865.5203
5.879059  5.892772  2220346.0998
5.892772  5.906476  2214392.0283
5.906476  5.908424  2207917.2527
5.908424  5.920169  2200848.2304
5.920169  5.929589  2193133.2775
5.929589  5.965288  2184750.1359
5.965288  5.985748  2175710.1288
5.985748  6.023596  2166057.8880
6.023596  6.043062  2155866.5653
6.043062  6.081696  2145229.4305
6.081696  6.101567  2134249.5068
6.101567  6.141817  2123029.1984
6.141817  6.161042  2111661.6653
6.161042  6.193991  2100225.1176
6.193991  6.219627  2088780.4148
6.219627  6.249850  2077371.6163
6.249850  6.275878  2066028.6001
6.275878  6.302647  2054770.6469
6.302647  6.335457  2043609.9829
6.335457  6.368718  2032554.5947
6.368718  6.392610  2021610.0720
6.392610  6.418304  2010780.6480
6.418304  6.451611  2000069.9025
6.451611  6.483428  1989481.7027
6.483428  6.507863  1979021.8763
6.507863  6.536179  1968700.8592
6.536179  6.560799  1958537.2079
6.560799  6.596532  1948561.4644
6.596532  6.627644  1938819.4976
6.627644  6.651640  1929374.2020
6.651640  6.682983  1920304.4084
6.682983  6.711808  1911700.1725
6.711808  6.740505  1903654.3039
6.740505  6.767089  1896251.0102
6.767089  6.797358  1889553.5871
6.797358  6.797531  1883593.7901
6.797531  6.812400  1878365.4836
6.812400  6.817876  1873824.2739
6.817876  6.826829  1869893.3159
6.826829  6.831439  1866473.8756
6.831439  6.832687  1863458.0926
6.832687  6.846770  1860741.0995
6.846770  6.846897  1858230.2175
6.846897  6.860599  1855850.0751
6.860599  6.865832  1853543.7305
6.865832  6.865971  1851270.8159
6.865971  6.885207  1849004.1362
6.885207  6.885657  1846726.0518
6.885657  6.886431  1844425.5506
6.886431  6.906984  1842096.3914
6.906984  6.909422  1839736.2796
6.909422  6.913188  1837346.7520
6.913188  6.928068  1834933.2860
6.928068  6.928195  1832505.0990
6.928195  6.947316  1830074.2035
6.947316  6.949384  1827653.5919
6.949384  6.958753  1825254.8718
6.958753  6.969740  1822886.0738
6.969740  6.970179  1820550.4513
6.970179  6.983130  1818246.7649
6.983130  6.989530  1815970.9057
6.989530  6.989611  1813718.0747
6.989611  7.008893  1811484.4710
7.008893  7.011331  1809267.7198
7.011331  7.016657  1807066.0011
7.016657  7.029804  1804876.6170
7.029804  7.030763  1802695.1362
7.030763  7.041103  1800515.9837
7.041103  7.048728  1798334.4995
7.048728  7.048763  1796149.4974
7.048763  7.068842  1793964.8151
7.068842  7.071915  1791788.6668
7.071915  7.077414  1789630.7105
7.077414  7.090446  1787498.0366
7.090446  7.091832  1785391.9805
7.091832  7.100254  1783307.2712
7.100254  7.108330  1781233.7217
7.108330  7.108399  1779159.2293
7.108399  7.127138  1777072.2393
7.127138  7.130650  1774962.5416
7.130650  7.132476  1772820.8871
7.132476  7.148939  1770639.2080
7.148939  7.150937  1768412.9942
7.150937  7.156333  1766145.4578
7.156333  7.167909  1763850.8295
7.167909  7.186243  1761553.5124
7.186243  7.190033  1759281.8613
7.190033  7.192655  1757058.9136
7.192655  7.206507  1754894.8184
7.206507  7.208876  1752785.1182
7.208876  7.216420  1750715.7628
7.216420  7.224830  1748671.9688
7.224830  7.227591  1746646.0008
7.227591  7.246943  1744639.7552
7.246943  7.248791  1742661.1449
7.248791  7.250952  1740716.8898
7.250952  7.265023  1738806.2437
7.265023  7.267750  1736919.3872
7.267750  7.273145  1735041.3934
7.273145  7.282191  1733159.4580
7.282191  7.285137  1731269.0887
7.285137  7.303287  1729375.3614
7.303287  7.305181  1727488.3390
7.305181  7.306741  1725615.5817
7.306741  7.321321  1723756.5500
7.321321  7.324694  1721902.3327
7.324694  7.329997  1720040.9085
7.329997  7.339540  1718165.1274
7.339540  7.342994  1716278.8492
7.342994  7.360474  1714396.9927
7.360474  7.362357  1712538.4539
7.362357  7.366701  1710715.6338
7.366701  7.376741  1708926.8595
7.376741  7.380403  1707156.0035
7.380403  7.389796  1705379.3097
7.389796  7.394151  1703576.3444
7.394151  7.398322  1701740.5432
7.398322  7.416934  1699884.1264
7.416934  7.418667  1698033.6497
7.418667  7.425078  1696217.5377
7.425078  7.435338  1694452.3747
7.435338  7.437094  1692735.4171
7.437094  7.446683  1691046.6458
7.446683  7.451835  1689358.9167
7.451835  7.453892  1687651.6013
7.453892  7.471163  1685920.9746
7.471163  7.472804  1684181.0071
7.472804  7.481214  1682453.5394
7.481214  7.489486  1680754.1838
7.489486  7.491358  1679082.8419
7.491358  7.502657  1677423.6705
7.502657  7.507116  1675753.8234
7.507116  7.509311  1674056.8218
7.509311  7.526537  1672333.4780
7.526537  7.528143  1670602.1066
7.528143  7.538506  1668886.0281
7.538506  7.543682  1667198.1032
7.543682  7.545299  1665535.6115
7.545299  7.560896  1663887.7777
7.560896  7.564373  1662246.7730
7.564373  7.566788  1660615.4489
7.566788  7.577948  1659011.6661
7.577948  7.589016  1657465.4559
7.589016  7.590829  1656004.1504
7.590829  7.593094  1654636.4519
7.593094  7.598235  1653354.5885
7.598235  7.610920  1652149.7963
7.610920  7.611255  1651014.6206
7.611255  7.612849  1649928.7435
7.612849  7.613427  1648858.7819
7.613427  7.627787  1647783.4449
7.627787  7.630953  1646708.5379
7.630953  7.632293  1645644.5455
7.632293  7.633252  1644578.3061
7.633252  7.641928  1643483.6558
7.641928  7.648791  1642356.9511
7.648791  7.654290  1641223.7078
7.654290  7.656069  1640104.7283
7.656069  7.659893  1638990.9857
7.659893  7.663775  1637866.0821
7.663775  7.676922  1636745.0938
7.676922  7.677881  1635668.3838
7.677881  7.678574  1634651.4170
7.678574  7.681613  1633662.6864
7.681613  7.689735  1632666.4967
7.689735  7.697221  1631668.6609
7.697221  7.697371  1630695.7562
7.697371  7.699439  1629739.4964
7.699439  7.705239  1628750.9458
7.705239  7.710022  1627695.6055
7.710022  7.719345  1626594.0944
7.719345  7.721020  1625494.3969
7.721020  7.725318  1624415.2068
7.725318  7.726750  1623339.7679
7.726750  7.740256  1622263.4998
7.740256  7.740730  1621209.4402
7.740730  7.742347  1620179.9099
7.742347  7.746217  1619138.3632
7.746217  7.757851  1618072.6819
7.757851  7.761329  1617029.9853
7.761329  7.761386  1616042.4687
7.761386  7.763743  1615060.7548
7.763743  7.774118  1614016.6085
7.774118  7.778554  1612924.0720
7.778554  7.784215  1611863.8837
7.784215  7.785821  1610870.9383
7.785821  7.788975  1609853.2440
7.788975  7.793319  1608518.5238
7.793319  7.805900  1605931.6177
7.805900  7.807517  1599295.2273
7.807517  7.809285  1583168.6485
7.809285  7.829087  1552692.6236
7.829087  8.829738  1510660.1129
8.829738  8.849020  1468993.7531
8.849020  8.852683  1439217.0861
8.852683  8.873420  1423498.4085
8.873420  8.880179  1416828.3925
8.880179  8.893904  1413945.1689
8.893904  8.900951  1412188.6024
8.900951  8.912250  1410682.9932
8.912250  8.919390  1409198.2421
8.919390  8.938729  1407700.4746
8.938729  8.939157  1406224.7236
8.939157  8.957145  1404793.3533
8.957145  8.959998  1403392.3621
8.959998  8.976473  1401992.5879
8.976473  8.978818  1400554.0343
8.978818  8.997465  1399048.0286
8.997465  9.006626  1397510.6890
9.006626  9.018018  1396031.7412
9.018018  9.026093  1394672.8588
9.026093  9.036722  1393413.9542
9.036722  9.037692  1392139.1921
9.037692  9.057309  1390715.1988
9.057309  9.069671  1389161.0523
9.069671  9.079630  1387648.8596
9.079630  9.088653  1386310.8644
9.088653  9.097005  1385139.2592
9.097005  9.099050  1384013.2895
9.099050  9.117524  1382802.7810
9.117524  9.121717  1381498.0731
9.121717  9.137014  1380181.3008
9.137014  9.141635  1378912.4218
9.141635  9.155175  1377696.1610
9.155175  9.157797  1376484.2283
9.157797  9.175346  1375219.9429
9.175346  9.180487  1373920.4865
9.180487  9.194340  1372651.5269
9.194340  9.198949  1371425.4537
9.198949  9.212027  1370183.5288
9.212027  9.219999  1368874.0581
9.219999  9.236762  1367549.4527
9.236762  9.238518  1366321.5851
9.238518  9.252890  1365211.3973
9.252890  9.254877  1364138.6041
9.254877  9.269249  1363001.8619
9.269249  9.276943  1361762.5304
9.276943  9.291974  1360510.8837
9.291974  9.294389  1359359.9872
9.294389  9.307963  1358305.4008
9.307963  9.310701  1357263.6468
9.310701  9.325270  1356152.2066
9.325270  9.331543  1354938.7142
9.331543  9.348260  1353692.5406
9.348260  9.349739  1352510.2934
9.349739  9.366907  1351403.5064
9.366907  9.367011  1350351.2400
9.367011  9.383474  1349327.4689
9.383474  9.384167  1348293.6149
9.384167  9.401704  1347230.8219
9.401704  9.402525  1346150.4441
9.402525  9.420328  1345078.4412
9.420328  9.420420  1344053.1237
9.420420  9.435994  1343090.2476
9.435994  9.436225  1342152.6586
9.436225  9.452249  1341197.4591
9.452249  9.453369  1340201.6692
9.453369  9.470537  1339166.7089
9.470537  9.471935  1338127.6582
9.471935  9.487959  1337126.3540
9.487959  9.488329  1336164.7062
9.488329  9.504630  1335213.4584
9.504630  9.505231  1334257.6698
9.505231  9.521486  1333294.4843
9.521486  9.522895  1332332.2244
9.522895  9.537776  1331397.7214
9.537776  9.539035  1330474.6397
9.539035  9.554943  1329538.5320
9.554943  9.555613  1328594.1057
9.555613  9.572619  1327634.4136
9.572619  9.573082  1326687.6417
9.573082  9.588724  1325787.2210
9.588724  9.588736  1324921.8296
9.588736  9.603986  1324050.3335
9.603986  9.606262  1323130.0364
9.606262  9.621304  1322213.3727
9.621304  9.621720  1321358.5231
9.621720  9.636045  1320540.1594
9.636045  9.637166  1319702.1820
9.637166  9.652578  1318819.1903
9.652578  9.654484  1317899.9751
9.654484  9.670265  1316982.0045
9.670265  9.670520  1316123.3968
9.670520  9.685019  1315312.2264
9.685019  9.685850  1314402.3320
9.685850  9.709777  1313214.0119
9.709777  9.710343  1311927.2706
9.710343  9.734927  1310610.2943
9.734927  9.736949  1309269.7865
9.736949  9.759478  1307989.3261
9.759478  9.760795  1306747.2947
9.760795  9.784386  1305494.8817
9.784386  9.784883  1304282.3842
9.784883  9.806417  1303144.1472
9.806417  9.807215  1302003.8838
9.807215  9.830794  1300806.6693
9.830794  9.831118  1299628.1817
9.831118  9.852710  1298523.8383
9.852710  9.852872  1297434.6757
9.852872  9.876024  1296276.2895
9.876024  9.879583  1295027.5031
9.879583  9.899061  1293892.2479
9.899061  9.900725  1292843.2207
9.900725  9.921740  1291766.0889
9.921740  9.922953  1290700.9441
9.922953  9.943586  1289657.2355
9.943586  9.944799  1288612.4577
9.944799  9.966935  1287517.1777
9.966935  9.968922  1286403.5809
9.968922  9.988909  1285375.9538
9.988909  9.989082  1284422.8091
9.989082  10.010547  1283422.8435
10.010547  10.012789  1282356.3581
10.012789  10.032186  1281367.7349
10.032186  10.032463  1280459.6651
10.032463  10.053328  1279511.7593
10.053328  10.053848  1278559.5981
10.053848  10.073049  1277672.8180
10.073049  10.073511  1276777.0308
10.073511  10.099321  1275634.5825
10.099321  10.101389  1274420.8041
10.101389  10.124818  1273302.4355
10.124818  10.125373  1272251.4315
10.125373  10.150420  1271148.9483
10.150420  10.151205  1270044.1307
10.151205  10.173918  1269032.4238
10.173918  10.175339  1268004.1411
10.175339  10.199658  1266916.8955
10.199658  10.201357  1265824.4177
10.201357  10.223365  1264828.3606
10.223365  10.223423  1263902.3410
10.223423  10.246991  1262920.7610
10.246991  10.248019  1261905.0700
10.248019  10.269415  1260975.2290
10.269415  10.271865  1259994.9201
10.271865  10.294509  1258969.5592
10.294509  10.294786  1258033.0835
10.294786  10.315246  1257186.6670
10.315246  10.316101  1256321.0870
10.316101  10.338318  1255389.3583
10.338318  10.339103  1254463.3680
10.339103  10.359217  1253622.4966
10.359217  10.360153  1252779.2709
10.360153  10.381722  1251882.3206
10.381722  10.383987  1250937.6547
10.383987  10.403442  1250078.5368
10.403442  10.404077  1249286.0340
10.404077  10.424977  1248441.8562
10.424977  10.426247  1247577.2966
10.426247  10.445090  1246795.0918
10.445090  10.446615  1246007.1827
10.446615  10.466856  1245170.4413
10.466856  10.467965  1244353.8010
10.467965  10.486219  1243616.0428
10.486219  10.486935  1242896.8592
10.486935  10.506564  1242130.3478
10.506564  10.508135  1241336.4062
10.508135  10.525811  1240618.8635
10.525811  10.526978  1239920.0265
10.526978  10.545994  1239175.9128
10.545994  10.546283  1238467.7807
10.546283  10.563405  1237832.0089
10.563405  10.564340  1237175.9687
10.564340  10.582756  1236476.6072
10.582756  10.583357  1235792.7376
10.583357  10.599912  1235178.4851
10.599912  10.600224  1234577.1985
10.600224  10.628621  1233560.1083
10.628621  10.631244  1232468.8512
10.631244  10.656487  1231495.1842
10.656487  10.656672  1230612.1493
10.656672  10.683602  1229676.2690
10.683602  10.684642  1228716.9936
10.684642  10.708533  1227867.1004
10.708533  10.710428  1226993.1699
10.710428  10.735937  1226070.0682
10.735937  10.738641  1225125.7546
10.738641  10.761273  1224282.9048
10.761273  10.762913  1223479.9806
10.762913  10.785592  1222679.9822
10.785592  10.786990  1221892.3302
10.786990  10.807000  1221195.6117
10.807000  10.810246  1220442.5798
10.810246  10.833052  1219603.7455
10.833052  10.833375  1218863.1814
10.833375  10.853628  1218207.6323
10.853628  10.855326  1217511.6479
10.855326  10.876953  1216775.8548
10.876953  10.879160  1216028.0209
10.879160  10.898257  1215362.9642
10.898257  10.899551  1214729.3728
10.899551  10.919976  1214057.6712
10.919976  10.920427  1213415.1088
10.920427  10.937722  1212871.2484
10.937722  10.938438  1212321.4196
10.938438  10.956992  1211735.5531
10.956992  10.959511  1211097.7097
10.959511  10.976482  1210510.3640
10.976482  10.976586  1209997.8051
10.976586  10.994771  1209450.9020
10.994771  10.996226  1208865.9297
10.996226  11.012216  1208348.3514
11.012216  11.013868  1207826.8450
11.013868  11.036281  1207118.4768
11.036281  11.036327  1206460.4620
11.036327  11.055817  1205890.4473
11.055817  11.057804  1205266.2740
11.057804  11.078541  1204608.5760
11.078541  11.079269  1203989.8210
11.079269  11.097280  1203451.5693
11.097280  11.098239  1202908.4219
11.098239  11.117429  1202333.3674
11.117429  11.117775  1201777.4975
11.117775  11.134412  1201295.5618
11.134412  11.136029  1200778.8083
11.136029  11.153751  1200232.6079
11.153751  11.155311  1199689.2355
11.155311  11.170677  1199213.1460
11.170677  11.171277  1198764.6670
11.171277  11.187163  1198302.1216
11.187163  11.187648  1197843.2325
11.187648  11.201304  1197447.0721
11.201304  11.202517  1197030.6337
11.202517  11.217582  1196574.7034
11.217582  11.220447  1196072.2642
11.220447  11.233432  1195627.6744
11.233432  11.233871  1195250.6546
11.233871  11.246892  1194872.0627
11.246892  11.247724  1194481.6207
11.247724  11.258814  1194144.7580
11.258814  11.260397  1193785.6965
11.260397  11.273117  1193379.0351
11.273117  11.273129  1193015.5173
11.273129  11.284069  1192701.4558
11.284069  11.286195  1192324.8922
11.286195  11.297020  1191949.3417
11.297020  11.297875  1191608.3704
11.297875  11.306725  1191323.2154
11.306725  11.307048  1191051.9495
11.307048  11.317457  1190732.1954
11.317457  11.318751  1190380.2774
11.318751  11.327971  1190060.8937
11.327971  11.328883  1189749.8334
11.328883  11.338022  1189437.7345
11.338022  11.338750  1189127.5816
11.338750  11.346467  1188858.7971
