# RBHG Variable-Width Bremsstrahlung Distribution
# SOURCE: ../../../../hdsim_cobrems/BGRate_101582.root : dRtdkH1
# GENERATED: 2025-11-17 12:56:36
#
# ENERGY_LIMITS (GeV):
# E_MIN_AVAILABLE 2.880549
# E_MAX_AVAILABLE 11.345485
# TOTAL_BINS 649
# TOTAL_COUNTS 3502408574.93
#
# WARNING: User-set E_LO must be >= E_MIN_AVAILABLE
# WARNING: User-set E_HI must be <= E_MAX_AVAILABLE
#
# Format: lowEdge(GeV)  highEdge(GeV)  counts
5.491837  5.505725  24272079.8969
5.505725  5.511656  24624689.3771
5.511656  5.519615  24980596.9535
5.519615  5.531363  25339830.7503
5.531363  5.533509  25702452.1039
5.533509  5.547382  26068551.9664
5.547382  5.561259  26438243.1041
5.561259  5.563836  26811649.2710
5.563836  5.575127  27188893.0240
5.575127  5.585727  27570083.8269
5.585727  5.588986  27955307.5226
5.588986  5.602837  28344617.1663
5.602837  5.616690  28738023.6555
5.616690  5.620695  29135482.4606
5.620695  5.630523  29536869.6917
5.630523  5.642055  29941936.0554
5.642055  5.644359  30350220.1752
5.644359  5.658196  30760892.7219
5.658196  5.672014  31172490.2837
5.672014  5.679113  31582485.2217
5.679113  5.685834  31986630.1501
5.685834  5.699295  32378022.0731
5.699295  5.699634  32745863.8569
5.699634  5.713447  33073972.7020
5.713447  5.727239  33339204.5383
5.727239  5.735880  33510123.1688
5.735880  5.741023  33546412.0372
5.741023  5.754808  33399642.9993
5.754808  5.757482  33015996.3980
5.757482  5.768584  32341290.5561
5.768584  5.782351  31328194.8040
5.782351  5.793536  29944828.7396
5.793536  5.796119  28183262.8583
5.796119  5.809878  26065983.1248
5.809878  5.814018  23648408.8283
5.814018  5.823627  21016181.5789
5.823627  5.837367  18277084.3572
5.837367  5.851097  15548794.2568
5.851097  5.851204  12944788.8169
5.851204  5.864829  10561226.9793
5.864829  5.871004  8467334.4373
5.871004  5.878550  6700848.6585
5.878550  5.892262  5268767.3609
5.892262  5.905964  4152429.2433
5.905964  5.907912  3315184.3757
5.907912  5.919656  2710728.1726
5.919656  5.929076  2290503.3649
5.929076  5.964771  2009200.2970
5.964771  5.985230  1828055.7966
5.985230  6.023074  1716174.6953
6.023074  6.042539  1650390.3802
6.042539  6.081169  1614252.3642
6.081169  6.101039  1596647.9432
6.101039  6.141286  1590413.5785
6.141286  6.160508  1591135.3799
6.160508  6.193455  1596214.4755
6.193455  6.219089  1604193.9243
6.219089  6.249309  1614304.3584
6.249309  6.275335  1626173.9213
6.275335  6.302101  1639652.1370
6.302101  6.334909  1654707.8426
6.334909  6.368167  1671372.6044
6.368167  6.392057  1689710.4357
6.392057  6.417748  1709801.3897
6.417748  6.451053  1731731.0216
6.451053  6.482867  1755580.4572
6.482867  6.507299  1781413.6359
6.507299  6.535613  1809259.8146
6.535613  6.560231  1839091.0689
6.560231  6.595961  1870796.5145
6.595961  6.627070  1904157.2269
6.627070  6.651064  1938827.9493
6.651064  6.682405  1974332.8813
6.682405  6.711227  2010082.1623
6.711227  6.739922  2045412.4122
6.739922  6.766503  2079649.0062
6.766503  6.796769  2112181.0395
6.796769  6.796943  2142534.5633
6.796943  6.811810  2170428.0719
6.811810  6.817286  2195797.5967
6.817286  6.826239  2218786.3386
6.826239  6.830848  2239702.9637
6.830848  6.832095  2258960.2803
6.832095  6.846177  2277009.5370
6.846177  6.846304  2294284.2715
6.846304  6.860005  2311162.5733
6.860005  6.865238  2327950.0250
6.865238  6.865377  2344879.8466
6.865377  6.884611  2362123.4964
6.884611  6.885061  2379804.5595
6.885061  6.885835  2398010.4579
6.885835  6.906386  2416799.1226
6.906386  6.908824  2436200.2958
6.908824  6.912590  2456213.1702
6.912590  6.927469  2476803.5566
6.927469  6.927596  2497904.4767
6.927596  6.946714  2519423.4417
6.946714  6.948782  2541257.2846
6.948782  6.958151  2563311.7811
6.958151  6.969137  2585520.0555
6.969137  6.969576  2607852.9674
6.969576  6.982526  2630317.3535
6.982526  6.988925  2652943.3116
6.988925  6.989006  2675767.0386
6.989006  7.008286  2698818.0250
7.008286  7.010724  2722116.9577
7.010724  7.016049  2745684.3445
7.016049  7.029196  2769552.9205
7.029196  7.030154  2793773.4268
7.030154  7.040493  2818406.0115
7.040493  7.048118  2843497.6964
7.048118  7.048152  2869056.0039
7.048152  7.068230  2895034.0990
7.068230  7.071303  2921339.4604
7.071303  7.076801  2947866.7194
7.076801  7.089832  2974541.8323
7.089832  7.091218  3001357.3771
7.091218  7.099640  3028382.7993
7.099640  7.107715  3055747.3540
7.107715  7.107784  3083608.9510
7.107784  7.126521  3112128.4665
7.126521  7.130033  3141460.6642
7.130033  7.131858  3171754.5376
7.131858  7.148320  3203141.9007
7.148320  7.150318  3235697.6589
7.150318  7.155713  3269379.9412
7.155713  7.167288  3303986.4645
7.167288  7.185621  3339169.8638
7.185621  7.189410  3374526.6820
7.189410  7.192033  3409727.3929
7.192033  7.205883  3444622.2491
7.205883  7.208252  3479265.3416
7.208252  7.215795  3513843.5225
7.215795  7.224205  3548550.0137
7.224205  7.226966  3583473.1518
7.226966  7.246315  3618561.2881
7.246315  7.248164  3653680.0486
7.248164  7.250324  3688723.8393
7.250324  7.264394  3723712.4991
7.264394  7.267121  3758814.0824
7.267121  7.272515  3794277.9378
7.272515  7.281561  3830314.5287
7.281561  7.284506  3866993.0373
7.284506  7.302655  3904222.4295
7.302655  7.304549  3941831.9007
7.304549  7.306109  3979701.1638
7.306109  7.320687  4017857.4341
7.320687  7.324060  4056477.1168
7.324060  7.329363  4095785.9077
7.329363  7.338905  4135907.7159
7.338905  7.342359  4176749.2014
7.342359  7.359837  4218002.6312
7.359837  7.361720  4259288.1259
7.361720  7.366063  4300363.4382
7.366063  7.376102  4341278.1914
7.376102  7.379764  4382383.8709
7.379764  7.389156  4424192.1160
7.389156  7.393511  4467139.4499
7.393511  7.397681  4511355.7153
7.397681  7.416292  4556554.2257
7.416292  7.418024  4602128.7145
7.418024  7.424436  4647430.2386
7.424436  7.434694  4692077.7115
7.434694  7.436450  4736135.0512
7.436450  7.446038  4780071.5188
7.446038  7.451190  4824527.3528
7.451190  7.453246  4869988.9626
7.453246  7.470517  4916537.3887
7.470517  7.472157  4963826.5048
7.472157  7.480567  5011319.6908
7.480567  7.488838  5058636.5083
7.488838  7.490710  5105793.6593
7.490710  7.502007  5153211.8283
7.502007  7.506466  5201491.8981
7.506466  7.508661  5251063.1089
7.508661  7.525885  5301894.6136
7.525885  7.527491  5353491.4090
7.527491  7.537853  5405224.6052
7.537853  7.543029  5456739.9579
7.543029  7.544646  5508097.1089
7.544646  7.560241  5559572.7131
7.560241  7.563718  5611354.8148
7.563718  7.566133  5663306.9719
7.566133  7.577292  5714834.2185
7.577292  7.588359  5764978.7959
7.588359  7.590172  5812863.9301
7.590172  7.592436  5858152.5412
7.592436  7.597577  5900991.4302
7.597577  7.610261  5941594.8722
7.610261  7.610596  5980202.7597
7.610596  7.612190  6017472.7192
7.612190  7.612768  6054439.2976
7.612768  7.627127  6091757.6669
7.627127  7.630292  6129284.2127
7.630292  7.631632  6166760.6200
7.631632  7.632591  6204640.9360
7.632591  7.641267  6243739.5868
7.641267  7.648129  6284151.7858
7.648129  7.653627  6325075.6691
7.653627  7.655406  6365869.0479
7.655406  7.659230  6406806.7800
7.659230  7.663112  6448347.0200
7.663112  7.676258  6489917.4912
7.676258  7.677217  6530164.6294
7.677217  7.677910  6568591.0140
7.677910  7.680948  6606244.0600
7.680948  7.689069  6644295.4407
7.689069  7.696555  6682555.5038
7.696555  7.696705  6720187.1944
7.696705  7.698773  6757542.4368
7.698773  7.704572  6796187.6426
7.704572  7.709354  6836198.9924
7.709354  7.718677  6871165.3271
7.718677  7.720352  6877486.7119
7.720352  7.724649  6791950.4945
7.724649  7.726082  6491458.2167
7.726082  7.739586  5832301.0139
7.739586  7.740059  4786516.7421
7.740059  7.741677  3556690.6867
7.741677  7.745547  2477611.2223
7.745547  7.757180  1767308.8118
7.757180  7.760657  1413859.0974
7.760657  7.760714  1279779.9260
7.760714  7.763071  1241106.7745
7.763071  7.773445  1233386.9810
7.773445  7.777881  1233419.4956
7.777881  7.783541  1234924.4917
7.783541  7.785147  1236609.2212
7.785147  7.788301  1238521.4617
7.788301  7.792644  1241558.6704
7.792644  7.805224  1248439.2271
7.805224  7.806842  1264430.8096
7.806842  7.808609  1291665.3638
7.808609  7.828409  1315290.2079
7.828409  8.828974  1305318.7443
8.828974  8.848254  1251920.8885
8.848254  8.851916  1184867.9332
8.851916  8.872652  1138756.6090
8.872652  8.879410  1120275.3950
8.879410  8.893134  1117827.8558
8.893134  8.900181  1121043.4687
8.900181  8.911478  1125682.5418
8.911478  8.918618  1130750.8292
8.918618  8.937956  1136054.7919
8.937956  8.938383  1141442.3758
8.938383  8.956370  1146834.9024
8.956370  8.959223  1152278.5715
8.959223  8.975696  1157886.3651
8.975696  8.978041  1163824.4202
8.978041  8.996686  1170210.0353
8.996686  9.005847  1176893.9015
9.005847  9.017237  1183498.3978
9.017237  9.025312  1189747.6078
9.025312  9.035940  1195725.2685
9.035940  9.036910  1201966.5059
9.036910  9.056525  1209091.5229
9.056525  9.068886  1217011.1797
9.068886  9.078844  1224898.6884
9.078844  9.087866  1232076.9338
9.087866  9.096218  1238551.7937
9.096218  9.098263  1244939.7396
9.098263  9.116734  1251932.9274
9.116734  9.120928  1259599.9299
9.120928  9.136223  1267504.3171
9.136223  9.140843  1275300.8158
9.140843  9.154382  1282954.5083
9.154382  9.157005  1290756.7262
9.157005  9.174552  1299051.3744
9.174552  9.179693  1307734.0947
9.179693  9.193544  1316398.6501
9.193544  9.198153  1324970.1383
9.198153  9.211230  1333842.4323
9.211230  9.219201  1343360.9196
9.219201  9.235963  1353125.3925
9.235963  9.237719  1361833.9595
9.237719  9.252089  1364218.2590
9.252089  9.254076  1336077.0039
9.254076  9.268447  1235282.5766
9.268447  9.276140  1083702.4357
9.276140  9.291170  977204.4201
9.291170  9.293584  941368.1759
9.293584  9.307158  935894.5087
9.307158  9.309895  936275.9663
9.309895  9.324462  937343.3459
9.324462  9.330735  938591.7960
9.330735  9.347451  939926.7306
9.347451  9.348930  941248.8604
9.348930  9.366096  942538.7539
9.366096  9.366200  943812.2292
9.366200  9.382661  945097.1626
9.382661  9.383355  946440.1233
9.383355  9.400891  947866.8912
9.400891  9.401711  949365.6356
9.401711  9.419512  950900.9182
9.419512  9.419605  952415.8492
9.419605  9.435177  953883.9175
9.435177  9.435408  955355.9754
9.435408  9.451431  956897.6917
9.451431  9.452551  958549.5404
9.452551  9.469717  960313.3082
9.469717  9.471115  962132.5618
9.471115  9.487138  963934.8805
9.487138  9.487507  965713.3272
9.487507  9.503807  967516.9722
9.503807  9.504408  969373.4716
9.504408  9.520662  971289.5735
9.520662  9.522071  973247.7370
9.522071  9.536950  975195.2524
9.536950  9.538209  977163.5881
9.538209  9.554116  979202.1999
9.554116  9.554786  981305.0708
9.554786  9.571791  983486.6243
9.571791  9.572253  985683.2468
9.572253  9.587894  987816.6945
9.587894  9.587906  989908.4208
9.587906  9.603154  992056.5471
9.603154  9.605430  994363.1958
9.605430  9.620471  996702.2878
9.620471  9.620887  998926.1877
9.620887  9.635211  1001043.5669
9.635211  9.636332  1000475.8317
9.636332  9.651742  966877.3228
9.651742  9.653648  882300.3497
9.653648  9.669428  845859.3355
9.669428  9.669682  842356.2293
9.669682  9.684180  841783.3202
9.684180  9.685012  841203.9710
9.685012  9.708936  840452.6967
9.708936  9.709502  839637.2078
9.709502  9.734085  838802.0400
9.734085  9.736106  837952.9202
9.736106  9.758633  837140.7081
9.758633  9.759950  836352.6511
9.759950  9.783539  835559.0186
9.783539  9.784036  834790.5333
9.784036  9.805569  834068.1031
9.805569  9.806366  833344.5703
9.806366  9.829943  832586.1050
9.829943  9.830267  831839.2485
9.830267  9.851858  831138.3973
9.851858  9.852019  830447.0715
9.852019  9.875169  829712.0345
9.875169  9.878727  828921.8527
9.878727  9.898204  828201.3585
9.898204  9.899868  827534.9119
9.899868  9.920881  826852.0095
9.920881  9.922094  826176.2019
9.922094  9.942726  825513.7871
9.942726  9.943938  824850.3729
9.943938  9.966072  824155.4977
9.966072  9.968059  823449.5296
9.968059  9.988044  822797.1459
9.988044  9.988217  822191.1688
9.988217  10.009681  821556.2216
10.009681  10.011922  820880.3092
10.011922  10.031318  820252.6638
10.031318  10.031595  819675.2590
10.031595  10.052458  819073.8129
10.052458  10.052978  818469.8893
10.052978  10.072177  817906.6073
10.072177  10.072639  817336.5770
10.072639  10.098446  816613.1300
10.098446  10.100514  815844.3300
10.100514  10.123942  815135.0034
10.123942  10.124496  814468.0724
10.124496  10.149541  813769.7114
10.149541  10.150327  813070.2747
10.150327  10.173038  812428.9152
10.173038  10.174459  811777.7131
10.174459  10.198776  811089.8090
10.198776  10.200474  810398.9750
10.200474  10.222480  809768.8202
10.222480  10.222538  809182.8547
10.222538  10.246104  808562.5156
10.246104  10.247132  807921.0500
10.247132  10.268527  807333.1360
10.268527  10.270976  806713.9275
10.270976  10.293618  806066.6160
10.293618  10.293895  805475.1845
10.293895  10.314353  804940.5397
10.314353  10.315208  804393.9710
10.315208  10.337423  803805.7529
10.337423  10.338208  803221.0695
10.338208  10.358320  802689.8623
10.358320  10.359256  802157.1817
10.359256  10.380824  801590.4978
10.380824  10.383088  800993.6555
10.383088  10.402541  800450.6083
10.402541  10.403177  799949.5204
10.403177  10.424074  799415.8217
10.424074  10.425345  798869.1943
10.425345  10.444186  798374.4359
10.444186  10.445711  797876.0957
10.445711  10.465950  797346.9702
10.465950  10.467059  796830.5823
10.467059  10.485311  796364.0478
10.485311  10.486028  795909.3654
10.486028  10.505654  795425.0267
10.505654  10.507226  794923.6591
10.507226  10.524900  794470.7080
10.524900  10.526067  794029.8728
10.526067  10.545081  793560.9730
10.545081  10.545370  793115.1714
10.545370  10.562490  792715.2985
10.562490  10.563426  792303.2415
10.563426  10.581840  791864.6904
10.581840  10.582441  791436.5907
10.582441  10.598995  791052.7395
10.598995  10.599307  790677.7327
10.599307  10.627701  790045.5466
10.627701  10.630324  789370.3366
10.630324  10.655565  788771.1397
10.655565  10.655750  788230.9758
10.655750  10.682677  787662.6147
10.682677  10.683717  787085.3823
10.683717  10.707607  786579.4342
10.707607  10.709501  786065.6726
10.709501  10.735008  785531.6613
10.735008  10.737711  784996.6170
10.737711  10.760341  784530.7778
10.760341  10.761982  784099.4633
10.761982  10.784658  783684.2455
10.784658  10.786056  783292.4120
10.786056  10.806064  782962.5269
10.806064  10.809310  782626.9386
10.809310  10.832114  782283.7605
10.832114  10.832437  782013.0239
10.832437  10.852688  781803.4596
10.852688  10.854386  781617.5236
10.854386  10.876012  781469.4166
10.876012  10.878218  781379.8574
10.878218  10.897314  781361.8197
10.897314  10.898607  781408.5602
10.898607  10.919031  781538.4854
10.919031  10.919482  781754.0984
10.919482  10.936775  782018.3723
10.936775  10.937491  782374.0888
10.937491  10.956044  782866.5903
10.956044  10.958562  783558.5044
10.958562  10.975532  784364.3860
10.975532  10.975636  785222.2261
10.975636  10.993819  786322.1382
10.993819  10.995274  787744.1691
10.995274  11.011262  789249.1879
11.011262  11.012914  791038.7693
11.012914  11.035325  793988.9563
11.035325  11.035371  797373.4256
11.035371  11.054860  800911.3481
11.054860  11.056847  805561.5868
11.056847  11.077582  811520.7811
11.077582  11.078310  818332.8242
11.078310  11.096320  825405.7001
11.096320  11.097279  833835.7380
11.097279  11.116466  844448.0752
11.116466  11.116813  856678.1145
11.116813  11.133448  869144.9367
11.133448  11.135065  884782.9719
11.135065  11.152786  904324.7759
11.152786  11.154346  927406.2073
11.154346  11.169710  951141.2937
11.169710  11.170310  976981.9829
11.170310  11.186194  1007690.9045
11.186194  11.186680  1042794.0998
11.186680  11.200334  1077282.0869
11.200334  11.201547  1118190.2469
11.201547  11.216611  1169021.7404
11.216611  11.219476  1233101.4655
11.219476  11.232460  1297487.0852
11.232460  11.232899  1358137.9535
11.232899  11.245918  1424905.1245
11.245918  11.246750  1500111.8453
11.246750  11.257840  1570255.1259
11.257840  11.259422  1650368.7453
11.259422  11.272141  1747628.1586
11.272141  11.272153  1803419.5586
11.272153  11.283093  1810892.7043
11.283093  11.285218  1753691.4359
11.285218  11.296042  1544089.4005
11.296042  11.296897  1229729.7808
11.296897  11.305746  980047.2271
11.305746  11.306069  857421.7054
11.306069  11.316478  802389.3872
11.316478  11.317772  777209.7402
11.317772  11.326990  779548.7201
11.326990  11.327903  782251.5173
11.327903  11.337040  785453.0357
11.337040  11.337768  789196.5833
11.337768  11.345485  792959.1393
