# RBHG Variable-Width Bremsstrahlung Distribution
# SOURCE: ../../../../hdsim_cobrems/BGRate_51056.root : dRtdkH1
# GENERATED: 2025-11-17 12:55:06
#
# ENERGY_LIMITS (GeV):
# E_MIN_AVAILABLE 2.911326
# E_MAX_AVAILABLE 11.422492
# TOTAL_BINS 649
# TOTAL_COUNTS 13382756858.11
#
# WARNING: User-set E_LO must be >= E_MIN_AVAILABLE
# WARNING: User-set E_HI must be <= E_MAX_AVAILABLE
#
# Format: lowEdge(GeV)  highEdge(GeV)  counts
8.796566  8.797529  47714146.0499
8.797529  8.805492  47918956.1697
8.805492  8.814402  48130193.4014
8.814402  8.817580  48340389.2206
8.817580  8.819267  48546115.5242
8.819267  8.823296  48753477.7940
8.823296  8.832174  48967336.4450
8.832174  8.839120  49181617.3952
8.839120  8.840749  49388072.4665
8.840749  8.841037  49590392.5528
8.841037  8.849883  49799249.6297
8.849883  8.858714  50015083.8165
8.858714  8.859868  50228367.0039
8.859868  8.862301  50437828.5920
8.862301  8.867529  50653448.4829
8.867529  8.876329  50867206.6464
8.876329  8.882921  50986495.7895
8.882921  8.884539  50658370.1737
8.884539  8.885114  48938391.9487
8.885114  8.893884  44310617.1796
8.893884  8.903240  36032005.6083
8.903240  8.904764  25912319.2135
8.904764  8.922662  17418776.6214
8.922662  8.925012  12495346.3790
8.925012  8.945901  10505134.5997
8.945901  8.947646  9939962.7132
8.947646  8.967080  9831665.5176
8.967080  8.968570  9825596.2593
8.968570  8.985560  9836369.6349
8.985560  8.987736  9849807.4791
8.987736  9.007216  9864356.0488
9.007216  9.008892  9879831.6129
9.008892  9.028314  9896038.9952
9.028314  9.029885  9912836.3350
9.029885  9.047783  9930300.1634
9.047783  9.050017  9948724.1482
9.050017  9.068800  9968285.4490
9.068800  9.073827  9988678.2774
9.073827  9.088350  10009309.2262
9.088350  9.093435  10029871.3055
9.093435  9.107190  10050687.8971
9.107190  9.109413  10072737.3135
9.109413  9.129172  10096852.6141
9.129172  9.134176  10122515.7687
9.134176  9.148885  10148266.1103
9.148885  9.153296  10173222.3291
9.153296  9.166388  10197742.7877
9.166388  9.168401  10223330.0694
9.168401  9.187008  10251508.2400
9.187008  9.191698  10282107.5814
9.191698  9.207408  10313553.0594
9.207408  9.211760  10344559.7064
9.211760  9.225713  10374947.3867
9.225713  9.227784  10405857.6101
9.227784  9.245461  10438749.4850
9.245461  9.249360  10473455.0520
9.249360  9.264185  10508652.4842
9.264185  9.267955  10544018.6741
9.267955  9.282001  10580789.3071
9.282001  9.287494  10620432.8425
9.287494  9.306148  10661973.9381
9.306148  9.306637  10702271.6768
9.306637  9.321637  10740493.4000
9.321637  9.324884  10778501.5232
9.324884  9.338115  10818099.2652
9.338115  9.342886  10860827.5052
9.342886  9.360458  10906055.0966
9.360458  9.360970  10950822.2020
9.360970  9.376727  10994719.8151
9.376727  9.379834  11039602.4629
9.379834  9.394159  11086473.8637
9.394159  9.398674  11136097.8098
9.398674  9.415513  11187385.0300
9.415513  9.415943  11237774.3079
9.415943  9.433236  11287320.3229
9.433236  9.433632  11337053.8081
9.433632  9.450214  11387581.5669
9.450214  9.451308  11440022.0240
9.451308  9.468973  11494684.5424
9.468973  9.469450  11550707.7073
9.469450  9.487383  11607436.9958
9.487383  9.487779  11663588.8586
9.487779  9.503465  11718313.7492
9.503465  9.504490  11773272.4408
9.504490  9.520630  11829553.7302
9.520630  9.521072  11887286.1727
9.521072  9.538365  11947052.1414
9.538365  9.538749  12008014.0940
9.538749  9.555262  12069525.2251
9.555262  9.556356  12132574.4331
9.556356  9.573148  12196929.0384
9.573148  9.573613  12261186.9345
9.573613  9.589987  12324895.3391
9.589987  9.590347  12387676.8587
9.590347  9.605336  12449405.5399
9.605336  9.606337  12512679.7285
9.606337  9.622361  12578740.1096
9.622361  9.622838  12646776.8496
9.622838  9.639968  12717282.5474
9.639968  9.640363  12788343.8659
9.640363  9.656132  12858199.8607
9.656132  9.657167  12928475.9727
9.657167  9.672540  12998691.4667
9.672540  9.672982  13068313.6140
9.672982  9.688552  13138387.1526
9.688552  9.688890  13208506.1642
9.688890  9.703739  13278399.3815
9.703739  9.704786  13350632.6367
9.704786  9.720310  13425419.3292
9.720310  9.720775  13500723.8214
9.720775  9.736671  13577054.5481
9.736671  9.736997  13652964.8886
9.736997  9.751602  13727499.3757
9.751602  9.752789  13813312.7382
9.752789  9.776889  13926926.1658
9.776889  9.777541  14051438.5190
9.777541  9.802304  14179870.0925
9.802304  9.802944  14308970.0865
9.802944  9.825636  14434401.0295
9.825636  9.826882  14563089.6423
9.826882  9.851145  14698819.6766
9.851145  9.851785  14834292.8980
9.851785  9.873977  14964744.3793
9.873977  9.875187  15098522.6203
9.875187  9.898938  15239896.4039
9.898938  9.899555  15378577.0411
9.899555  9.918930  15503643.9836
9.918930  9.921304  15634338.9056
9.921304  9.942251  15776715.3893
9.942251  9.946370  15928474.0307
9.946370  9.965502  16074827.1041
9.965502  9.967666  16214432.7941
9.967666  9.988345  16362695.8174
9.988345  9.992244  16521131.7585
9.992244  10.011061  16673190.5732
10.011061  10.013027  16817618.8348
10.013027  10.033357  16971457.0805
10.033357  10.037058  17136564.7209
10.037058  10.055572  17294681.8145
10.055572  10.057364  17440955.4210
10.057364  10.077368  16671876.5234
10.077368  10.080848  10112613.4218
10.080848  10.099037  9184647.6650
10.099037  10.100666  9203347.9106
10.100666  10.120332  9228105.5972
10.120332  10.123614  9255303.2001
10.123614  10.141488  9281591.4204
10.141488  10.142955  9307219.9118
10.142955  10.167474  9340693.6628
10.167474  10.167823  9374711.9785
10.167823  10.191423  9408763.3332
10.191423  10.193238  9445808.2914
10.193238  10.218467  9486246.9374
10.218467  10.218816  9525964.4249
10.218816  10.241706  9563497.3838
10.241706  10.243475  9604067.5792
10.243475  10.267971  9648287.8102
10.267971  10.268320  9691495.4340
10.268320  10.290535  9732045.8888
10.290535  10.292258  9775821.8007
10.292258  10.316055  9823499.8156
10.316055  10.316404  9869897.1717
10.316404  10.337956  9913161.4825
10.337956  10.339644  9959851.9516
10.339644  10.362731  10010649.9088
10.362731  10.363092  10059931.9862
10.363092  10.383981  10105670.5498
10.383981  10.385633  10155022.3575
10.385633  10.408011  10208665.9807
10.408011  10.408349  10260527.3384
10.408349  10.428609  10308558.1550
10.428609  10.430203  10360398.6255
10.430203  10.451929  10416800.6695
10.451929  10.452278  10471318.9635
10.452278  10.471875  10521545.8054
10.471875  10.473434  10575746.3755
10.473434  10.494486  10634792.2520
10.494486  10.494823  10691770.6294
10.494823  10.513803  10744187.8251
10.513803  10.515339  10800833.3093
10.515339  10.535727  10862529.0443
10.535727  10.536076  10919822.5968
10.536076  10.554463  8580722.3425
10.554463  10.555941  8590400.4638
10.555941  10.575712  8604201.0453
10.575712  10.576050  8617713.5930
10.576050  10.593854  8630281.6560
10.593854  10.595297  8644013.3610
10.595297  10.614452  8659168.3251
10.614452  10.614801  8673946.5511
10.614801  10.632047  8687641.7087
10.632047  10.633443  8702535.5183
10.633443  10.651993  8718910.9972
10.651993  10.652330  8734839.5829
10.652330  10.669006  8749544.3396
10.669006  10.670309  8765457.9463
10.670309  10.698913  8792800.0676
10.698913  10.699751  8820807.1733
10.699751  10.725178  8846743.6610
10.725178  10.726912  8874554.8354
10.726912  10.754038  8905270.0528
10.754038  10.754852  8936223.9866
10.754852  10.778918  8964866.9105
10.778918  10.780570  8995626.0927
10.780570  10.806265  8224661.2974
10.806265  10.807056  8233350.7849
10.807056  10.829853  8241949.6821
10.829853  10.832983  8252444.7789
10.832983  10.856537  8264527.9325
10.856537  10.857235  8276784.2521
10.857235  10.878100  8288830.3008
10.878100  10.881068  8303558.8905
10.881068  10.903387  8321022.6775
10.903387  10.904039  8338747.9471
10.904039  10.923787  8356167.3305
10.923787  10.926603  8377506.8877
10.926603  10.948388  8403578.5686
10.948388  10.948981  8133275.3003
10.948981  10.968217  8150985.2006
10.968217  10.969730  8172274.9935
10.969730  10.990304  8198428.2381
10.990304  10.990898  8227303.1049
10.990898  11.009040  8256353.6454
11.009040  11.010471  8290616.7489
11.010471  11.029882  8332004.1280
11.029882  11.030452  8376984.9174
11.030452  11.047547  8421558.7106
11.047547  11.048908  8473462.5139
11.048908  11.067225  8535416.3906
11.067225  11.067772  8601894.0027
11.067772  11.083878  8666915.5529
11.083878  11.085111  8741515.3931
11.085111  11.107687  8856564.2508
11.107687  11.108478  8985196.3049
11.108478  11.128110  9111775.5904
11.128110  11.129564  9257704.0800
11.129564  11.150453  9430801.7515
11.150453  11.151198  9618102.9630
11.151198  11.169340  9798759.6212
11.169340  11.170713  10003375.5446
11.170713  11.190042  10241642.0463
11.190042  11.190729  10493861.2968
11.190729  11.207486  10732082.8856
11.207486  11.208789  10997483.0451
11.208789  11.226640  11300362.7250
11.226640  11.227281  11614201.6820
11.227281  11.242758  11905220.8126
11.242758  11.243968  11921489.5402
11.243968  11.260458  12265599.5955
11.260458  11.261063  12616416.9378
11.261063  11.275307  12935733.3103
11.275307  11.276435  12713339.7925
11.276435  11.291610  13069860.1143
11.291610  11.292180  13428730.8715
11.292180  11.305260  13751403.1565
11.305260  11.306319  12991257.1630
11.306319  11.320272  13322766.9151
11.320272  11.320819  13654620.7584
11.320819  11.332828  13951583.5972
11.332828  11.333817  12215598.5167
11.333817  11.346641  12476173.7740
11.346641  11.347130  12737269.2148
11.347130  11.358162  10530718.6570
11.358162  11.359081  10685595.5962
11.359081  11.370846  10858497.0135
11.370846  11.371324  9274246.2460
11.371324  11.381436  9368148.1519
11.381436  11.382286  8670585.9483
11.382286  11.393096  8753752.8003
11.393096  11.393574  8842333.1243
11.393574  11.402860  8564921.3636
11.402860  11.403640  8643371.0068
11.403640  11.413578  8575599.4642
11.413578  11.413985  8664819.7241
11.413985  11.422492  8748078.6789
