# RBHG Variable-Width Bremsstrahlung Distribution
# SOURCE: ../../../../hdsim_cobrems/BGRate_51233.root : dRtdkH1
# GENERATED: 2025-11-17 12:54:37
#
# ENERGY_LIMITS (GeV):
# E_MIN_AVAILABLE 2.911076
# E_MAX_AVAILABLE 11.421508
# TOTAL_BINS 649
# TOTAL_COUNTS 15154426863.09
#
# WARNING: User-set E_LO must be >= E_MIN_AVAILABLE
# WARNING: User-set E_HI must be <= E_MAX_AVAILABLE
#
# Format: lowEdge(GeV)  highEdge(GeV)  counts
8.434286  8.437765  43220499.8028
8.437765  8.443251  43406966.0147
8.443251  8.452895  43593848.6466
8.452895  8.455370  43780380.4272
8.455370  8.457267  43965918.3632
8.457267  8.462517  44150222.8654
8.462517  8.471754  44333558.8638
8.471754  8.472118  44516618.7099
8.472118  8.475442  44700346.0406
8.475442  8.481698  44885744.6180
8.481698  8.489289  45073718.3349
8.489289  8.491257  45264913.1129
8.491257  8.493490  45459497.2334
8.493490  8.500795  45656944.8929
8.500795  8.510313  45856059.9120
8.510313  8.512236  46055370.7603
8.512236  8.513981  46253657.0913
8.513981  8.519810  46450218.8259
8.519810  8.529286  46644813.3828
8.529286  8.530772  46837518.7793
8.530772  8.532540  47028699.2244
8.532540  8.538742  47219010.7493
8.538742  8.547388  47409366.8284
8.547388  8.548178  47600825.6416
8.548178  8.549459  47794294.4085
8.549459  8.557593  47990097.1022
8.557593  8.566855  48187822.5688
8.566855  8.566989  48386736.2085
8.566989  8.568507  48586312.0348
8.568507  8.576365  48786271.1410
8.576365  8.585310  48986325.8788
8.585310  8.585721  49186260.6130
8.585721  8.587195  49386240.3430
8.587195  8.595058  49586733.8443
8.595058  8.603066  49788159.7367
8.603066  8.604376  49990849.6621
8.604376  8.605277  50195121.1205
8.605277  8.613674  50400857.9123
8.613674  8.622626  50607115.8695
8.622626  8.622953  50812744.9345
8.622953  8.624244  51017474.1891
8.624244  8.632213  51222030.9789
8.632213  8.639894  51427514.5576
8.639894  8.641455  51635349.8884
8.641455  8.641523  51847438.0470
8.641523  8.650677  52065144.4915
8.650677  8.659881  52288166.4423
8.659881  8.660734  52515601.4722
8.660734  8.663166  52748055.4054
8.663166  8.669067  52986913.1187
8.669067  8.678234  53230876.8420
8.678234  8.685554  53475101.7255
8.685554  8.687381  53715458.0438
8.687381  8.687384  53952587.3582
8.687384  8.696515  54189849.2265
8.696515  8.705628  54428076.8163
8.705628  8.707953  54664891.2383
8.707953  8.709559  54899029.6703
8.709559  8.714724  55132346.4793
8.714724  8.723802  55366749.1164
8.723802  8.727793  55602218.0401
8.727793  8.730108  55839578.8454
8.730108  8.732862  56082130.6126
8.732862  8.741906  56331219.1165
8.741906  8.750932  56582290.6219
8.750932  8.751297  56829738.1049
8.751297  8.753089  57074938.7343
8.753089  8.759940  57324567.5331
8.759940  8.768932  57580349.3163
8.768932  8.774092  57835748.1009
8.774092  8.775756  58085182.9244
8.775756  8.777908  58331435.5728
8.777908  8.786866  58578713.4227
8.786866  8.794537  58817697.1159
8.794537  8.795808  59001633.1654
8.795808  8.796771  58961211.5230
8.796771  8.804734  58190086.7439
8.804734  8.813643  55633263.4922
8.813643  8.816820  50013013.0555
8.816820  8.818507  41048923.7251
8.818507  8.822536  30504521.2046
8.822536  8.831414  21311139.5773
8.831414  8.838358  15340607.1589
8.838358  8.839987  12430885.2285
8.839987  8.840275  11356792.4777
8.840275  8.849121  11054850.2793
8.849121  8.857951  10992259.4951
8.857951  8.859105  10985989.7209
8.859105  8.861537  10990048.5410
8.861537  8.866765  10995957.8115
8.866765  8.875565  11002537.4388
8.875565  8.882156  11009256.2302
8.882156  8.883774  11015741.1006
8.883774  8.884349  11022345.7384
8.884349  8.893118  11029986.7907
8.893118  8.902473  11039418.7306
8.902473  8.903997  11050989.2211
8.903997  8.921893  11064860.4404
8.921893  8.924244  11080999.3301
8.924244  8.945130  11099012.0754
8.945130  8.946876  11118235.5901
8.946876  8.966308  11138048.1081
8.966308  8.967797  11158153.0853
8.967797  8.984786  11178710.5141
8.984786  8.986962  11200192.3383
8.986962  9.006440  11222956.3816
9.006440  9.008116  11246962.5385
9.008116  9.027537  11271916.2929
9.027537  9.029107  11297592.0189
9.029107  9.047004  11324097.8765
9.047004  9.049238  11351869.5766
9.049238  9.068018  11381167.1612
9.068018  9.073045  11411530.3004
9.073045  9.087567  11442075.4766
9.087567  9.092652  11472350.4121
9.092652  9.106405  11502830.5614
9.106405  9.108628  11534937.8893
9.108628  9.128386  11569873.9693
9.128386  9.133389  11606881.6562
9.133389  9.148097  11643850.2230
9.148097  9.152507  11679517.7114
9.152507  9.165598  11714402.7967
9.165598  9.167611  11750638.5175
9.167611  9.186217  11790370.9966
9.186217  9.190906  11833346.8079
9.190906  9.206615  11877339.5198
9.206615  9.210967  11920548.0928
9.210967  9.224918  11962727.1900
9.224918  9.226990  12005460.7240
9.226990  9.244665  12050761.2372
9.244665  9.248563  12098392.3378
9.248563  9.263387  12146530.7045
9.263387  9.267157  12194725.0733
9.267157  9.281202  12244647.9710
9.281202  9.286694  12298281.4754
9.286694  9.305346  12354310.7781
9.305346  9.305835  12408515.1536
9.305835  9.320834  12459780.4303
9.320834  9.324080  12510595.1975
9.324080  9.337311  12563351.7229
9.337311  9.342081  12620092.1210
9.342081  9.359652  12679985.5641
9.359652  9.360164  12739114.0472
9.360164  9.375919  12796924.8338
9.375919  9.379026  12855853.3681
9.379026  9.393350  12917227.5997
9.393350  9.397864  12982068.6729
9.397864  9.414702  13048953.0963
9.414702  9.415132  13114517.0819
9.415132  9.432423  13178818.3073
9.432423  9.432819  13243199.1586
9.432819  9.449400  13308444.8320
9.449400  9.450494  13375992.2129
9.450494  9.468158  13446232.2450
9.468158  9.468635  13518049.5647
9.468635  9.486566  13590602.0377
9.486566  9.486961  13662256.8094
9.486961  9.502647  13731939.1207
9.502647  9.503671  13801770.2294
9.503671  9.519810  13873137.9659
9.519810  9.520252  13946200.1846
9.520252  9.537543  14021687.3825
9.537543  9.537927  14098539.0911
9.537927  9.554439  14175936.1629
9.554439  9.555532  14255120.5570
9.555532  9.572323  14335800.5072
9.572323  9.572789  14416220.2706
9.572789  9.589161  14495819.2435
9.589161  9.589521  14574137.0838
9.589521  9.604508  14651025.1512
9.604508  9.605509  14729721.2026
9.605509  9.621532  14811766.5582
9.621532  9.622009  14896148.2607
9.622009  9.639137  14983471.1183
9.639137  9.639533  15071367.2763
9.639533  9.655300  15157662.6030
9.655300  9.656335  15244371.1607
9.656335  9.671706  15330907.3183
9.671706  9.672149  15416619.5473
9.672149  9.687718  15502799.0623
9.687718  9.688055  15588952.1478
9.688055  9.702903  15674749.1620
9.702903  9.703950  15763340.0363
9.703950  9.719472  15854986.2243
9.719472  9.719938  15947193.3665
9.719938  9.735833  16040585.6797
9.735833  9.736158  16133398.8831
9.736158  9.750762  16224469.9486
9.750762  9.751948  16329246.6039
9.751948  9.776047  16467866.4641
9.776047  9.776698  16619678.5744
9.776698  9.801460  16776159.2859
9.801460  9.802100  16933359.4679
9.802100  9.824790  17086014.6874
9.824790  9.826035  17242566.5442
9.826035  9.850296  17407625.9828
9.850296  9.850936  17572328.0803
9.850936  9.873126  17730892.9995
9.873126  9.874336  17893477.2624
9.874336  9.898085  18065275.8539
9.898085  9.898702  18233794.0735
9.898702  9.918076  18385771.8303
9.918076  9.920450  18544591.7305
9.920450  9.941394  18717617.1833
9.941394  9.945514  18902059.8940
9.945514  9.964643  19079956.6658
9.964643  9.966808  19249689.0691
9.966808  9.987485  19429993.0451
9.987485  9.991383  19622678.8608
9.991383  10.010198  19807649.6932
10.010198  10.012165  19975507.1971
10.012165  10.032493  18895417.0095
10.032493  10.036193  11559710.9968
10.036193  10.054706  10297015.7951
10.054706  10.056498  10314602.9151
10.056498  10.076500  10343601.7405
10.076500  10.079979  10375342.5003
10.079979  10.098167  10406105.4011
10.098167  10.099796  10435562.2657
10.099796  10.119460  10467575.9874
10.119460  10.122742  10502589.4292
10.122742  10.140615  10536289.4506
10.140615  10.142081  10569012.5248
10.142081  10.166598  10611579.7678
10.166598  10.166947  10654657.5692
10.166947  10.190545  10697602.8701
10.190545  10.192360  10744142.6840
10.192360  10.217587  10794751.7116
10.217587  10.217936  10844277.8347
10.217936  10.240824  10890927.6469
10.240824  10.242593  10941200.5016
10.242593  10.267087  10995834.7653
10.267087  10.267436  11049069.8418
10.267436  10.289649  11098908.7307
10.289649  10.291371  11152590.8155
10.291371  10.315167  11210929.4784
10.315167  10.315516  11267584.8997
10.315516  10.337066  11320322.4222
10.337066  10.338753  11377159.3331
10.338753  10.361839  11438886.2825
10.361839  10.362199  11498688.9347
10.362199  10.383086  11554128.0072
10.383086  10.384738  11613876.7151
10.384738  10.407114  11678776.8498
10.407114  10.407452  11741462.3606
10.407452  10.427710  11799470.5432
10.427710  10.429304  11862033.2122
10.429304  10.451029  11930052.3418
10.451029  10.451378  11995757.9269
10.451378  10.470973  12056259.6485
10.470973  10.472532  12121516.9507
10.472532  10.493582  12192577.1688
10.493582  10.493919  12254770.0090
10.493919  10.512897  9572624.8606
10.512897  10.514433  9579039.5949
10.514433  10.534820  9594616.8023
10.534820  10.535169  9609860.9165
10.535169  10.553554  9624057.7521
10.553554  10.555031  9639555.7252
10.555031  10.574801  9656647.3206
10.574801  10.575139  9673305.8342
10.575139  10.592942  9688733.3214
10.592942  10.594384  9705527.1454
10.594384  10.613537  9723987.6903
10.613537  10.613886  9741932.9975
10.613886  10.631131  9758512.7729
10.631131  10.632527  9776491.0278
10.632527  10.651075  9796200.0359
10.651075  10.651413  9815318.6031
10.651413  10.668087  9832926.3472
10.668087  10.669390  9851940.0764
10.669390  10.697992  9884518.2775
10.697992  10.698829  9917785.0820
10.698829  10.724254  9948511.2980
10.724254  10.725988  9981383.0134
10.725988  10.753111  10017608.7838
10.753111  10.753926  10054048.5964
10.753926  10.777989  9150354.1540
10.777989  10.779642  9158142.5742
10.779642  10.805334  9167327.5530
10.805334  10.806125  9177209.6317
10.806125  10.828920  9186922.8292
10.828920  10.832050  9198710.9414
10.832050  10.855601  9212214.0747
10.855601  10.856300  9225854.5092
10.856300  10.877163  9239219.1083
10.877163  10.880130  9255516.9004
10.880130  10.902448  9274795.0473
10.902448  10.903100  9294323.8217
10.903100  10.922846  9313489.0295
10.922846  10.925662  8993154.8724
10.925662  10.947445  9009958.9493
10.947445  10.948038  9028147.5632
10.948038  10.967272  9046892.1693
10.967272  10.968785  9069488.7151
10.968785  10.989357  9097323.2809
10.989357  10.989951  9128134.2181
10.989951  11.008091  9159203.2652
11.008091  11.009523  9195924.6221
11.009523  11.028932  9240377.6638
11.028932  11.029502  9288793.5461
11.029502  11.046595  9336863.6654
11.046595  11.047956  9392933.7042
11.047956  11.066272  9459999.0332
11.066272  11.066818  9532083.8963
11.066818  11.082923  9602710.3541
11.082923  11.084156  9683871.9562
11.084156  11.106730  9809273.9056
11.106730  11.107521  9949791.8528
11.107521  11.127151  10088315.6796
11.127151  11.128606  10248296.9014
11.128606  11.149492  10438384.5846
11.149492  11.150237  10644441.8596
11.150237  11.168378  10843457.1433
11.168378  11.169751  11069162.5383
11.169751  11.189078  11332318.1748
11.189078  11.189765  11611197.6018
11.189765  11.206520  11874849.2940
11.206520  11.207824  12168814.0339
11.207824  11.225673  12504546.3711
11.225673  11.226313  12852635.1308
11.226313  11.241789  13175571.6070
11.241789  11.242999  13529172.7197
11.242999  11.259488  13590144.6778
11.259488  11.260093  13979976.4276
11.260093  11.274335  14334826.2446
11.274335  11.275464  14717956.0594
11.275464  11.290637  14503055.2100
11.290637  11.291207  14902082.5637
11.291207  11.304286  15260786.3140
11.304286  11.305345  14438960.2274
11.305345  11.319297  14807704.7615
11.319297  11.319844  15176719.3576
11.319844  11.331852  15506831.5860
11.331852  11.332841  13598341.2399
11.332841  11.345664  13888222.2659
11.345664  11.346153  14178597.8608
11.346153  11.357184  11729659.0877
11.357184  11.358103  11901945.8413
11.358103  11.369867  12094247.5876
11.369867  11.370344  10322627.1968
11.370344  11.380456  10426927.7305
11.380456  11.381305  9641078.7561
11.381305  11.392115  9733265.7247
11.392115  11.392592  9831482.6526
11.392592  11.401878  9516204.0975
11.401878  11.402657  9603097.9271
11.402657  11.412594  9523640.1356
11.412594  11.413002  9622458.5051
11.413002  11.421508  9714709.8158
