# RBHG Variable-Width Bremsstrahlung Distribution
# SOURCE: ../../../../hdsim_cobrems/BGRate_51038.root : dRtdkH1
# GENERATED: 2025-11-17 12:52:39
#
# ENERGY_LIMITS (GeV):
# E_MIN_AVAILABLE 2.911076
# E_MAX_AVAILABLE 11.421508
# TOTAL_BINS 649
# TOTAL_COUNTS 12624316068.02
#
# WARNING: User-set E_LO must be >= E_MIN_AVAILABLE
# WARNING: User-set E_HI must be <= E_MAX_AVAILABLE
#
# Format: lowEdge(GeV)  highEdge(GeV)  counts
7.779690  7.792327  18249699.3646
7.792327  7.795236  18366349.5178
7.795236  7.807686  18483911.4279
7.807686  7.813376  18602310.4303
7.813376  7.822825  18721395.6179
7.822825  7.828969  18840941.6929
7.828969  7.841000  18960649.6844
7.841000  7.843676  19080148.7935
7.843676  7.855068  19199002.4905
7.855068  7.860339  19316722.2437
7.860339  7.869357  19432791.4733
7.869357  7.875524  19546700.3393
7.875524  7.888208  19657989.0955
7.888208  7.891082  19766294.7099
7.891082  7.897782  19871393.2540
7.897782  7.903358  19973230.0973
7.903358  7.908762  20071931.5878
7.908762  7.908873  20167795.3714
7.908873  7.917891  20261260.8311
7.917891  7.919714  20352865.0701
7.919714  7.923790  20443192.2915
7.923790  7.930637  20532824.7888
7.930637  7.937975  20622302.2024
7.937975  7.938103  20712092.9164
7.938103  7.941532  20802578.4228
7.941532  7.952397  20894048.9744
7.952397  7.957174  20986707.3605
7.957174  7.957314  21080677.2662
7.957314  7.963235  21176013.2388
7.963235  7.974044  21272710.4531
7.974044  7.977142  21370713.8586
7.977142  7.977921  21469927.4693
7.977921  7.984826  21570225.1444
7.984826  7.995579  21671463.9413
7.995579  7.998622  21773500.0427
7.998622  8.001077  21876205.7277
8.001077  8.006305  21979484.4948
8.006305  8.017003  22083280.8969
8.017003  8.019857  22187582.2881
8.019857  8.019985  22292411.4500
8.019985  8.027673  22397811.4739
8.027673  8.038316  22503826.5711
8.038316  8.039243  22610483.8949
8.039243  8.041326  22717781.4453
8.041326  8.048932  22825685.5412
8.048932  8.059521  22934138.5292
8.059521  8.061829  23043074.1571
8.061829  8.062271  23152435.4438
8.062271  8.070083  23262188.8827
8.070083  8.080618  23372329.9318
8.080618  8.081761  23482877.7143
8.081761  8.081842  23593860.7541
8.081842  8.091127  23705299.0409
8.091127  8.101263  23817189.5056
8.101263  8.101609  23929501.3434
8.101609  8.103718  24042184.5983
8.103718  8.112065  24155190.8300
8.112065  8.122324  24268499.9364
8.122324  8.122494  24382143.9077
8.122494  8.123290  24496217.7962
8.123290  8.132898  24610871.0924
8.132898  8.141384  24726278.4391
8.141384  8.141419  24842595.4980
8.141419  8.143275  24959911.4658
8.143275  8.153627  25078212.0919
8.153627  8.161642  25197365.1768
8.161642  8.163953  25317135.0942
8.163953  8.164737  25437225.6585
8.164737  8.174254  25557343.4505
8.174254  8.183402  25677267.8110
8.183402  8.184529  25796910.2205
8.184529  8.184798  25916346.1997
8.184798  8.194779  26035808.5614
8.194779  8.201414  26155641.6336
8.201414  8.201484  26276229.0186
8.201484  8.205004  26397917.5560
8.205004  8.215205  26520962.7191
8.215205  8.220358  26645513.8988
8.220358  8.223895  26771643.8497
8.223895  8.225380  26899409.2767
8.225380  8.235531  27028914.0754
8.235531  8.242315  27160338.7074
8.242315  8.244328  27293905.3817
8.244328  8.245657  27429773.6937
8.245657  8.255759  27567899.8089
8.255759  8.261421  27707924.5928
8.261421  8.265836  27849157.5789
8.265836  8.275890  27990684.5517
8.275890  8.279888  28131565.6584
8.279888  8.283704  28271046.2250
8.283704  8.285919  28408702.2550
8.285919  8.295925  28544483.1163
8.295925  8.300297  28678663.7957
8.300297  8.302682  28811746.3487
8.302682  8.305907  28944345.9985
8.305907  8.315866  29077077.3406
8.315866  8.318752  29210443.2949
8.318752  8.321533  29344735.6452
8.321533  8.325801  29479973.2081
8.325801  8.335713  29615909.7836
8.335713  8.341023  29752122.4692
8.341023  8.342885  29888150.9392
8.342885  8.345602  30023631.9486
8.345602  8.355468  30158384.3429
8.355468  8.359234  30292436.7749
8.359234  8.361980  30426017.6942
8.361980  8.365311  30559523.1577
8.365311  8.375131  30693455.5136
8.375131  8.376525  30828317.7038
8.376525  8.379492  30964473.6178
8.379492  8.384929  31102028.5042
8.384929  8.394705  31240799.6300
8.394705  8.397772  31380404.6566
8.397772  8.399680  31520419.8006
8.399680  8.404458  31660519.8202
8.404458  8.414189  31800542.6394
8.414189  8.415936  31940485.0192
8.415936  8.419334  32080470.3210
8.419334  8.423898  32220716.8630
8.423898  8.433585  32361500.7026
8.433585  8.434286  32503082.4797
8.434286  8.437765  32645583.4049
8.437765  8.443251  32788858.2524
8.443251  8.452895  32932468.6575
8.452895  8.455370  33075822.9612
8.455370  8.457267  33218425.1698
8.457267  8.462517  33360089.8647
8.462517  8.471754  33501019.9252
8.471754  8.472118  33641747.0769
8.472118  8.475442  33782996.3064
8.475442  8.481698  33925538.8000
8.481698  8.489289  34070069.0075
8.489289  8.491257  34217083.2345
8.491257  8.493490  34366710.5353
8.493490  8.500795  34518545.6002
8.500795  8.510313  34671666.5899
8.510313  8.512236  34824939.5395
8.512236  8.513981  34977424.3363
8.513981  8.519810  35128581.8690
8.519810  8.529286  35278225.0555
8.529286  8.530772  35426413.0789
8.530772  8.532540  35573425.1025
8.532540  8.538742  35719764.7942
8.538742  8.547388  35866133.9162
8.547388  8.548178  36013345.8805
8.548178  8.549459  36162098.3863
8.549459  8.557593  36312640.0607
8.557593  8.566855  36464652.8910
8.566855  8.566989  36617569.7771
8.566989  8.568507  36770985.2456
8.568507  8.576365  36924684.6977
8.576365  8.585310  37078446.1008
8.585310  8.585721  37232102.1014
8.585721  8.587195  37385778.7487
8.587195  8.595058  37539836.3072
8.595058  8.603066  37694595.7029
8.603066  8.604376  37850310.5114
8.604376  8.605277  38007224.6001
8.605277  8.613674  38165249.0361
8.613674  8.622626  38323656.8040
8.622626  8.622953  38481561.4317
8.622953  8.624244  38638753.5996
8.624244  8.632213  38795792.4054
8.632213  8.639894  38953521.0274
8.639894  8.641455  39113031.3775
8.641455  8.641523  39275782.8534
8.641523  8.650677  39442824.4499
8.650677  8.659881  39613920.2456
8.659881  8.660734  39788370.5757
8.660734  8.663166  39966637.6784
8.663166  8.669067  40149788.3968
8.669067  8.678234  40336829.5373
8.678234  8.685554  40524038.3249
8.685554  8.687381  40708239.0355
8.687381  8.687384  40889924.8165
8.687384  8.696515  41071680.2939
8.696515  8.705628  41254147.2978
8.705628  8.707953  41435496.0328
8.707953  8.709559  41614753.8640
8.709559  8.714724  41793345.2991
8.714724  8.723802  41972735.0559
8.723802  8.727793  42152902.7945
8.727793  8.730108  42334473.9255
8.730108  8.732862  42519977.2510
8.732862  8.741906  42710449.8870
8.741906  8.750932  42902402.7700
8.750932  8.751297  43091532.6535
8.751297  8.753089  43278889.8602
8.753089  8.759940  43469591.3450
8.759940  8.768932  43664963.7677
8.768932  8.774092  43860001.4898
8.774092  8.775756  44050435.3990
8.775756  8.777908  44238495.6325
8.777908  8.786866  44428287.3366
8.786866  8.794537  44618732.6297
8.794537  8.795808  44806444.8600
8.795808  8.796771  44993754.1646
8.796771  8.804734  45186955.2276
8.804734  8.813643  45386233.1844
8.813643  8.816820  45584521.4254
8.816820  8.818507  45778575.5836
8.818507  8.822536  45974174.1124
8.822536  8.831414  46175919.6929
8.831414  8.838358  46378067.7560
8.838358  8.839987  46572812.7163
8.839987  8.840275  46763644.0819
8.840275  8.849121  46960658.5510
8.849121  8.857951  47164271.5396
8.857951  8.859105  47365464.2585
8.859105  8.861537  47563031.4440
8.861537  8.866765  47766429.3929
8.866765  8.875565  47968181.9724
8.875565  8.882156  48081191.1167
8.882156  8.883774  47773168.3214
8.883774  8.884349  46153810.7245
8.884349  8.893118  41792115.8217
8.893118  8.902473  33984873.5495
8.902473  8.903997  24439480.0211
8.903997  8.921893  16429434.8034
8.921893  8.924244  11788857.3087
8.924244  8.945130  9914669.2513
8.945130  8.946876  9383086.0112
8.946876  8.966308  9281384.8633
8.966308  8.967797  9275723.5720
8.967797  8.984786  9285859.4838
8.984786  8.986962  9298494.0009
8.986962  9.006440  9312173.8720
9.006440  9.008116  9326727.3160
9.008116  9.027537  9341970.7252
9.027537  9.029107  9357770.5640
9.029107  9.047004  9374198.8988
9.047004  9.049238  9391532.4878
9.049238  9.068018  9409938.5394
9.068018  9.073045  9429129.1174
9.073045  9.087567  9448545.1324
9.087567  9.092652  9467897.3311
9.092652  9.106405  9487490.0334
9.106405  9.108628  9508245.0256
9.108628  9.128386  9530948.0462
9.128386  9.133389  9555110.9902
9.133389  9.148097  9579356.9635
9.148097  9.152507  9602855.5851
9.152507  9.165598  9625944.3501
9.165598  9.167611  9650039.3397
9.167611  9.186217  9676577.8291
9.186217  9.190906  9705399.7400
9.190906  9.206615  9735019.9133
9.206615  9.210967  9764227.4188
9.210967  9.224918  9792852.3179
9.224918  9.226990  9821970.8333
9.226990  9.244665  9852959.6416
9.244665  9.248563  9885660.0374
9.248563  9.263387  9918824.5463
9.263387  9.267157  9952148.4413
9.267157  9.281202  9986797.3232
9.281202  9.286694  10024157.6068
9.286694  9.305346  10063310.1237
9.305346  9.305835  10101290.3593
9.305835  9.320834  10137313.3464
9.320834  9.324080  10173137.1426
9.324080  9.337311  10210461.0002
9.337311  9.342081  10250739.1688
9.342081  9.359652  10293377.1786
9.359652  9.360164  10335579.9902
9.360164  9.375919  10376962.2443
9.375919  9.379026  10419275.8642
9.379026  9.393350  10463467.6805
9.393350  9.397864  10510259.3154
9.397864  9.414702  10558621.8159
9.414702  9.415132  10606135.8048
9.415132  9.432423  10652855.2164
9.432423  9.432819  10699753.4169
9.432819  9.449400  10747401.7571
9.449400  9.450494  10796856.1770
9.450494  9.468158  10848408.8094
9.468158  9.468635  10901246.0814
9.468635  9.486566  10954751.5727
9.486566  9.486961  11007714.0011
9.486961  9.502647  11059330.1803
9.502647  9.503671  11111169.0540
9.503671  9.519810  11164257.6965
9.519810  9.520252  11218716.1264
9.520252  9.537543  11275095.4178
9.537543  9.537927  11332604.3215
9.537927  9.554439  11390631.6217
9.554439  9.555532  11450112.3394
9.555532  9.572323  11510826.7947
9.572323  9.572789  11571450.7576
9.572789  9.589161  11631557.6691
9.589161  9.589521  11690791.5441
9.589521  9.604508  11749031.4838
9.604508  9.605509  11808731.7921
9.605509  9.621532  11871063.5407
9.621532  9.622009  11935260.0931
9.622009  9.639137  12001789.1373
9.639137  9.639533  12068843.6892
9.639533  9.655300  12134759.8603
9.655300  9.656335  12201075.1911
9.656335  9.671706  12267334.2756
9.671706  9.672149  12333033.5249
9.672149  9.687718  12399160.5972
9.687718  9.688055  12465331.5928
9.688055  9.702903  12531288.7178
9.702903  9.703950  12599456.3387
9.703950  9.719472  12670035.8011
9.719472  9.719938  12741103.0850
9.719938  9.735833  12813140.8723
9.735833  9.736158  12884782.9935
9.736158  9.750762  12955122.0706
9.750762  9.751948  13036102.4927
9.751948  9.776047  13143339.8987
9.776047  9.776698  13260856.7650
9.776698  9.801460  13382073.8952
9.801460  9.802100  13503924.6376
9.802100  9.824790  13622308.1264
9.824790  9.826035  13743769.2882
9.826035  9.850296  13871882.3398
9.850296  9.850936  13999753.2044
9.850936  9.873126  14122879.3927
9.873126  9.874336  14249148.5554
9.874336  9.898085  14382593.2440
9.898085  9.898702  14513498.6925
9.898702  9.918076  14631540.4936
9.918076  9.920450  14754903.4595
9.920450  9.941394  14889294.2711
9.941394  9.945514  15032547.7418
9.945514  9.964643  15170694.1255
9.964643  9.966808  15302465.6318
9.966808  9.987485  15442415.3154
9.987485  9.991383  15591975.4309
9.991383  10.010198  15735510.5475
10.010198  10.012165  15871836.3160
10.012165  10.032493  16017050.3456
10.032493  10.036193  16172913.0983
10.036193  10.054706  16322170.0935
10.054706  10.056498  16460279.7118
10.056498  10.076500  15737198.7524
10.076500  10.079979  9544757.2774
10.079979  10.098167  8671670.3807
10.098167  10.099796  8689360.5878
10.099796  10.119460  8712724.9952
10.119460  10.122742  8738394.3305
10.122742  10.140615  8763205.3519
10.140615  10.142081  8787391.6377
10.142081  10.166598  8818989.4125
10.166598  10.166947  8851099.7596
10.166947  10.190545  8883241.6682
10.190545  10.192360  8918211.4428
10.192360  10.217587  8956387.4015
10.217587  10.217936  8993882.9966
10.217936  10.240824  9029315.5579
10.240824  10.242593  9067617.9224
10.242593  10.267087  9109368.6432
10.267087  10.267436  9150163.5104
10.267436  10.289649  9188448.7876
10.289649  10.291371  9229781.6613
10.291371  10.315167  9274800.9453
10.315167  10.315516  9318611.0703
10.315516  10.337066  9359462.1197
10.337066  10.338753  9403550.3116
10.338753  10.361839  9451518.8408
10.361839  10.362199  9498056.0080
10.362199  10.383086  9541246.4026
10.383086  10.384738  9587850.7850
10.384738  10.407114  9638509.4485
10.407114  10.407452  9687485.1504
10.407452  10.427710  9732843.2695
10.427710  10.429304  9781800.6092
10.429304  10.451029  9835067.1183
10.451029  10.451378  9886554.9721
10.451378  10.470973  9933990.0356
10.470973  10.472532  9985179.2526
10.472532  10.493582  10040945.6820
10.493582  10.493919  10094759.9751
10.493919  10.512897  10144266.7702
10.512897  10.514433  10197768.1652
10.514433  10.534820  10256040.4938
10.534820  10.535169  10310190.1677
10.535169  10.553554  8102457.4625
10.553554  10.555031  8111644.8110
10.555031  10.574801  8124685.5061
10.574801  10.575139  8137454.4312
10.575139  10.592942  8149331.2091
10.592942  10.594384  8162307.9821
10.594384  10.613537  8176630.1757
10.613537  10.613886  8190596.7657
10.613886  10.631131  8203540.1831
10.631131  10.632527  8217616.8640
10.632527  10.651075  8233094.4232
10.651075  10.651413  8248150.1346
10.651413  10.668087  8262049.5769
10.668087  10.669390  8277092.1963
10.669390  10.697992  8302939.1564
10.697992  10.698829  8329416.7101
10.698829  10.724254  8353938.6433
10.724254  10.725988  8380235.1997
10.725988  10.753111  8409280.4515
10.753111  10.753926  8438554.6400
10.753926  10.777989  8465646.2867
10.777989  10.779642  8494743.1170
10.779642  10.805334  7766837.9935
10.805334  10.806125  7775097.6864
10.806125  10.828920  7783272.4066
10.828920  10.832050  7793251.3077
10.832050  10.855601  7804742.1383
10.855601  10.856300  7816399.6656
10.856300  10.877163  7827859.0129
10.877163  10.880130  7841872.4618
10.880130  10.902448  7858491.1007
10.902448  10.903100  7875361.2722
10.903100  10.922846  7891942.6075
10.922846  10.925662  7912258.1731
10.925662  10.947445  7937082.1960
10.947445  10.948038  7681952.8749
10.948038  10.967272  7698880.7276
10.967272  10.968785  7719224.2158
10.968785  10.989357  7744207.9832
10.989357  10.989951  7771784.7877
10.989951  11.008091  7799523.6174
11.008091  11.009523  7832233.6421
11.009523  11.028932  7871737.8592
11.028932  11.029502  7914664.5544
11.029502  11.046595  7957196.5115
11.046595  11.047956  8006715.3328
11.047956  11.066272  8065814.4005
11.066272  11.066818  8129219.3144
11.066818  11.082923  8191226.6351
11.082923  11.084156  8262358.2994
11.084156  11.106730  8372042.4827
11.106730  11.107521  8494645.8301
11.107521  11.127151  8615271.8989
11.127151  11.128606  8754308.1652
11.128606  11.149492  8919197.6425
11.149492  11.150237  9097564.1563
11.150237  11.168378  9269567.3829
11.168378  11.169751  9464333.1901
11.169751  11.189078  9691066.7859
11.189078  11.189765  9931013.5532
11.189765  11.206520  10157578.6447
11.206520  11.207824  10409930.2419
11.207824  11.225673  10697814.4342
11.225673  11.226313  10996034.2608
11.226313  11.241789  11272496.9718
11.241789  11.242999  11288085.3805
11.242999  11.259488  11614821.3761
11.259488  11.260093  11947826.2027
11.260093  11.274335  12250853.6591
11.274335  11.275464  12039570.2202
11.275464  11.290637  12377791.1714
11.290637  11.291207  12718176.2616
11.291207  11.304286  13024185.3815
11.304286  11.305345  12302152.4667
11.305345  11.319297  12616538.1428
11.319297  11.319844  12931243.5083
11.319844  11.331852  11340128.3207
11.331852  11.332841  11564292.1625
11.332841  11.345664  11811554.2180
11.345664  11.346153  12059369.3806
11.346153  11.357184  9963822.7918
11.357184  11.358103  10111064.5502
11.358103  11.369867  10275507.7124
11.369867  11.370344  8770971.0262
11.370344  11.380456  8860573.9639
11.380456  11.381305  8198238.9446
11.381305  11.392115  8277863.5105
11.392115  11.392592  8362644.7334
11.392592  11.401878  8099560.4341
11.401878  11.402657  8174728.2217
11.402657  11.412594  8110934.2659
11.412594  11.413002  8196368.8108
11.413002  11.421508  8276040.0231
