# RBHG Variable-Width Bremsstrahlung Distribution
# SOURCE: ../../../../hdsim_cobrems/BGRate_101586.root : dRtdkH1
# GENERATED: 2025-11-17 12:57:04
#
# ENERGY_LIMITS (GeV):
# E_MIN_AVAILABLE 2.880549
# E_MAX_AVAILABLE 11.345485
# TOTAL_BINS 649
# TOTAL_COUNTS 3494451836.29
#
# WARNING: User-set E_LO must be >= E_MIN_AVAILABLE
# WARNING: User-set E_HI must be <= E_MAX_AVAILABLE
#
# Format: lowEdge(GeV)  highEdge(GeV)  counts
7.226966  7.246315  3610584.8452
7.246315  7.248164  3645629.3373
7.248164  7.250324  3680598.8527
7.250324  7.264394  3715513.1507
7.264394  7.267121  3750540.0311
7.267121  7.272515  3785928.4967
7.272515  7.281561  3821888.7214
7.281561  7.284506  3858489.7706
7.284506  7.302655  3895640.6836
7.302655  7.304549  3933170.8235
7.304549  7.306109  3970960.0135
7.306109  7.320687  4009035.4070
7.320687  7.324060  4047573.1787
7.324060  7.329363  4086798.7620
7.329363  7.338905  4126835.9678
7.338905  7.342359  4167591.6504
7.342359  7.359837  4208758.5289
7.359837  7.361720  4249957.2352
7.361720  7.366063  4290945.8220
7.366063  7.376102  4331773.7968
7.376102  7.379764  4372792.0968
7.379764  7.389156  4414511.5960
7.389156  7.393511  4457368.2011
7.393511  7.397681  4501491.6221
7.397681  7.416292  4546595.6475
7.416292  7.418024  4592074.9256
7.418024  7.424436  4637281.4802
7.424436  7.434694  4681834.8046
7.434694  7.436450  4725798.7383
7.436450  7.446038  4769641.8518
7.446038  7.451190  4814003.4398
7.451190  7.453246  4859369.1975
7.453246  7.470517  4905820.0195
7.470517  7.472157  4953010.2159
7.472157  7.480567  5000403.8738
7.480567  7.488838  5047621.0677
7.488838  7.490710  5094678.4604
7.490710  7.502007  5141996.1154
7.502007  7.506466  5190174.0589
7.506466  7.508661  5239640.9609
7.508661  7.525885  5290366.0452
7.525885  7.527491  5341854.9695
7.527491  7.537853  5393479.6952
7.537853  7.543029  5444886.5631
7.543029  7.544646  5496135.3164
7.544646  7.560241  5547502.3684
7.560241  7.563718  5599175.6131
7.563718  7.566133  5651019.0318
7.566133  7.577292  5702438.8170
7.577292  7.588359  5752478.7561
7.588359  7.590172  5800263.4184
7.590172  7.592436  5845456.4908
7.592436  7.597577  5888204.9392
7.597577  7.610261  5928722.6646
7.610261  7.610596  5967248.6311
7.610596  7.612190  6004439.0859
7.612190  7.612768  6041327.1762
7.612768  7.627127  6078567.1576
7.627127  7.630292  6116015.0309
7.630292  7.631632  6153412.1561
7.631632  7.632591  6191211.9485
7.632591  7.641267  6230228.2037
7.641267  7.648129  6270556.1368
7.648129  7.653627  6311394.5392
7.653627  7.655406  6352101.8067
7.655406  7.659230  6392952.8974
7.659230  7.663112  6434406.1803
7.663112  7.676258  6475890.3958
7.676258  7.677217  6516053.3014
7.677217  7.677910  6554397.8478
7.677910  7.680948  6591970.5438
7.680948  7.689069  6629941.9900
7.689069  7.696555  6668122.3151
7.696555  7.696705  6705674.5582
7.696705  7.698773  6742949.8113
7.698773  7.704572  6781513.3676
7.704572  7.709354  6821444.9412
7.709354  7.718677  6856354.5386
7.718677  7.720352  6862709.3909
7.720352  7.724649  6777449.5908
7.724649  7.726082  6477714.1851
7.726082  7.739586  5819997.3783
7.739586  7.740059  4776303.0858
7.740059  7.741677  3548858.1352
7.741677  7.745547  2471931.2687
7.745547  7.757180  1763170.9296
7.757180  7.760657  1410590.1316
7.760657  7.760714  1276893.2617
7.760714  7.763071  1238350.3956
7.763071  7.773445  1230663.7121
7.773445  7.777881  1230700.6973
7.777881  7.783541  1232203.6175
7.783541  7.785147  1233885.0136
7.785147  7.788301  1235792.9774
7.788301  7.792644  1238822.6339
7.792644  7.805224  1245686.5093
7.805224  7.806842  1261645.9345
7.806842  7.808609  1288840.1390
7.808609  7.828409  1312448.5631
7.828409  8.828974  1302520.5253
8.828974  8.848254  1249227.4754
8.848254  8.851916  1182300.3638
8.851916  8.872652  1136286.5244
8.872652  8.879410  1117854.6018
8.879410  8.893134  1115420.6556
8.893134  8.900181  1118633.7666
8.900181  8.911478  1123265.3719
8.911478  8.918618  1128324.9011
8.918618  8.937956  1133619.6602
8.937956  8.938383  1138997.8300
8.938383  8.956370  1144380.8399
8.956370  8.959223  1149814.8521
8.959223  8.975696  1155412.6507
8.975696  8.978041  1161340.1259
8.978041  8.996686  1167714.4959
8.996686  9.005847  1174386.6950
9.005847  9.017237  1180979.5820
9.017237  9.025312  1187217.6067
9.025312  9.035940  1193184.3084
9.035940  9.036910  1199414.0310
9.036910  9.056525  1206526.3039
9.056525  9.068886  1214432.1603
9.068886  9.078844  1222305.8017
9.078844  9.087866  1229471.0826
9.087866  9.096218  1235933.9280
9.096218  9.098263  1242309.9523
9.098263  9.116734  1249290.4234
9.116734  9.120928  1256943.7107
9.120928  9.136223  1264833.8616
9.136223  9.140843  1272616.1518
9.140843  9.154382  1280255.7217
9.154382  9.157005  1288043.4853
9.157005  9.174552  1296322.9665
9.174552  9.179693  1304989.9264
9.179693  9.193544  1313638.5687
9.193544  9.198153  1322194.0776
9.198153  9.211230  1331049.8211
9.211230  9.219201  1340550.8575
9.219201  9.235963  1350297.7023
9.235963  9.237719  1358991.6298
9.237719  9.252089  1361380.0489
9.252089  9.254076  1333310.1011
9.254076  9.268447  1232698.8730
9.268447  9.276140  1081363.7594
9.276140  9.291170  975058.9746
9.291170  9.293584  939308.7253
9.293584  9.307158  933854.6730
9.307158  9.309895  934237.4620
9.309895  9.324462  935303.5398
9.324462  9.330735  936550.3212
9.330735  9.347451  937883.4525
9.347451  9.348930  939203.7392
9.348930  9.366096  940491.8025
9.366096  9.366200  941763.4479
9.366200  9.382661  943046.5086
9.382661  9.383355  944387.5010
9.383355  9.400891  945812.1717
9.400891  9.401711  947308.6984
9.401711  9.419512  948841.6963
9.419512  9.419605  950354.3455
9.419605  9.435177  951820.1586
9.435177  9.435408  953289.9358
9.435408  9.451431  954829.2556
9.451431  9.452551  956478.5293
9.452551  9.469717  958239.5452
9.469717  9.471115  960055.9448
9.471115  9.487138  961855.3961
9.487138  9.487507  963630.9776
9.487507  9.503807  965431.7071
9.503807  9.504408  967285.1930
9.504408  9.520662  969198.1697
9.520662  9.522071  971153.1351
9.522071  9.536950  973097.4243
9.536950  9.538209  975062.4764
9.538209  9.554116  977097.6898
9.554116  9.554786  979197.0231
9.554786  9.571791  981374.9117
9.571791  9.572253  983567.8289
9.572253  9.587894  985697.6335
9.587894  9.587906  987785.7582
9.587906  9.603154  989930.1607
9.603154  9.605430  992232.8595
9.605430  9.620471  994567.9316
9.620471  9.620887  996787.9472
9.620887  9.635211  998901.8147
9.635211  9.636332  998340.3344
9.636332  9.651742  964809.9505
9.651742  9.653648  880354.2391
9.653648  9.669428  843986.1327
9.669428  9.669682  840494.8223
9.669682  9.684180  839923.4416
9.684180  9.685012  839345.4401
9.685012  9.708936  838595.8450
9.708936  9.709502  837782.2069
9.709502  9.734085  836948.9415
9.734085  9.736106  836101.7429
9.736106  9.758633  835291.3845
9.758633  9.759950  834505.1297
9.759950  9.783539  833713.2988
9.783539  9.784036  832946.5604
9.784036  9.805569  832225.7869
9.805569  9.806366  831503.9116
9.806366  9.829943  830747.1675
9.829943  9.830267  830002.0097
9.830267  9.851858  829302.7672
9.851858  9.852019  828613.0303
9.852019  9.875169  827879.6804
9.875169  9.878727  827091.2803
9.878727  9.898204  826372.4428
9.898204  9.899868  825707.5391
9.899868  9.920881  825026.1975
9.920881  9.922094  824351.9427
9.922094  9.942726  823691.0537
9.942726  9.943938  823029.1730
9.943938  9.966072  822335.8957
9.966072  9.968059  821631.5436
9.968059  9.988044  820980.6677
9.988044  9.988217  820376.1057
9.988217  10.009681  819742.6297
10.009681  10.011922  819068.2642
10.011922  10.031318  818442.0731
10.031318  10.031595  817866.0213
10.031595  10.052458  817265.9649
10.052458  10.052978  816663.4341
10.052978  10.072177  816101.4653
10.072177  10.072639  815532.7817
10.072639  10.098446  814810.9869
10.098446  10.100514  814043.9465
10.100514  10.123942  813336.2601
10.123942  10.124496  812670.8782
10.124496  10.149541  811974.1196
10.149541  10.150327  811276.2820
10.150327  10.173038  810636.4045
10.173038  10.174459  809986.6966
10.174459  10.198776  809300.3607
10.198776  10.200474  808611.0955
10.200474  10.222480  807982.3776
10.222480  10.222538  807397.7509
10.222538  10.246104  806778.8158
10.246104  10.247132  806138.7944
10.247132  10.268527  805552.2163
10.268527  10.270976  804934.4040
10.270976  10.293618  804288.5457
10.293618  10.293895  803698.4465
10.293895  10.314353  803165.0078
10.314353  10.315208  802619.6689
10.315208  10.337423  802032.7725
10.337423  10.338208  801449.4049
10.338208  10.358320  800919.3984
10.358320  10.359256  800387.9223
10.359256  10.380824  799822.5221
10.380824  10.383088  799227.0338
10.383088  10.402541  798685.2245
10.402541  10.403177  798185.2831
10.403177  10.424074  797652.8067
10.424074  10.425345  797107.4349
10.425345  10.444186  796613.8193
10.444186  10.445711  796116.6328
10.445711  10.465950  795588.7351
10.465950  10.467059  795073.5497
10.467059  10.485311  794608.1064
10.485311  10.486028  794154.4905
10.486028  10.505654  793671.2894
10.505654  10.507226  793171.1017
10.507226  10.524900  792719.2208
10.524900  10.526067  792279.4295
10.526067  10.545081  791811.6410
10.545081  10.545370  791366.8988
10.545370  10.562490  790967.9795
10.562490  10.563426  790556.9062
10.563426  10.581840  790119.4034
10.581840  10.582441  789692.3300
10.582441  10.598995  789309.4025
10.598995  10.599307  788935.3008
10.599307  10.627701  788304.6438
10.627701  10.630324  787631.0822
10.630324  10.655565  787033.3659
10.655565  10.655750  786494.5544
10.655750  10.682677  785927.6386
10.682677  10.683717  785351.9037
10.683717  10.707607  784847.2996
10.707607  10.709501  784334.9403
10.709501  10.735008  783802.4378
10.735008  10.737711  783268.9733
10.737711  10.760341  782804.5824
10.760341  10.761982  782374.6884
10.761982  10.784658  781960.9338
10.784658  10.786056  781570.5974
10.786056  10.806064  781242.0925
10.806064  10.809310  780908.0667
10.809310  10.832114  780566.7332
10.832114  10.832437  780297.7355
10.832437  10.852688  780089.8141
10.852688  10.854386  779905.7496
10.854386  10.876012  779759.7912
10.876012  10.878218  779672.6316
10.878218  10.897314  779656.9482
10.897314  10.898607  779706.1626
10.898607  10.919031  779839.0037
10.919031  10.919482  780057.7430
10.919482  10.936775  780324.9680
10.936775  10.937491  780684.0016
10.937491  10.956044  781180.4700
10.956044  10.958562  781877.3036
10.958562  10.975532  782688.3745
10.975532  10.975636  783551.3552
10.975636  10.993819  784657.4927
10.993819  10.995274  786087.1808
10.995274  11.011262  787599.9928
11.011262  11.012914  789398.5699
11.012914  11.035325  792363.1858
11.035325  11.035371  795763.8496
11.035371  11.054860  799318.4780
11.054860  11.056847  803990.5025
11.056847  11.077582  809977.5079
11.077582  11.078310  816821.3436
11.078310  11.096320  823927.3182
11.096320  11.097279  832396.9734
11.097279  11.116466  843059.4594
11.116466  11.116813  855347.6405
11.116813  11.133448  867874.0430
11.133448  11.135065  883587.1291
11.135065  11.152786  903222.9780
11.152786  11.154346  926415.4951
11.154346  11.169710  950264.4259
11.169710  11.170310  976228.2050
11.170310  11.186194  1007081.7585
11.186194  11.186680  1042347.4973
11.186680  11.200334  1076991.7592
11.200334  11.201547  1118080.3348
11.201547  11.216611  1169127.8908
11.216611  11.219476  1233466.3035
11.219476  11.232460  1298095.9742
11.232460  11.232899  1358961.8815
11.232899  11.245918  1425948.9740
11.245918  11.246750  1501381.4980
11.246750  11.257840  1571713.9949
11.257840  11.259422  1652018.6474
11.259422  11.272141  1749474.9563
11.272141  11.272153  1805333.8374
11.272153  11.283093  1812736.5617
11.283093  11.285218  1755250.2078
11.285218  11.296042  1544939.3899
11.296042  11.296897  1229597.0494
11.296897  11.305746  979138.7880
11.305746  11.306069  856124.8603
11.306069  11.316478  800920.9522
11.316478  11.317772  775674.5487
11.317772  11.326990  778041.3674
11.326990  11.327903  780776.2880
11.327903  11.337040  784015.8576
11.337040  11.337768  787803.9253
11.337768  11.345485  791611.2450
