# RBHG Variable-Width Bremsstrahlung Distribution
# SOURCE: ../../../../hdsim_cobrems/BGRate_42554.root : dRtdkH1
# GENERATED: 2025-11-17 12:52:01
#
# ENERGY_LIMITS (GeV):
# E_MIN_AVAILABLE 2.907168
# E_MAX_AVAILABLE 11.406178
# TOTAL_BINS 649
# TOTAL_COUNTS 6234637484.39
#
# WARNING: User-set E_LO must be >= E_MIN_AVAILABLE
# WARNING: User-set E_HI must be <= E_MAX_AVAILABLE
#
# Format: lowEdge(GeV)  highEdge(GeV)  counts
7.844525  7.849789  8803376.7565
7.849789  7.858795  8794654.4572
7.858795  7.864954  8786097.3041
7.864954  7.877620  8777735.9321
7.877620  7.880490  8769601.3148
7.880490  7.892750  8761721.5464
7.892750  7.898258  8754118.3438
7.898258  7.906668  8746803.8994
7.906668  7.907264  8739778.7134
7.907264  7.913155  8733030.8610
7.913155  7.917562  8726536.8631
7.917562  7.927321  8720263.9998
7.927321  7.927449  8714173.6270
7.927449  7.928428  8708224.9055
7.928428  7.939268  8702378.3430
7.939268  7.946494  8696598.6793
7.946494  7.946634  8690856.8481
7.946634  7.950080  8685130.9625
7.950080  7.960866  8679406.4318
7.960866  7.966435  8673675.4039
7.966435  7.967214  8667935.7347
7.967214  7.971625  8662189.6563
7.971625  7.982358  8656442.2785
7.982358  7.987886  8650700.0487
7.987886  7.990338  8644969.3094
7.990338  7.993064  8639255.1172
7.993064  8.003744  8633560.4828
8.003744  8.009093  8627886.1458
8.009093  8.009221  8622230.9027
8.009221  8.014398  8616592.3826
8.014398  8.025025  8610968.0568
8.025025  8.028453  8605356.2028
8.028453  8.030533  8599756.5549
8.030533  8.035627  8594170.4617
8.035627  8.046203  8588600.5199
8.046203  8.051008  8583049.8144
8.051008  8.051450  8577521.0226
8.051450  8.056754  8572015.6819
8.056754  8.067279  8566533.8647
8.067279  8.070914  8561074.3636
8.070914  8.070995  8555635.3165
8.070995  8.077778  8550215.0492
8.077778  8.088253  8544812.8390
8.088253  8.090390  8539429.3209
8.090390  8.092842  8534066.3658
8.092842  8.098702  8528726.4140
8.098702  8.109126  8523411.4204
8.109126  8.111423  8518121.7077
8.111423  8.112387  8512855.1044
8.112387  8.119526  8507606.7220
8.119526  8.129901  8502369.5908
8.129901  8.130457  8497136.1275
8.130457  8.130492  8491900.1212
8.130492  8.140251  8486658.6979
8.140251  8.150577  8481413.6552
8.150577  8.150688  8476171.6980
8.150688  8.153779  8470943.3855
8.153779  8.160878  8465740.9512
8.160878  8.171155  8460575.4594
8.171155  8.172418  8455453.9672
8.172418  8.173813  8450377.4262
8.173813  8.181409  8445339.9455
8.181409  8.190407  8440329.7220
8.190407  8.190476  8435331.4614
8.190476  8.191638  8430329.5924
8.191638  8.201844  8425311.2228
8.201844  8.209325  8420267.7966
8.209325  8.212026  8415194.8522
8.212026  8.212857  8410090.0454
8.212857  8.222184  8404950.4363
8.222184  8.231252  8399770.6005
8.231252  8.232319  8394543.0544
8.232319  8.233263  8389261.5734
8.233263  8.242431  8383926.4337
8.242431  8.250333  8378549.1688
8.250333  8.252519  8373154.0864
8.252519  8.262585  8367775.0471
8.262585  8.268775  8362448.3109
8.268775  8.272586  8357204.2290
8.272586  8.272628  8352060.9569
8.272628  8.282648  8347022.0638
8.282648  8.289157  8342077.9519
8.289157  8.291539  8337209.6776
8.291539  8.292645  8332393.6445
8.292645  8.302620  8327606.2690
8.302620  8.307587  8322828.2754
8.307587  8.310364  8318048.2412
8.310364  8.312572  8313264.6002
8.312572  8.322503  8308485.1814
8.322503  8.329828  8303724.0500
8.329828  8.331687  8298996.6689
8.331687  8.332411  8294315.2428
8.332411  8.342297  8289685.7576
8.342297  8.348014  8285107.0148
8.348014  8.350756  8280571.0309
8.350756  8.352162  8276064.2727
8.352162  8.362005  8271569.8774
8.362005  8.365282  8267071.2175
8.365282  8.368245  8262556.3684
8.368245  8.371826  8258021.8010
8.371826  8.381626  8253473.2359
8.381626  8.386501  8248922.8552
8.386501  8.388407  8244384.2881
8.388407  8.391404  8239868.0753
8.391404  8.401161  8235379.5080
8.401161  8.404640  8230918.7323
8.404640  8.408033  8226481.7914
8.408033  8.410898  8222061.6776
8.410898  8.420613  8217649.6235
8.420613  8.422966  8213237.4763
8.422966  8.426440  8208821.3841
8.426440  8.430308  8204405.3722
8.430308  8.439982  8200002.0736
8.439982  8.444022  8195628.7913
8.444022  8.445916  8191300.2823
8.445916  8.449635  8187022.3399
8.449635  8.459268  8182789.6202
8.459268  8.460383  8178587.9086
8.460383  8.464067  8174398.3109
8.464067  8.468881  8170200.6386
8.468881  8.477895  8165975.3133
8.477895  8.478474  8161705.7820
8.478474  8.482090  8157383.8136
8.482090  8.488046  8153016.1442
8.488046  8.497599  8148626.2987
8.497599  8.500811  8144247.2055
8.500811  8.502554  8139908.6801
8.502554  8.507132  8135629.0406
8.507132  8.516646  8131415.0426
8.516646  8.519322  8127265.8450
8.519322  8.521088  8123175.2626
8.521088  8.526140  8119131.2220
8.526140  8.535614  8115114.7245
8.535614  8.535916  8111101.4302
8.535916  8.537984  8107068.5862
8.537984  8.545070  8103005.3451
8.545070  8.554506  8098917.6278
8.554506  8.555357  8094821.3732
8.555357  8.557007  8090731.2633
8.557007  8.563924  8086656.6915
8.563924  8.573322  8082604.2917
8.573322  8.573787  8078577.5836
8.573787  8.575669  8074573.6617
8.575669  8.582702  8070584.7464
8.582702  8.591519  8066602.9177
8.591519  8.592063  8062620.1439
8.592063  8.593727  8058628.0255
8.593727  8.601406  8054626.4418
8.601406  8.610731  8050631.4378
8.610731  8.611053  8046665.2327
8.611053  8.612669  8042736.8457
8.612669  8.620037  8038837.1896
8.620037  8.628298  8034947.0743
8.628298  8.629326  8031038.3449
8.629326  8.629925  8027073.9188
8.629925  8.638596  8023026.9125
8.638596  8.647849  8018900.9147
8.647849  8.649110  8014713.3238
8.649110  8.651539  8010459.7359
8.651539  8.657084  8006122.5979
8.657084  8.666301  8001725.3072
8.666301  8.673897  7997347.3859
8.673897  8.675501  7993057.7132
8.675501  8.675721  7988848.7224
8.675721  8.684684  7984667.0051
8.684684  8.693850  7980496.8528
8.693850  8.696266  7976374.1445
8.696266  8.697869  7972320.0013
8.697869  8.702998  7968307.0906
8.702998  8.712130  7964303.8591
8.712130  8.716079  7960305.4567
8.716079  8.718391  7956295.2686
8.718391  8.721245  7952223.9089
8.721245  8.730344  7948076.1470
8.730344  8.739426  7943925.6398
8.739426  8.739552  7939857.2848
8.739552  8.741341  7935847.9362
8.741341  8.748491  7931796.8454
8.748491  8.757541  7927679.2809
8.757541  8.762316  7923591.0496
8.762316  8.763978  7919611.1896
8.763978  8.766574  7915697.5560
8.766574  8.775591  7911777.3166
8.775591  8.782733  7907873.1273
8.782733  8.784593  7904043.9736
8.784593  8.784964  7900242.5708
8.784964  8.793579  7896357.0186
8.793579  8.802549  7892391.5918
8.802549  8.804986  7888472.7089
8.804986  8.806671  7884646.4147
8.806671  8.811503  7880804.8369
8.811503  8.820443  7876877.8721
8.820443  8.826496  7872971.1574
8.826496  8.828122  7869202.2957
8.828122  8.829367  7865498.2016
8.829367  8.838276  7861711.8922
8.838276  8.847170  7857877.1877
8.847170  8.847215  7854145.1070
8.847215  8.849643  7850485.9731
8.849643  8.856050  7846688.0502
8.856050  8.864915  7842698.5355
8.864915  8.870235  7838749.5178
8.870235  8.871850  7835035.0745
8.871850  8.873765  7831435.3925
8.873765  8.882601  7827737.9476
8.882601  8.890524  7824000.9697
8.890524  8.891422  7820416.8789
8.891422  8.892046  7816845.6209
8.892046  8.900229  7812773.3854
8.900229  8.909918  7807741.6588
8.909918  8.912266  7801614.8291
8.912266  8.933124  7794550.6755
8.933124  8.934867  7786923.2775
8.934867  8.954274  7779166.5536
8.954274  8.955761  7771553.7127
8.955761  8.972727  7764102.0291
8.972727  8.974900  7756666.1463
8.974900  8.994352  7749130.2373
8.994352  8.996026  7741516.1910
8.996026  9.015420  7733928.0788
9.015420  9.016989  7726442.8216
9.016989  9.034861  7719037.1870
9.034861  9.037092  7711598.8473
9.037092  9.055847  7704062.7396
9.055847  9.060867  7696544.7188
9.060867  9.075370  7689257.5864
9.075370  9.080448  7682300.0501
9.080448  9.094183  7675556.6877
9.094183  9.096403  7668720.6255
9.096403  9.116134  7661546.3454
9.116134  9.121131  7654192.9559
9.121131  9.135819  7647080.6346
9.135819  9.140223  7640442.7632
9.140223  9.153296  7634167.1546
9.153296  9.155306  7627868.5148
9.155306  9.173887  7621183.3887
9.173887  9.178570  7614166.3743
9.178570  9.194258  7607193.2718
9.194258  9.198604  7600548.7853
9.198604  9.212537  7594257.5556
9.212537  9.214605  7588076.9385
9.214605  9.232257  7581715.4819
9.232257  9.236150  7575206.3165
9.236150  9.250954  7568803.0405
9.250954  9.254719  7562570.6941
9.254719  9.268745  7556299.2346
9.268745  9.274230  7549749.1544
9.274230  9.292857  7543080.8289
9.292857  9.293345  7536788.4854
9.293345  9.308324  7530991.8257
9.308324  9.311566  7525391.0264
9.311566  9.324778  7519713.9100
9.324778  9.329543  7513753.1273
9.329543  9.347090  7507603.1396
9.347090  9.347601  7501666.2968
9.347601  9.363335  7495999.3230
9.363335  9.366437  7490357.5142
9.366437  9.380742  7484613.6234
9.380742  9.385251  7478682.8699
9.385251  9.402066  7472696.8400
9.402066  9.402496  7466952.6708
9.402496  9.419764  7461440.8776
9.419764  9.420159  7456036.0250
9.420159  9.436718  7450668.6401
9.436718  9.437810  7445223.9719
9.437810  9.455450  7439673.9736
9.455450  9.455926  7434110.1726
9.455926  9.473833  7428598.7489
9.473833  9.474228  7423256.7007
9.474228  9.489893  7418156.2018
9.489893  9.490915  7413138.0180
9.490915  9.507033  7408098.8109
9.507033  9.507474  7403029.3467
9.507474  9.524742  7397883.1028
9.524742  9.525126  7392732.8333
9.525126  9.541615  7387634.7694
9.541615  9.542707  7382508.9541
9.542707  9.559476  7377373.5430
9.559476  9.559940  7372338.3300
9.559940  9.576290  7367434.8989
9.576290  9.576651  7362685.0587
9.576651  9.591618  7358092.0027
9.591618  9.592617  7353463.1787
9.592617  9.608618  7348709.7633
9.608618  9.609095  7343894.3381
9.609095  9.626200  7338988.1874
9.626200  9.626595  7334123.2113
9.626595  9.642341  7329417.1017
9.642341  9.643375  7324758.7985
9.643375  9.658725  7320175.1255
9.658725  9.659167  7315698.1913
9.659167  9.674715  7311259.1999
9.674715  9.675052  7306880.8240
9.675052  9.689880  7302578.0268
9.689880  9.690926  7298195.8811
9.690926  9.706427  7293723.6245
9.706427  9.706892  7289283.5842
9.706892  9.722765  7284847.7546
9.722765  9.723091  7280496.9051
9.723091  9.737674  7276281.9717
9.737674  9.738860  7271508.9158
9.738860  9.762926  7265313.1818
9.762926  9.763576  7258649.0446
9.763576  9.788304  7251921.3917
9.788304  9.788944  7245299.7849
9.788944  9.811603  7238995.6812
9.811603  9.812847  7232663.1842
9.812847  9.837075  7226123.6969
9.837075  9.837714  7219727.9368
9.837714  9.859875  7213690.1607
9.859875  9.861083  7207625.1695
9.861083  9.884800  7201347.9287
9.884800  9.885416  7195310.8502
9.885416  9.904764  7189962.2345
9.904764  9.907135  7184485.0148
9.907135  9.928051  7178635.8692
9.928051  9.932165  7172530.8997
9.932165  9.951269  7166759.2682
9.951269  9.953430  7161361.1514
9.953430  9.974080  7155748.0417
9.974080  9.977973  7149876.5281
9.977973  9.996763  7144354.1763
9.996763  9.998727  7139212.9408
9.998727  10.019028  7133852.5169
10.019028  10.022723  7128222.4871
10.022723  10.041211  7122941.1612
10.041211  10.043000  7118044.0895
10.043000  10.062976  7112923.1226
10.062976  10.066450  7107530.5668
10.066450  10.084613  7102494.3823
10.084613  10.086240  7097839.1913
10.086240  10.105878  7092951.4337
10.105878  10.109155  7087786.9928
10.109155  10.127004  7082981.2637
10.127004  10.128468  7078460.7750
10.128468  10.152953  7072773.9369
10.152953  10.153301  7067214.1049
10.153301  10.176867  7061861.2265
10.176867  10.178680  7056253.6769
10.178680  10.203873  7050362.0798
10.203873  10.204222  7044790.2224
10.204222  10.227079  7039706.5225
10.227079  10.228845  7034389.6175
10.228845  10.253306  7028783.6459
10.253306  10.253655  7023484.1747
10.253655  10.275838  7018659.9806
10.275838  10.277558  7013599.0506
10.277558  10.301322  7008245.9063
10.301322  10.301671  7003185.9237
10.301671  10.323192  6998591.2497
10.323192  10.324876  6993757.5914
10.324876  10.347931  6988636.3342
10.347931  10.348292  6983795.6923
10.348292  10.369150  6979407.7677
10.369150  10.370800  6974785.0377
10.370800  10.393146  6969883.5527
10.393146  10.393483  6965258.2828
10.393483  10.413714  6961066.6617
10.413714  10.415306  6956646.3862
10.415306  10.437002  6951955.1874
10.437002  10.437350  6947525.8331
10.437350  10.456919  6943529.5382
10.456919  10.458476  6939316.5913
10.458476  10.479498  6934840.7546
10.479498  10.479834  6930621.6466
10.479834  10.498787  6926820.9064
10.498787  10.500321  6922810.1709
10.500321  10.520680  6918551.8042
10.520680  10.521029  6914541.9496
10.521029  10.539389  6910932.3826
10.539389  10.540865  6907130.2704
10.540865  10.560608  6903090.1711
10.560608  10.560945  6899286.4980
10.560945  10.578724  6895869.9786
10.578724  10.580165  6892268.0886
10.580165  10.599292  6888438.2099
10.599292  10.599641  6884831.1209
10.599641  10.616862  6881592.4346
10.616862  10.618257  6878180.5268
10.618257  10.636780  6874551.1549
10.636780  10.637117  6871132.2379
10.637117  10.653769  6868066.8092
10.653769  10.655070  6864843.4222
10.655070  10.683633  6859518.7212
10.683633  10.684470  6854315.1071
10.684470  10.709860  6849704.4166
10.709860  10.711592  6844967.7648
10.711592  10.738679  6839969.2503
10.738679  10.739492  6835163.2272
10.739492  10.763523  6830910.9125
10.763523  10.765173  6826542.2831
10.765173  10.790831  6821926.6204
10.790831  10.791621  6817485.2359
10.791621  10.814386  6813553.5479
10.814386  10.817512  6809257.6983
10.817512  10.841031  6804864.4336
10.841031  10.841729  6800895.9938
10.841729  10.862564  6797386.8172
10.862564  10.865527  6793529.4462
10.865527  10.887815  6789460.6934
10.887815  10.888466  6785785.8666
10.888466  10.908186  6782539.3496
10.908186  10.910998  6778966.7442
10.910998  10.932751  6775093.5325
10.932751  10.933344  6771589.8834
10.933344  10.952552  6768500.7338
10.952552  10.954063  6765283.8177
10.954063  10.974608  6761876.6280
10.974608  10.975201  6758627.7531
10.975201  10.993317  6755765.5080
10.993317  10.994746  6752788.5081
10.994746  11.014129  6749633.3096
11.014129  11.014698  6746622.5683
11.014698  11.031769  6743972.1225
11.031769  11.033128  6741214.1865
11.033128  11.051419  6738286.1467
11.051419  11.051965  6735491.2332
11.051965  11.068048  6733033.4636
11.068048  11.069279  6730483.7247
11.069279  11.091823  6726997.8122
11.091823  11.092613  6723593.4302
11.092613  11.112217  6720631.2382
11.112217  11.113669  6717585.4299
11.113669  11.134528  6714371.5908
11.134528  11.135272  6711272.6058
11.135272  11.153388  6708576.8684
11.153388  11.154759  6705800.6314
11.154759  11.174060  6702865.2231
11.174060  11.174746  6700036.0722
11.174746  11.191479  6697577.0808
11.191479  11.192781  6695037.1590
11.192781  11.210607  6692349.4667
11.210607  11.211246  6689760.0895
11.211246  11.226701  6687506.7608
11.226701  11.227909  6685176.6566
11.227909  11.244375  6682707.7267
11.244375  11.244980  6680324.8756
11.244980  11.259203  6678255.7280
11.259203  11.260330  6676113.5177
11.260330  11.275483  6673840.6016
11.275483  11.276053  6671643.6429
11.276053  11.289114  6669736.6175
11.289114  11.290171  6667758.1612
11.290171  11.304104  6665653.0335
11.304104  11.304650  6663614.1131
11.304650  11.316643  6661843.0443
11.316643  11.317630  6660003.2847
11.317630  11.330436  6658039.9486
11.330436  11.330924  6656138.2891
11.330924  11.341940  6654483.9735
11.341940  11.342858  6652758.1402
11.342858  11.354607  6650914.1682
11.354607  11.355083  6649120.8630
11.355083  11.365181  6647557.4387
11.365181  11.366029  6645925.6935
11.366029  11.376825  6644173.3560
11.376825  11.377301  6642458.6543
11.377301  11.386574  6640959.3058
11.386574  11.387353  6639396.0140
11.387353  11.397277  6637709.8984
11.397277  11.397683  6636058.8769
11.397683  11.406178  6634615.7989
