# RBHG Variable-Width Bremsstrahlung Distribution
# SOURCE: ../../../../hdsim_cobrems/BGRate_41172.root : dRtdkH1
# GENERATED: 2025-11-17 12:50:34
#
# ENERGY_LIMITS (GeV):
# E_MIN_AVAILABLE 2.905592
# E_MAX_AVAILABLE 11.399994
# TOTAL_BINS 649
# TOTAL_COUNTS 13573739524.16
#
# WARNING: User-set E_LO must be >= E_MIN_AVAILABLE
# WARNING: User-set E_HI must be <= E_MAX_AVAILABLE
#
# Format: lowEdge(GeV)  highEdge(GeV)  counts
7.808090  7.814222  21300392.8106
7.814222  7.826231  21434940.6119
7.826231  7.828902  21570041.0327
7.828902  7.840272  21705420.2370
7.840272  7.845534  21840727.7802
7.845534  7.854535  21975536.1122
7.854535  7.860690  22109350.7764
7.860690  7.873349  22241634.2906
7.873349  7.876218  22371843.8524
7.876218  7.888471  22499479.4791
7.888471  7.893976  22624135.9316
7.893976  7.902381  22745549.7867
7.902381  7.902977  22863633.0318
7.902977  7.908865  22978486.6986
7.908865  7.913269  23090391.8173
7.913269  7.923023  23199779.3492
7.923023  7.923151  23307184.5851
7.923151  7.924130  23413193.8352
7.924130  7.934964  23518391.6514
7.934964  7.942186  23623315.4679
7.942186  7.942326  23728422.0723
7.942326  7.945770  23834067.5722
7.945770  7.956550  23940500.2675
7.956550  7.962116  24047864.4903
7.962116  7.962894  24156213.0160
7.962894  7.967303  24265525.7185
7.967303  7.978030  24375732.2842
7.978030  7.983556  24486736.6845
7.983556  7.986006  24598440.7478
7.986006  7.988731  24710763.8489
7.988731  7.999405  24823655.8723
7.999405  8.004751  24937101.4854
8.004751  8.004879  25051115.3723
8.004879  8.010053  25165730.0883
8.010053  8.020675  25280980.0231
8.020675  8.024100  25396886.0137
8.024100  8.026179  25513444.9996
8.026179  8.031271  25630627.6718
8.031271  8.041841  25748384.6636
8.041841  8.046643  25866659.1459
8.046643  8.047085  25985401.6010
8.047085  8.052386  26104581.7945
8.052386  8.062905  26224193.8831
8.062905  8.066538  26344252.9185
8.066538  8.066620  26464783.9744
8.066620  8.073399  26585807.7246
8.073399  8.083868  26707327.6691
8.083868  8.086004  26829323.9311
8.086004  8.088454  26951756.7113
8.088454  8.094311  27074579.6142
8.094311  8.104730  27197759.8664
8.104730  8.107025  27321299.7046
8.107025  8.107989  27445251.7053
8.107989  8.115124  27569721.2488
8.115124  8.125493  27694852.0592
8.125493  8.126049  27820795.5650
8.126049  8.126084  27947670.4293
8.126084  8.135838  28075523.0229
8.135838  8.146158  28204300.9799
8.146158  8.146269  28333849.4785
8.146269  8.149358  28463934.2726
8.149358  8.156454  28594288.4899
8.156454  8.166726  28724673.6792
8.166726  8.167987  28854940.9591
8.167987  8.169381  28985076.5091
8.169381  8.176973  29115218.0214
8.176973  8.185966  29245635.5731
8.185966  8.186036  29376680.7861
8.186036  8.187197  29508719.2079
8.187197  8.197397  29642068.1499
8.197397  8.204874  29776961.7249
8.204874  8.207573  29913555.1486
8.207573  8.208405  30051963.8280
8.208405  8.217726  30192315.0150
8.217726  8.226790  30334778.4998
8.226790  8.227856  30479545.6552
8.227856  8.228799  30626747.0429
8.228799  8.237962  30776332.5167
8.237962  8.245860  30927967.8712
8.245860  8.248045  31081007.9541
8.248045  8.258105  31234577.9147
8.258105  8.264292  31387744.0227
8.264292  8.268101  31539712.5454
8.268101  8.268143  31689985.5070
8.268143  8.278157  31838428.7706
8.278157  8.284663  31985249.5852
8.284663  8.287044  32130910.5401
8.287044  8.288149  32276012.6770
8.288149  8.298119  32421170.4465
8.298119  8.303083  32566892.0174
8.303083  8.305858  32713480.0328
8.305858  8.308066  32860975.7944
8.308066  8.317991  33009169.7367
8.317991  8.325312  33157682.5229
8.325312  8.327170  33306090.8852
8.327170  8.327894  33454052.5858
8.327894  8.337774  33601392.4187
8.337774  8.343488  33748138.3013
8.343488  8.346229  33894517.5925
8.346229  8.347634  34040922.8846
8.347634  8.357471  34187843.8721
8.357471  8.360747  34335760.9659
8.360747  8.363708  34485017.9400
8.363708  8.367287  34635720.1838
8.367287  8.377081  34787711.7522
8.377081  8.381954  34940650.3418
8.381954  8.383859  35094143.1637
8.383859  8.386855  35247874.3132
8.386855  8.396607  35401673.5765
8.396607  8.400084  35555525.2742
8.400084  8.403475  35709546.1253
8.403475  8.406338  35863952.8063
8.406338  8.416048  36019013.5639
8.416048  8.418399  36174966.0462
8.418399  8.421872  36331902.8409
8.421872  8.425737  36489670.2041
8.425737  8.435406  36647856.4747
8.435406  8.439444  36805916.4908
8.439444  8.441337  36963389.0208
8.441337  8.445054  37120091.9644
8.445054  8.454682  37276197.4915
8.454682  8.455796  37432177.3046
8.455796  8.459478  37588683.3089
8.459478  8.464290  37746436.4164
8.464290  8.473299  37906141.3835
8.473299  8.473877  38068376.6484
8.473877  8.477492  38233406.8338
8.477492  8.483445  38400978.4821
8.483445  8.492992  38570280.0959
8.492992  8.496202  38740182.7263
8.496202  8.497944  38909633.4811
8.497944  8.502520  39077931.6334
8.502520  8.512028  39244762.5805
8.512028  8.514703  39410105.3984
8.514703  8.516469  39574175.9539
8.516469  8.521517  39737439.0878
8.521517  8.530987  39900621.1490
8.530987  8.531288  40064625.3222
8.531288  8.533355  40230276.1106
8.533355  8.540437  40397974.7005
8.540437  8.549868  40567545.3497
8.549868  8.550719  40738450.6723
8.550719  8.552368  40910152.5826
8.552368  8.559281  41082264.6773
8.559281  8.568674  41254511.1682
8.568674  8.569138  41426759.1480
8.569138  8.571020  41599118.0689
8.571020  8.578049  41771883.4787
8.578049  8.586862  41945383.9910
8.586862  8.587405  42119954.2959
8.587405  8.589068  42295890.5705
8.589068  8.596743  42473142.7189
8.596743  8.606062  42651087.9443
8.606062  8.606385  42828911.6914
8.606385  8.607999  43006288.5100
8.607999  8.615364  43183592.0052
8.615364  8.623620  43361673.0557
8.623620  8.624647  43541795.6285
8.624647  8.625246  43725524.0312
8.625246  8.633913  43913987.4041
8.633913  8.643160  44107212.2347
8.643160  8.644421  44304742.3427
8.644421  8.646848  44506802.3252
8.646848  8.652390  44713855.0392
8.652390  8.661603  44924683.5886
8.661603  8.669194  45136024.8354
8.669194  8.670798  45345137.2123
8.670798  8.671017  45552192.7552
8.671017  8.679976  45759086.1802
8.679976  8.689136  45966347.7952
8.689136  8.691551  46172650.2219
8.691551  8.693154  46377252.7420
8.693154  8.698280  46581242.7097
8.698280  8.707407  46785948.5299
8.707407  8.711353  46991861.4705
8.711353  8.713664  47200005.8919
8.713664  8.716517  47412459.8959
8.716517  8.725611  47629605.8815
8.725611  8.734688  47848201.9430
8.734688  8.734814  48064778.3215
8.734814  8.736602  48280420.4907
8.736602  8.743748  48499289.7595
8.743748  8.752793  48722236.4846
8.752793  8.757566  48945087.4179
8.757566  8.759226  49164450.4960
8.759226  8.761821  49382031.1702
8.761821  8.770834  49600799.4307
8.770834  8.777972  49819804.8630
8.777972  8.779830  50036835.4553
8.779830  8.780202  50254351.2776
8.780202  8.788811  50477339.4280
8.788811  8.797776  50705408.0239
8.797776  8.800213  50932829.5477
8.800213  8.801897  51157665.8698
8.801897  8.806726  51384831.3463
8.806726  8.815661  51617159.5516
8.815661  8.821710  51848585.4262
8.821710  8.823336  52067334.8296
8.823336  8.824580  52242651.6423
8.824580  8.833484  52238699.5464
8.833484  8.842374  51614082.2592
8.842374  8.842418  49422898.0199
8.842418  8.844846  44481217.7041
8.844846  8.851248  36483601.4534
8.851248  8.860108  27035112.2900
8.860108  8.865426  18851541.5378
8.865426  8.867040  13623787.0349
8.867040  8.868954  11134236.4404
8.868954  8.877785  10237909.2453
8.877785  8.885704  9991482.3416
8.885704  8.886602  9941337.2252
8.886602  8.887225  9936934.3868
8.887225  8.895404  9941773.3272
8.895404  8.905088  9949483.0363
8.905088  8.907434  9959343.2111
8.907434  8.928281  9971146.4795
8.928281  8.930023  9984428.7280
8.930023  8.949419  9998583.3718
8.949419  8.950906  10013200.2875
8.950906  8.967862  10028262.7507
8.967862  8.970034  10044037.1355
8.970034  8.989476  10060752.6082
8.989476  8.991148  10078389.9090
8.991148  9.010532  10096758.8501
9.010532  9.012100  10115714.4559
9.012100  9.029963  10135336.7303
9.029963  9.032193  10155912.6714
9.032193  9.050938  10177597.9662
9.050938  9.055955  10200074.2090
9.055955  9.070450  10222747.1521
9.070450  9.075525  10245314.7982
9.075525  9.089253  10268129.6966
9.089253  9.091471  10292173.2078
9.091471  9.111192  10318229.4637
9.111192  9.116186  10345777.5021
9.116186  9.130866  10373388.0531
9.130866  9.135268  10400176.1101
9.135268  9.148334  10426514.3647
9.148334  9.150343  10453901.5548
9.150343  9.168914  10483803.5212
9.168914  9.173594  10516063.9518
9.173594  9.189273  10549161.8673
9.189273  9.193617  10581808.0245
9.193617  9.207542  10613828.8820
9.207542  9.209610  10646339.0659
9.209610  9.227251  10680707.3657
9.227251  9.231142  10716797.9862
9.231142  9.245939  10753403.2292
9.245939  9.249702  10790223.3903
9.249702  9.263720  10828434.7444
9.263720  9.269202  10869354.5252
9.269202  9.287819  10911995.4089
9.287819  9.288307  10953454.3559
9.288307  9.303277  10992900.4661
9.303277  9.306518  11032045.2926
9.306518  9.319723  11072738.7343
9.319723  9.324485  11116436.5982
9.324485  9.342022  11162483.7683
9.342022  9.342533  11208184.0549
9.342533  9.358259  11253063.5180
9.358259  9.361359  11298780.6538
9.361359  9.375656  11346432.8883
9.375656  9.380163  11396730.5094
9.380163  9.396968  11448596.3122
9.396968  9.397398  11499686.1898
9.397398  9.414657  11549929.7635
9.414657  9.415051  11600283.0356
9.415051  9.431602  11651424.3041
9.431602  9.432693  11704404.8688
9.432693  9.450323  11759516.5920
9.450323  9.450800  11815978.3554
9.450800  9.468697  11873078.8607
9.468697  9.469092  11929580.3019
9.469092  9.484748  11984753.5785
9.484748  9.485770  12040094.3053
9.485770  9.501878  12096684.3618
9.501878  9.502320  12154741.7748
9.502320  9.519578  12214744.5404
9.519578  9.519962  12275939.0211
9.519962  9.536442  12337755.1817
9.536442  9.537534  12401039.1054
9.537534  9.554293  12465568.1039
9.554293  9.554757  12530043.4605
9.554757  9.571099  12593967.4273
9.571099  9.571459  12656958.5517
9.571459  9.586418  12719023.9087
9.586418  9.587416  12782577.7520
9.587416  9.603409  12848837.0728
9.603409  9.603885  12917168.8453
9.603885  9.620981  12987884.3502
9.620981  9.621376  13059178.7716
9.621376  9.637113  13129439.7573
9.637113  9.638147  13200041.6873
9.638147  9.653489  13270612.0419
9.653489  9.653930  13340681.7931
9.653930  9.669470  13411174.4150
9.669470  9.669807  13481742.5996
9.669807  9.684626  13552236.4026
9.684626  9.685672  13625033.5788
9.685672  9.701165  13700358.7852
9.701165  9.701629  13776368.2973
9.701629  9.717494  13853385.3109
9.717494  9.717819  13930018.9908
9.717819  9.732395  14005725.1877
9.732395  9.733580  14093163.7830
9.733580  9.757633  14207562.5440
9.757633  9.758283  14333674.1921
9.758283  9.782998  14463992.6977
9.782998  9.783637  14595092.5568
9.783637  9.806284  14723036.1193
9.806284  9.807527  14854373.6319
9.807527  9.831742  14992762.7927
9.831742  9.832381  15131171.7220
9.832381  9.854529  15265068.2193
9.854529  9.855737  15402453.7450
9.855737  9.879441  15547475.7927
9.879441  9.880057  15689843.2980
9.880057  9.899394  15819402.7652
9.899394  9.901764  15954427.2799
9.901764  9.922669  16101652.6836
9.922669  9.926780  16258432.6810
9.926780  9.945874  16410249.6796
9.945874  9.948034  16555770.8067
9.948034  9.968672  16710148.8018
9.968672  9.972563  16874885.3763
9.972563  9.991343  17033667.5995
9.991343  9.993306  17185221.8456
9.993306  10.013596  17346439.5737
10.013596  10.017289  17519191.8351
10.017289  10.035767  17676332.4617
10.035767  10.037556  16690452.0255
10.037556  10.057520  10385358.7648
10.057520  10.060993  9244944.7736
10.060993  10.079146  9257850.0047
10.079146  10.080772  9280226.6960
10.080772  10.100400  9304573.3642
10.100400  10.103675  9331216.4461
10.103675  10.121514  9357022.8485
10.121514  10.122977  9382370.0464
10.122977  10.147448  9415035.4437
10.147448  10.147797  9448407.4192
10.147797  10.171350  9481868.4261
10.171350  10.173162  9518218.5744
10.173162  10.198341  9557826.3728
10.198341  10.198690  9596800.2329
10.198690  10.221535  9633774.0712
10.221535  10.223300  9673670.2729
10.223300  10.247748  9717111.1925
10.247748  10.248096  9759659.4722
10.248096  10.270267  9799754.1704
10.270267  10.271986  9842992.2154
10.271986  10.295737  9890070.0957
10.295737  10.296085  9936008.7104
10.296085  10.317595  9979018.6078
10.317595  10.319279  10025412.5549
10.319279  10.342321  10075905.8082
10.342321  10.342681  10125032.9655
10.342681  10.363529  10170803.9762
10.363529  10.365178  10220184.7310
10.365178  10.387512  10273914.7848
10.387512  10.387848  10326008.7398
10.387848  10.408069  10374415.2944
10.408069  10.409660  10426692.6574
10.409660  10.431343  10483645.1120
10.431343  10.431692  10538844.0842
10.431692  10.451250  10589847.8139
10.451250  10.452806  10644944.7087
10.452806  10.473816  10705066.9923
10.473816  10.474153  10763233.3499
10.474153  10.493095  10816881.5038
10.493095  10.494629  10874941.2091
10.494629  10.514976  10938300.3493
10.514976  10.515325  10993944.9567
10.515325  10.533675  8613990.6403
10.533675  10.535150  8619140.3415
10.535150  10.554882  8632363.9610
10.554882  10.555219  8645337.9759
10.555219  10.572989  8657428.6591
10.572989  10.574429  8670665.9216
10.574429  10.593546  8685309.7729
10.593546  10.593894  8699627.2998
10.593894  10.611106  8712924.9696
10.611106  10.612500  8727422.2961
10.612500  10.631013  8743405.5476
10.631013  10.631350  8758994.6988
10.631350  10.647993  8773422.0958
10.647993  10.649293  8789076.1433
10.649293  10.677841  8816070.8382
10.677841  10.678677  8843837.6593
10.678677  10.704054  8869649.3979
10.704054  10.705784  8897425.0293
10.705784  10.732857  8928208.8086
10.732857  10.733670  8959332.8826
10.733670  10.757688  8988210.5161
10.757688  10.759337  9019288.8658
10.759337  10.784981  9053810.5791
10.784981  10.785771  8253262.9927
10.785771  10.808523  8261230.8647
10.808523  10.811647  8270922.2350
10.811647  10.835154  8282024.4575
10.835154  10.835851  8293218.5969
10.835851  10.856675  8304151.4751
10.856675  10.859636  8317424.3939
10.859636  10.881912  8333028.8047
10.881912  10.882563  8348723.7817
10.882563  10.902272  8364014.3380
10.902272  10.905082  8382576.5965
10.905082  10.926824  8405020.5815
10.926824  10.927416  8427682.2505
10.927416  10.946614  8147343.8442
10.946614  10.948124  8163344.8935
10.948124  10.968658  8182920.2395
10.968658  10.969250  8204439.9472
10.969250  10.987357  8226004.1926
10.987357  10.988785  8251340.9234
10.988785  11.008158  8281826.3086
11.008158  11.008727  8314834.0707
11.008727  11.025788  8347436.8414
11.025788  11.027147  8385286.5549
11.027147  11.045427  8430343.7556
11.045427  11.045973  8478567.0942
11.045973  11.062047  8525641.3253
11.062047  11.063278  8579572.2953
11.063278  11.085809  8662632.4699
11.085809  11.086599  8755446.1522
11.086599  11.106192  8846795.0479
11.106192  11.107644  8952217.5055
11.107644  11.128491  9077501.9934
11.128491  11.129235  9213498.0776
11.129235  11.147341  9345166.2626
11.147341  11.148711  9494981.0522
11.148711  11.168002  9670417.5043
11.168002  11.168688  9857459.5644
11.168688  11.185412  10035411.2101
11.185412  11.186713  10235242.9614
11.186713  11.204529  10465387.6475
11.204529  11.205168  10706324.3241
11.205168  11.220614  10932014.3267
11.220614  11.221822  11181652.0559
11.221822  11.238279  11464714.0155
11.238279  11.238883  11756490.9256
11.238883  11.253099  12024933.0563
11.253099  11.254225  12020965.7878
11.254225  11.269370  12335761.4328
11.269370  11.269939  12656074.0030
11.269939  11.282994  12946856.9750
11.282994  11.284051  12705977.9530
11.284051  11.297976  13030291.4025
11.297976  11.298522  13357327.6834
11.298522  11.310507  13651669.4404
11.310507  11.311495  12891069.0827
11.311495  11.324293  13193323.6121
11.324293  11.324781  13496176.3009
11.324781  11.335791  13767790.9336
11.335791  11.336709  12074326.2007
11.336709  11.348451  12311392.8682
11.348451  11.348927  12549701.9895
11.348927  11.359020  12763927.9429
11.359020  11.359867  10559293.2730
11.359867  11.370657  10713519.6635
11.370657  11.371133  10870623.3428
11.371133  11.380401  9274999.9943
11.380401  11.381179  9362766.6852
11.381179  11.391098  9462651.2965
11.391098  11.391504  8742152.1175
11.391504  11.399994  8807363.4004
