# RBHG Variable-Width Bremsstrahlung Distribution
# SOURCE: ../../../../hdsim_cobrems/BGRate_41541.root : dRtdkH1
# GENERATED: 2025-11-17 12:36:19
#
# ENERGY_LIMITS (GeV):
# E_MIN_AVAILABLE 2.907694
# E_MAX_AVAILABLE 11.408239
# TOTAL_BINS 649
# TOTAL_COUNTS 13670391141.07
#
# WARNING: User-set E_LO must be >= E_MIN_AVAILABLE
# WARNING: User-set E_HI must be <= E_MAX_AVAILABLE
#
# Format: lowEdge(GeV)  highEdge(GeV)  counts
5.041108  5.062017  17439785.4063
5.062017  5.100290  17318757.8548
5.100290  5.123000  17199592.2946
5.123000  5.156311  17082273.2279
5.156311  5.178254  16966787.7350
5.178254  5.216387  16853125.1128
5.216387  5.237842  16741276.5397
5.237842  5.273140  16631234.7562
5.273140  5.294734  16522993.7517
5.294734  5.331589  16416548.4564
5.331589  5.354184  16311894.4435
5.354184  5.389237  16209027.6542
5.389237  5.409472  16107944.1647
5.409472  5.447257  16008640.0189
5.447257  5.468537  15911111.1529
5.468537  5.504590  15815353.4322
5.504590  5.525801  15721362.8178
5.525801  5.563586  15629135.6675
5.563586  5.583484  15538669.1628
5.583484  5.616259  15449961.8426
5.616259  5.638365  15363014.2079
5.638365  5.673663  15277829.3571
5.673663  5.695223  15194413.6036
5.695223  5.732624  15112777.0338
5.732624  5.752998  15032933.9652
5.752998  5.789934  14954903.2823
5.789934  5.811738  14878708.6370
5.811738  5.848128  14804378.5194
5.848128  5.868805  14731946.2151
5.868805  5.906345  14661449.6766
5.906345  5.926324  14592931.3412
5.926324  5.963586  14526437.9286
5.963586  5.984948  14462020.2495
5.984948  6.020978  14399733.0508
6.020978  6.041631  14339634.9154
6.041631  6.079834  14281788.2309
6.079834  6.099476  14226259.2305
6.099476  6.138470  14173118.1100
6.138470  6.158530  14122439.2157
6.158530  6.195804  14074301.3004
6.195804  6.215143  14028787.8389
6.215143  6.250209  13985987.3976
6.250209  6.275999  13945994.0510
6.275999  6.308821  13908907.8422
6.308821  6.335006  13874835.2847
6.335006  6.361901  13843889.9095
6.361901  6.394909  13816192.8616
6.394909  6.425488  13791873.5569
6.425488  6.449523  13771070.4049
6.449523  6.477696  13753931.6044
6.477696  6.511203  13740616.0075
6.511203  6.540236  13731294.0328
6.540236  6.564818  13726148.5894
6.564818  6.597791  13725375.9479
6.597791  6.622559  13729186.4701
6.622559  6.653161  13737805.0861
6.653161  6.684460  13751471.4019
6.684460  6.709716  13770439.3251
6.709716  6.741248  13794976.1336
6.741248  6.770269  13825360.9712
6.770269  6.799139  13861882.8355
6.799139  6.827370  13904838.2164
6.827370  6.857996  13954528.6294
6.857996  6.885529  14011258.3369
6.885529  6.914864  14075332.5516
6.914864  6.944525  14147056.3414
6.944525  6.972675  14226734.3054
6.972675  7.016387  14314670.8725
7.016387  7.040911  14411170.8118
7.040911  7.073407  14516539.2645
7.073407  7.098000  14631080.3491
7.098000  7.132147  14755093.1936
7.132147  7.155125  14888864.1368
7.155125  7.189795  15032653.8528
7.189795  7.213795  15186678.3321
7.213795  7.246815  15351083.0327
7.246815  7.270722  15525910.1568
7.270722  7.305578  15711059.9355
7.305578  7.327905  15906248.0190
7.327905  7.363109  16110962.4864
7.363109  7.386506  16324425.4274
7.386506  7.420164  16545565.2183
7.420164  7.443398  16773006.1425
7.443398  7.478997  17005081.5319
7.478997  7.500731  17239874.8517
7.500731  7.538830  17475290.1033
7.538830  7.560401  17709148.8559
7.560401  7.593781  17939306.7586
7.593781  7.616306  18163778.4114
7.616306  7.637993  18380856.8951
7.637993  7.653009  18589213.8284
7.653009  7.658402  18787967.8434
7.658402  7.667410  18976713.6105
7.667410  7.673465  19155509.2259
7.673465  7.686006  19324825.7514
7.686006  7.688911  19485467.7619
7.688911  7.701324  19638476.9402
7.701324  7.707135  19785031.5783
7.707135  7.716863  19926353.3971
7.716863  7.723302  20063629.9855
7.723302  7.735959  20197957.2680
7.735959  7.738714  20330302.6758
7.738714  7.750255  20461486.8132
7.750255  7.755566  20592179.7428
7.755566  7.764539  20722907.5300
7.764539  7.770652  20854065.0765
7.770652  7.783274  20985932.0772
7.783274  7.786180  21118689.7545
7.786180  7.798616  21252436.5790
7.798616  7.804300  21387201.4609
7.804300  7.813737  21522953.0317
7.813737  7.819874  21659603.9149
7.819874  7.831891  21797009.5620
7.831891  7.834565  21934962.4033
7.834565  7.845943  22073183.6220
7.845943  7.851208  22211316.3918
7.851208  7.860215  22348925.3764
7.860215  7.866375  22485507.1275
7.866375  7.879044  22620514.4192
7.879044  7.881915  22753394.6559
7.881915  7.894176  22883638.8986
7.894176  7.899685  23010834.7336
7.899685  7.908097  23134714.1940
7.908097  7.908693  23255187.9586
7.908693  7.914585  23372359.2316
7.914585  7.918992  23486514.5400
7.918992  7.928753  23598093.1311
7.928753  7.928881  23707640.5542
7.928881  7.929861  23815754.3836
7.929861  7.940703  23923030.4681
7.940703  7.947930  24030016.7196
7.947930  7.948070  24137178.9349
7.948070  7.951517  24244880.3593
7.951517  7.962305  24353374.3975
7.962305  7.967875  24462808.5080
7.967875  7.968653  24573236.8391
7.968653  7.973066  24684639.2329
7.973066  7.983800  24796944.3632
7.983800  7.989330  24910054.6576
7.989330  7.991782  25023870.2929
7.991782  7.994509  25138309.2330
7.994509  8.005190  25253320.4204
8.005190  8.010541  25368888.1310
8.010541  8.010669  25485027.1423
8.010669  8.015846  25601770.4053
8.015846  8.026476  25719152.7631
8.026476  8.029904  25837195.3284
8.029904  8.031984  25955894.9792
8.031984  8.037079  26075221.9670
8.037079  8.047657  26195126.1926
8.047657  8.052463  26315549.9814
8.052463  8.052905  26436443.0688
8.052905  8.058210  26557774.7456
8.058210  8.068737  26679539.0408
8.068737  8.072373  26801751.1798
8.072373  8.072454  26924436.5600
8.072454  8.079238  27047616.1274
8.079238  8.089714  27171293.4265
8.089714  8.091852  27295448.3151
8.091852  8.094304  27420040.4779
8.094304  8.100166  27545022.9519
8.100166  8.110592  27670362.6378
8.110592  8.112889  27796061.9879
8.112889  8.113853  27922174.5368
8.113853  8.120993  28048807.3692
8.120993  8.131370  28176106.4215
8.131370  8.131926  28304225.3782
8.131926  8.131961  28433284.6127
8.131961  8.141722  28563331.0996
8.141722  8.152050  28694311.6093
8.152050  8.152161  28826068.9614
8.152161  8.155253  28958365.4172
8.155253  8.162353  29090930.1833
8.162353  8.172632  29223521.3625
8.172632  8.173895  29355987.9923
8.173895  8.175290  29488316.1831
8.175290  8.182887  29620645.7872
8.182887  8.191887  29753250.9816
8.191887  8.191956  29886488.7019
8.191956  8.193118  30020730.0810
8.193118  8.203326  30156297.4296
8.203326  8.210808  30293428.7880
8.210808  8.213510  30432282.2561
8.213510  8.214341  30572975.5438
8.214341  8.223670  30715638.2087
8.223670  8.232740  30860442.6163
8.232740  8.233807  31007582.5769
8.233807  8.234750  31157189.8109
8.234750  8.243920  31309212.5400
8.243920  8.251824  31463310.9390
8.251824  8.254011  31618830.0679
8.254011  8.264078  31774882.2918
8.264078  8.270269  31930520.3805
8.270269  8.274081  32084939.0422
8.274081  8.274123  32237632.8553
8.274123  8.284144  32388465.4315
8.284144  8.290655  32537646.8143
8.290655  8.293037  32685646.2961
8.293037  8.294144  32833073.8135
8.294144  8.304120  32980552.9810
8.304120  8.309088  33128599.5750
8.309088  8.311866  33277520.8564
8.311866  8.314075  33427359.0242
8.314075  8.324007  33577901.8922
8.324007  8.331333  33728765.0969
8.331333  8.333193  33879519.6198
8.333193  8.333917  34029818.4649
8.333917  8.343805  34179483.9536
8.343805  8.349523  34328544.4725
8.349523  8.352266  34477230.8113
8.352266  8.353671  34625941.4006
8.353671  8.363516  34775173.0726
8.363516  8.366794  34925413.0983
8.366794  8.369757  35077010.1177
8.369757  8.373339  35230071.1283
8.373339  8.383140  35384438.2991
8.383140  8.388016  35539764.8937
8.388016  8.389922  35695652.8345
8.389922  8.392921  35851781.7535
8.392921  8.402680  36007978.8745
8.402680  8.406159  36164228.1886
8.406159  8.409553  36320648.1133
8.409553  8.412418  36477458.5216
8.412418  8.422135  36634931.4952
8.422135  8.424488  36793307.8694
8.424488  8.427963  36952681.2211
8.427963  8.431831  37112895.4355
8.431831  8.441507  37273533.2028
8.441507  8.445548  37434042.1403
8.445548  8.447442  37593954.9695
8.447442  8.451162  37753087.2123
8.451162  8.460797  37911613.4547
8.460797  8.461912  38070012.1256
8.461912  8.465597  38228944.7206
8.465597  8.470411  38389143.0013
8.470411  8.479427  38551322.2659
8.479427  8.480006  38716069.1785
8.480006  8.483623  38883651.5983
8.483623  8.489580  39053812.0200
8.489580  8.499135  39225727.6057
8.499135  8.502347  39398253.9053
8.502347  8.504090  39570323.1160
8.504090  8.508670  39741223.8369
8.508670  8.518185  39910636.1393
8.518185  8.520862  40078538.5044
8.520862  8.522628  40245150.2154
8.522628  8.527681  40410943.4213
8.527681  8.537157  40576655.4734
8.537157  8.537458  40743202.6079
8.537458  8.539527  40911420.7356
8.539527  8.546614  41081716.6503
8.546614  8.556052  41253912.8857
8.556052  8.556903  41427465.4003
8.556903  8.558553  41601828.4941
8.558553  8.565471  41776609.5688
8.565471  8.574871  41951528.6783
8.574871  8.575336  42126451.3572
8.575336  8.577219  42301488.6127
8.577219  8.584253  42476939.9706
8.584253  8.593072  42653139.1338
8.593072  8.593616  42830426.0816
8.593616  8.595280  43009100.5897
8.595280  8.602961  43189110.8482
8.602961  8.612287  43369825.7087
8.612287  8.612610  43550420.5364
8.612610  8.614225  43730565.6007
8.614225  8.621595  43910639.3706
8.621595  8.629857  44091505.8044
8.629857  8.630885  44274448.6318
8.630885  8.631484  44461054.3805
8.631484  8.640157  44652467.4491
8.640157  8.649411  44848716.8231
8.649411  8.650673  45049343.7034
8.650673  8.653102  45254575.5326
8.653102  8.658648  45464876.2176
8.658648  8.667867  45679008.0212
8.667867  8.675464  45893664.5612
8.675464  8.677069  46106069.2357
8.677069  8.677289  46316393.4367
8.677289  8.686254  46526551.8011
8.686254  8.695421  46737081.0248
8.695421  8.697837  46946640.4082
8.697837  8.699441  47154481.6836
8.699441  8.704571  47361704.4563
8.704571  8.713705  47569654.4457
8.713705  8.717654  47778834.9471
8.717654  8.719967  47990289.1328
8.719967  8.722821  48206120.7905
8.722821  8.731921  48426712.2447
8.731921  8.741005  48648778.6955
8.741005  8.741131  48868808.7651
8.741131  8.742921  49087902.2716
8.742921  8.750072  49310269.8969
8.750072  8.759123  49536770.2696
8.759123  8.763900  49763178.3702
8.763900  8.765562  49986059.7051
8.765562  8.768158  50207137.6170
8.768158  8.777177  50429415.8173
8.777177  8.784320  50651934.5179
8.784320  8.786180  50872461.5759
8.786180  8.786552  51093492.7612
8.786552  8.795168  51320076.3429
8.795168  8.804139  51551812.0999
8.804139  8.806577  51782887.6715
8.806577  8.808263  52011200.7339
8.808263  8.813096  52240577.2002
8.813096  8.822037  52466470.0130
8.822037  8.828091  52645133.9277
8.828091  8.829718  52618234.7396
8.829718  8.830963  51937312.8032
8.830963  8.839873  49678433.6812
8.839873  8.848769  44705323.2987
8.848769  8.848814  36745544.3745
8.848814  8.851243  27362190.6577
8.851243  8.857650  19185959.0192
8.857650  8.866517  13888885.4382
8.866517  8.871838  11310694.2889
8.871838  8.873453  10354878.9498
8.873453  8.875368  10082127.3241
8.875368  8.884206  10023810.5967
8.884206  8.892131  10017474.1421
8.892131  8.893029  10021004.7993
8.893029  8.893653  10026274.7950
8.893653  8.901838  10032719.4671
8.901838  8.911529  10040918.6662
8.911529  8.913876  10051209.1353
8.913876  8.934739  10063502.0581
8.934739  8.936482  10077324.0597
8.936482  8.955892  10092043.2474
8.955892  8.957379  10107232.0745
8.957379  8.974348  10122872.1694
8.974348  8.976522  10139239.1568
8.976522  8.995978  10156570.1560
8.995978  8.997651  10174844.8892
8.997651  9.017049  10193866.0520
9.017049  9.018618  10213483.2182
9.018618  9.036494  10233778.5880
9.036494  9.038725  10255047.9534
9.038725  9.057484  10277451.3878
9.057484  9.062505  10300660.0851
9.062505  9.077010  10324061.1498
9.077010  9.082089  10347343.3287
9.082089  9.095827  10370870.1765
9.095827  9.098047  10395652.0688
9.098047  9.117782  10422495.1701
9.117782  9.122779  10450862.9360
9.122779  9.137470  10479284.9952
9.137470  9.141875  10506851.0706
9.141875  9.154950  10533944.7573
9.154950  9.156961  10562106.2035
9.156961  9.175545  10592840.1374
9.175545  9.180229  10625985.4476
9.180229  9.195920  10659980.2788
9.195920  9.200266  10693500.8501
9.200266  9.214202  10726369.3437
9.214202  9.216271  10759728.8636
9.216271  9.233925  10794981.8357
9.233925  9.237819  10831989.1697
9.237819  9.252626  10869513.8313
9.252626  9.256391  10907248.2638
9.256391  9.270420  10946395.9284
9.270420  9.275906  10988303.2097
9.275906  9.294536  11031959.0079
9.294536  9.295025  11074395.1364
9.295025  9.310006  11114762.0286
9.310006  9.313249  11154810.7657
9.313249  9.326464  11196437.0065
9.326464  9.331229  11241129.1483
9.331229  9.348779  11288207.7005
9.348779  9.349290  11334907.9657
9.349290  9.365027  11380751.5334
9.365027  9.368130  11427444.9914
9.368130  9.382437  11476112.7517
9.382437  9.386947  11527474.0579
9.386947  9.403765  11580425.3105
9.403765  9.404195  11632574.7216
9.404195  9.421466  11683848.9574
9.421466  9.421861  11735223.3273
9.421861  9.438423  11787390.6984
9.438423  9.439516  11841422.1809
9.439516  9.457159  11897614.7360
9.457159  9.457635  11955172.3329
9.457635  9.475545  12013369.1144
9.475545  9.475940  12070944.5730
9.475940  9.491608  12127157.6387
9.491608  9.492630  12183530.6364
9.492630  9.508751  12241165.7634
9.508751  9.509192  12300285.6781
9.509192  9.526463  12361375.5600
9.526463  9.526847  12423668.8115
9.526847  9.543339  12486585.6805
9.543339  9.544432  12550985.6242
9.544432  9.561203  12616642.1706
9.561203  9.561668  12682235.1002
9.561668  9.578021  12747257.9743
9.578021  9.578381  12811323.4443
9.578381  9.593351  12874440.5729
9.593351  9.594351  12939062.6176
9.594351  9.610355  13006426.6027
9.610355  9.610831  13075890.2209
9.610831  9.627940  13147767.6347
9.627940  9.628335  13220225.5777
9.628335  9.644083  13291627.1035
9.644083  9.645118  13363366.7331
9.645118  9.660471  13435067.5317
9.660471  9.660913  13506253.8906
9.660913  9.676463  13577863.0922
9.676463  9.676801  13649543.2586
9.676801  9.691631  13721143.4520
9.691631  9.692677  13795076.7271
9.692677  9.708181  13871571.2845
9.708181  9.708646  13948756.6661
9.708646  9.724523  14026959.3392
9.724523  9.724848  14104768.0637
9.724848  9.739434  14181634.4228
9.739434  9.740620  14270409.2820
9.740620  9.764690  14386535.6548
9.764690  9.765341  14514549.7264
9.765341  9.790073  14646826.5436
9.790073  9.790713  14779888.6106
9.790713  9.813377  14909744.6300
9.813377  9.814620  15043038.7579
9.814620  9.838853  15183481.7269
9.838853  9.839492  15323941.4740
9.839492  9.861656  15459822.4807
9.861656  9.862865  15599240.3385
9.862865  9.886587  15746402.1208
9.886587  9.887203  15890867.7417
9.887203  9.906554  16022344.2707
9.906554  9.908925  16159360.9985
9.908925  9.929846  16308757.4940
9.929846  9.933960  16467845.9499
9.933960  9.953067  16621901.8567
9.953067  9.955229  16769573.5032
9.955229  9.975882  16926230.0720
9.975882  9.979776  17093396.0349
9.979776  9.998569  17254528.7725
9.998569  10.000534  17408331.8020
10.000534  10.020838  17571927.0428
10.020838  10.024534  17747234.9375
10.024534  10.043025  17906650.0498
10.043025  10.044815  16902025.0442
10.044815  10.064794  10490043.5219
10.064794  10.068270  9328632.7892
10.068270  10.086436  9341810.8531
10.086436  10.088063  9364658.6020
10.088063  10.107705  9389507.3070
10.107705  10.110982  9416688.4543
10.110982  10.128834  9443006.6925
10.128834  10.130299  9468848.8397
10.130299  10.154787  9502136.6504
10.154787  10.155136  9536133.2714
10.155136  10.178707  9570208.7106
10.178707  10.180520  9607213.0729
10.180520  10.205717  9647519.3714
10.205717  10.206066  9687168.2016
10.206066  10.228927  9724772.3484
10.228927  10.230694  9765336.9772
10.230694  10.255159  9809493.4993
10.255159  10.255508  9852732.4244
10.255508  10.277695  9893469.8499
10.277695  10.279416  9937391.3878
10.279416  10.303184  9985203.4665
10.303184  10.303532  10031850.3299
10.303532  10.325057  10075517.0316
10.325057  10.326742  10122611.7815
10.326742  10.349801  10173859.9603
10.349801  10.350162  10223716.4517
10.350162  10.371024  10270166.3080
10.371024  10.372674  10320262.9230
10.372674  10.395025  10374773.7089
10.395025  10.395362  10427620.6789
10.395362  10.415596  10476723.5132
10.415596  10.417189  10529748.4586
10.417189  10.438888  10587510.9432
10.438888  10.439237  10643491.6009
10.439237  10.458809  10695215.0970
10.458809  10.460366  10751086.3413
10.460366  10.481391  10812050.4069
10.481391  10.481728  10871028.7128
10.481728  10.500685  10925423.9835
10.500685  10.502219  10984290.2560
10.502219  10.522581  11048528.6051
10.522581  10.522930  11104916.9413
10.522930  10.541294  8684711.1436
10.541294  10.542770  8689927.0378
10.542770  10.562516  8703375.5875
10.562516  10.562853  8716564.4605
10.562853  10.580636  8728850.6631
10.580636  10.582077  8742297.4726
10.582077  10.601208  8757168.5797
10.601208  10.601556  8771700.9780
10.601556  10.618781  8785196.1111
10.618781  10.620176  8799904.7962
10.620176  10.638702  8816116.6026
10.638702  10.639039  8831924.5701
10.639039  10.655694  8846551.1871
10.655694  10.656996  8862418.1182
10.656996  10.685564  8889772.7372
10.685564  10.686401  8917901.4675
10.686401  10.711796  8944043.0734
10.711796  10.713528  8972167.5150
10.713528  10.740620  9003331.3774
10.740620  10.741433  9034833.6932
10.741433  10.765468  9064057.5655
10.765468  10.767119  9095503.7483
10.767119  10.792781  8308311.5216
10.792781  10.793572  8316456.1332
10.793572  10.816340  8324492.8749
10.816340  10.819467  8334262.2605
10.819467  10.842991  8345448.7188
10.842991  10.843688  8356723.5631
10.843688  10.864527  8367732.0936
10.864527  10.867491  8381093.5699
10.867491  10.889783  8396798.5045
10.889783  10.890434  8412591.5551
10.890434  10.910157  8427975.3633
10.910157  10.912970  8446648.4280
10.912970  10.934727  8469223.7060
10.934727  10.935320  8492016.4494
10.935320  10.954532  8206814.7370
10.954532  10.956043  8222845.6318
10.956043  10.976591  8242462.5185
10.976591  10.977184  8264032.9699
10.977184  10.995303  8285652.4045
10.995303  10.996733  8311058.5942
10.996733  11.016119  8341633.1142
11.016119  11.016689  8374743.1908
11.016689  11.033762  8407452.1156
11.033762  11.035122  8445430.6036
11.035122  11.053416  8490647.9079
11.053416  11.053962  8539049.8054
11.053962  11.070048  8586304.2916
11.070048  11.071280  8640449.3294
11.071280  11.093827  8723850.5320
11.093827  11.094618  8817061.0000
11.094618  11.114225  8908814.4959
11.114225  11.115678  9014717.2108
11.115678  11.136540  9140593.4168
11.136540  11.137284  9277248.5961
11.137284  11.155403  9409571.2601
11.155403  11.156775  9560145.3799
11.156775  11.176080  9736494.3011
11.176080  11.176766  9924525.7836
11.176766  11.193502  10103434.6103
11.193502  11.194804  10304356.5269
11.194804  11.212633  10535773.1635
11.212633  11.213272  10778056.8055
11.213272  11.228730  11005020.6624
11.228730  11.229938  11256077.9046
11.229938  11.246408  11540760.3761
11.246408  11.247012  11834217.0521
11.247012  11.261238  12104209.6931
11.261238  11.262365  12101526.4982
11.262365  11.277521  12418179.0687
11.277521  11.278090  12740382.2841
11.278090  11.291154  13032882.4651
11.291154  11.292212  13348901.6532
11.292212  11.306147  13118550.7995
11.306147  11.306693  13447551.2903
11.306693  11.318688  13743658.2033
11.318688  11.319676  14061397.3727
11.319676  11.332484  13284695.7768
11.332484  11.332972  13589403.6027
11.332972  11.343990  13862679.9455
11.343990  11.344908  12160892.6210
11.344908  11.356659  12399459.6666
11.356659  11.357135  12639276.7833
11.357135  11.367235  12854856.8340
11.367235  11.368083  10637144.1124
11.368083  11.378881  10792388.1460
11.378881  11.379357  10950529.6357
11.379357  11.388632  9344153.3686
11.388632  11.389411  9432520.5171
11.389411  11.399336  9533088.8551
11.399336  11.399743  8807209.0047
11.399743  11.408239  8872871.5572
