# RBHG Variable-Width Bremsstrahlung Distribution
# SOURCE: ../../../../hdsim_cobrems/BGRate_50699.root : dRtdkH1
# GENERATED: 2025-11-17 12:54:03
#
# ENERGY_LIMITS (GeV):
# E_MIN_AVAILABLE 2.910323
# E_MAX_AVAILABLE 11.418555
# TOTAL_BINS 649
# TOTAL_COUNTS 15234544480.08
#
# WARNING: User-set E_LO must be >= E_MIN_AVAILABLE
# WARNING: User-set E_HI must be <= E_MAX_AVAILABLE
#
# Format: lowEdge(GeV)  highEdge(GeV)  counts
7.762580  7.771560  20871869.6139
7.771560  7.777679  21039142.8453
7.777679  7.790313  21208166.5125
7.790313  7.793221  21379007.8648
7.793221  7.805668  21551620.3382
7.805668  7.811357  21725852.7913
7.811357  7.820803  21901453.2091
7.820803  7.826945  22078066.6554
7.826945  7.838974  22255228.6766
7.838974  7.841649  22432357.8514
7.841649  7.853038  22608753.9695
7.853038  7.858308  22783610.0664
7.858308  7.867323  22956045.8546
7.867323  7.873489  23125166.2179
7.873489  7.886169  23290141.8061
7.886169  7.889042  23450301.1665
7.889042  7.895740  23605217.8608
7.895740  7.901315  23754774.1501
7.901315  7.906718  23899186.2935
7.906718  7.906829  24038984.6729
7.906829  7.915845  24174952.3331
7.915845  7.917667  24308034.8043
7.917667  7.921742  24439239.3737
7.921742  7.928587  24569541.9959
7.928587  7.935923  24699815.4410
7.935923  7.936051  24830785.1665
7.936051  7.939479  24963012.2962
7.939479  7.950342  25096897.9001
7.950342  7.955118  25232700.3118
7.955118  7.955257  25370557.3120
7.955257  7.961177  25510506.9504
7.961177  7.971983  25652503.7654
7.971983  7.975080  25796430.4635
7.975080  7.975859  25942107.9203
7.975859  7.982762  26089307.8502
7.982762  7.993512  26237771.9636
7.993512  7.996554  26387238.8243
7.996554  7.999009  26537475.7364
7.999009  8.004235  26688309.3481
8.004235  8.014931  26839646.9066
8.014931  8.017785  26991481.2232
8.017785  8.017913  27143876.2902
8.017913  8.025598  27296935.9405
8.025598  8.036239  27450763.2024
8.036239  8.037165  27605421.3470
8.037165  8.039247  27760907.8405
8.039247  8.046852  27917149.1330
8.046852  8.057438  28074018.0980
8.057438  8.059745  28231368.7010
8.059745  8.060187  28389076.4914
8.060187  8.067997  28547071.0736
8.067997  8.078530  28705349.0129
8.078530  8.079672  28863962.2183
8.079672  8.079754  29022985.5590
8.079754  8.089036  29182475.2688
8.089036  8.099169  29342433.7590
8.099169  8.099515  29502795.2387
8.099515  8.101624  29663440.2115
8.101624  8.109968  29824237.2285
8.109968  8.120225  29985100.1119
8.120225  8.120395  30146041.5212
8.120395  8.121190  30307202.1404
8.121190  8.130796  30468840.3336
8.130796  8.139280  30631278.9097
8.139280  8.139315  30794820.1437
8.139315  8.141171  30959652.2240
8.141171  8.151520  31125775.0446
8.151520  8.159533  31292968.8048
8.159533  8.161843  31460817.3762
8.161843  8.162627  31628784.4859
8.162627  8.172141  31796328.2519
8.172141  8.181287  31963029.7251
8.181287  8.182414  32128704.3060
8.182414  8.182683  32293463.7858
8.182683  8.192661  32457705.5151
8.192661  8.199294  32622025.3825
8.199294  8.199364  32787077.6787
8.199364  8.202884  32953426.4637
8.202884  8.213081  33121438.9429
8.213081  8.218233  33291258.0134
8.218233  8.221769  33462863.9842
8.221769  8.223254  33636203.6804
8.223254  8.233402  33811335.6619
8.233402  8.240184  33988519.8023
8.240184  8.242197  34168181.6859
8.242197  8.243526  34350724.6248
8.243526  8.253625  34536243.4265
8.253625  8.259286  34724274.4207
8.259286  8.263700  34913732.4705
8.263700  8.273751  35103104.5683
8.273751  8.277747  35290830.9935
8.277747  8.281563  35475702.5017
8.281563  8.283778  35657107.5285
8.283778  8.293781  35835065.1099
8.293781  8.298152  36010094.8623
8.298152  8.300537  36183026.2989
8.300537  8.303760  36354821.4772
8.303760  8.313716  36526423.3150
8.313716  8.316602  36698605.4571
8.316602  8.319382  36871816.7893
8.319382  8.323649  37046065.6248
8.323649  8.333559  37220919.3980
8.333559  8.338867  37395657.2465
8.338867  8.340729  37569520.8970
8.340729  8.343445  37741944.5446
8.343445  8.353308  37912672.0170
8.353308  8.357073  38081761.9962
8.357073  8.359818  38249547.0611
8.359818  8.363149  38416593.7273
8.363149  8.372967  38583641.8476
8.372967  8.374360  38751464.6471
8.374360  8.377326  38920639.0964
8.377326  8.382762  39091321.9523
8.382762  8.392535  39263183.5802
8.392535  8.395601  39435570.7653
8.395601  8.397509  39607801.0552
8.397509  8.402286  39779400.9405
8.402286  8.412014  39950178.4582
8.412014  8.413761  40120168.4997
8.413761  8.417157  40289554.9889
8.417157  8.421721  40458632.5043
8.421721  8.431405  40627791.2748
8.431405  8.432106  40797449.4386
8.432106  8.435584  40967866.6790
8.435584  8.441068  41138899.6279
8.441068  8.450710  41309907.1760
8.450710  8.453185  41479967.3052
8.453185  8.455081  41648304.1796
8.455081  8.460330  41814637.2049
8.460330  8.469564  41979267.9746
8.469564  8.469928  42142945.3147
8.469928  8.473252  42306639.1947
8.473252  8.479506  42471332.1693
8.479506  8.487095  42637895.9413
8.487095  8.489063  42807003.2414
8.489063  8.491295  42978911.7243
8.491295  8.498598  43153135.9655
8.498598  8.508113  43328382.6772
8.508113  8.510035  43503038.9886
8.510035  8.511780  43675877.2409
8.511780  8.517607  43846343.6511
8.517607  8.527081  44014341.2204
8.527081  8.528567  44179986.8089
8.528567  8.530335  44343607.7999
8.530335  8.536535  44505791.5933
8.536535  8.545179  44667371.0636
8.545179  8.545968  44829385.3579
8.545968  8.547249  44992821.8423
8.547249  8.555381  45158039.0947
8.555381  8.564641  45324474.9030
8.564641  8.564775  45491215.7783
8.564775  8.566293  45657785.9552
8.566293  8.574148  45824098.5636
8.574148  8.583091  45989898.7002
8.583091  8.583502  46154853.2174
